Forest,Agriculture,Other,Area_Total,forest_sp,agriculture_sp,generalist_sp,Sp_Total
1639740000,267750000,592510000,2500000000,36,15,57,108
1679170000,279360000,541470000,2500000000,36,20,58,114
493480000,1374900000,631620000,2500000000,23,24,77,124
1221370000,871020000,407610000,2500000000,37,32,102,171
653550000,130190000,1498660000,2282400000,38,28,102,168
749980000,1323080000,426940000,2500000000,32,26,86,144
460640000,1384670000,654690000,2500000000,39,39,111,189
466270000,632970000,1400760000,2500000000,35,33,99,167
295230000,209590000,1745800000,2250620000,34,34,104,172
446440000,1609410000,444150000,2500000000,34,37,103,174
394760000,1777070000,328170000,2500000000,21,23,68,112
213140000,1939640000,347220000,2500000000,27,29,84,140
39730000,2014370000,445900000,2500000000,14,32,67,113
177350000,1416020000,339600000,1932970000,31,32,88,151
560420000,1453190000,486390000,2500000000,20,22,60,102
340870000,1293820000,466320000,2101010000,27,27,79,133
108510000,958340000,426740000,1493590000,32,29,85,146
417450000,1310970000,732760000,2461180000,29,28,89,146
159560000,362480000,172170000,694210000,29,26,80,135
31320000,1023590000,1433960000,2488870000,30,34,95,159
568380000,1339700000,591920000,2500000000,27,30,98,155
58730000,299180000,2142090000,2500000000,24,36,87,147
206100000,401590000,261130000,868820000,34,36,100,170
104880000,375250000,1048970000,1529100000,28,39,95,162
739740000,1190160000,570100000,2500000000,44,33,90,167
1078540000,949170000,472290000,2500000000,47,28,85,160
832530000,980940000,686530000,2500000000,47,32,91,170
1123630000,687430000,413820000,2224880000,47,38,90,175
719440000,1502280000,278280000,2500000000,41,27,80,148
725650000,1433330000,341020000,2500000000,41,25,74,140
744620000,1340850000,414530000,2500000000,45,26,80,151
584740000,1473800000,441460000,2500000000,41,27,80,148
271700000,120000,124820000,396640000,39,15,66,120
235390000,38590000,64340000,338320000,38,17,64,119
0,0,0,0,36,34,92,162
15930000,55070000,25000000,96000000,34,32,85,151
715160000,90110000,183360000,988630000,47,38,89,174
720190000,310710000,288240000,1319140000,47,34,90,171
0,0,0,0,46,39,89,174
789570000,1111460000,598970000,2500000000,45,35,91,171
1162320000,709390000,628290000,2500000000,47,37,98,182
702580000,527090000,679140000,1908810000,49,39,94,182
270090000,634400000,327650000,1232140000,47,40,98,185
139510000,1331990000,627680000,2099180000,29,31,81,141
229830000,226530000,206490000,662850000,48,40,98,186
11950000,222140000,105530000,339620000,25,26,78,129
935590000,1014360000,550050000,2500000000,41,27,85,153
338580000,1984890000,176530000,2500000000,41,25,77,143
1133590000,563940000,802470000,2500000000,45,34,82,161
776000000,1330400000,393600000,2500000000,44,33,83,160
742130000,245580000,1512290000,2500000000,48,33,91,172
963090000,790170000,746740000,2500000000,47,33,83,163
1092250000,614420000,793330000,2500000000,46,30,83,159
1183430000,431710000,884860000,2500000000,47,40,95,182
1144310000,602020000,753670000,2500000000,46,37,93,176
893500000,478570000,1127930000,2500000000,47,34,92,173
1322890000,579590000,597520000,2500000000,44,31,79,154
908280000,335860000,1255860000,2500000000,50,38,106,194
1461880000,497040000,541080000,2500000000,47,37,93,177
1461930000,697120000,340950000,2500000000,46,40,92,178
1823920000,142940000,533140000,2500000000,49,37,87,173
1507040000,335700000,657260000,2500000000,48,34,90,172
1889930000,169140000,440930000,2500000000,46,35,85,166
2034880000,56180000,408940000,2500000000,49,33,86,168
1565040000,412400000,522560000,2500000000,45,36,85,166
1699900000,175090000,625010000,2500000000,46,33,83,162
981600000,636350000,882050000,2500000000,46,32,78,156
681660000,841260000,977080000,2500000000,48,41,94,183
1145060000,675030000,679910000,2500000000,45,34,78,157
1022710000,450400000,1026890000,2500000000,45,31,79,155
1265020000,569000000,665980000,2500000000,45,31,77,153
1156110000,612520000,731370000,2500000000,46,36,83,165
1061920000,816590000,621490000,2500000000,44,33,79,156
1125130000,776270000,598600000,2500000000,45,33,82,160
911680000,1025610000,562710000,2500000000,48,38,89,175
1076330000,1088370000,335300000,2500000000,44,31,81,156
1247620000,569800000,682580000,2500000000,47,34,88,169
1147540000,877580000,474880000,2500000000,43,27,74,144
1036770000,764380000,698850000,2500000000,48,37,89,174
1308100000,721810000,470090000,2500000000,45,33,84,162
548300000,185780000,1729710000,2463790000,48,36,102,186
206080000,29220000,1903970000,2139270000,46,37,84,167
145650000,7790000,2015600000,2169040000,38,32,88,158
1391380000,443480000,665140000,2500000000,44,37,86,167
1357030000,921630000,221340000,2500000000,44,37,89,170
1599160000,242250000,658590000,2500000000,47,36,93,176
1356460000,740120000,403420000,2500000000,47,40,101,188
1663310000,158360000,678330000,2500000000,48,35,84,167
1355740000,182160000,962100000,2500000000,44,35,83,162
1753930000,81260000,664810000,2500000000,44,32,84,160
1689760000,76080000,734160000,2500000000,42,26,80,148
1698720000,102280000,699000000,2500000000,45,32,83,160
1731170000,208040000,560790000,2500000000,47,34,87,168
1472860000,135760000,891380000,2500000000,45,30,82,157
1626890000,151920000,721190000,2500000000,48,33,84,165
1802560000,399900000,297540000,2500000000,45,35,87,167
1822590000,125780000,551630000,2500000000,48,35,84,167
1743440000,345240000,411320000,2500000000,42,37,82,161
1796250000,181150000,522600000,2500000000,39,32,83,154
651380000,903760000,944860000,2500000000,42,32,84,158
833790000,683140000,976320000,2493250000,43,29,84,156
349010000,169640000,393650000,912300000,48,39,96,183
904000000,390140000,419100000,1713240000,46,26,75,147
936890000,626610000,821930000,2385430000,45,35,81,161
395750000,245880000,870610000,1512240000,46,36,85,167
852270000,684800000,426640000,1963710000,44,31,83,158
1010280000,250480000,1239240000,2500000000,47,37,91,175
333560000,71540000,1200650000,1605750000,41,34,84,159
1752710000,199070000,548220000,2500000000,45,33,86,164
1557400000,311350000,620850000,2489600000,47,41,105,193
1009820000,286330000,941540000,2237690000,49,38,94,181
1718860000,166800000,614340000,2500000000,45,35,84,164
1678070000,93630000,728300000,2500000000,45,33,87,165
1320860000,148090000,1031050000,2500000000,41,32,84,157
1556160000,46090000,897750000,2500000000,39,30,76,145
1369210000,196190000,934600000,2500000000,47,34,82,163
1701140000,105370000,693490000,2500000000,46,36,87,169
1636050000,177150000,686800000,2500000000,46,33,79,158
1689820000,41470000,768710000,2500000000,44,23,72,139
1827920000,205730000,466350000,2500000000,42,32,77,151
1582050000,397670000,520280000,2500000000,46,36,83,165
2056060000,86210000,357730000,2500000000,44,29,80,153
1906270000,116480000,477250000,2500000000,44,30,79,153
1393290000,111710000,995000000,2500000000,47,34,87,168
951240000,159340000,640040000,1750620000,48,34,93,175
1625560000,186390000,688050000,2500000000,48,37,90,175
1207080000,259010000,1033910000,2500000000,50,36,89,175
2124260000,43090000,331580000,2498930000,45,29,76,150
1479670000,117750000,902580000,2500000000,47,32,81,160
861500000,151020000,1477960000,2490480000,51,41,105,197
1682100000,473130000,344770000,2500000000,49,39,93,181
280210000,9930000,2191480000,2481620000,48,37,94,179
1423930000,28460000,1047610000,2500000000,43,24,69,136
1637180000,209060000,653760000,2500000000,46,35,84,165
1338160000,625210000,536630000,2500000000,48,46,100,194
1745170000,318210000,436620000,2500000000,42,35,86,163
1465510000,149400000,885090000,2500000000,48,34,89,171
1626360000,146720000,726920000,2500000000,44,38,84,166
1274850000,57610000,1167540000,2500000000,42,36,93,171
1016530000,93600000,1389870000,2500000000,50,43,112,205
1339800000,32240000,1127960000,2500000000,38,29,73,140
1632090000,39420000,828490000,2500000000,46,28,82,156
1627820000,15120000,857060000,2500000000,49,31,87,167
1568530000,73170000,858300000,2500000000,45,28,81,154
1926960000,12480000,560560000,2500000000,44,29,77,150
1505280000,25800000,968920000,2500000000,41,26,69,136
1657770000,5890000,836340000,2500000000,38,24,69,131
1948690000,11220000,540090000,2500000000,41,23,66,130
1543270000,20650000,936080000,2500000000,39,27,71,137
1728010000,6020000,765970000,2500000000,38,22,63,123
1560510000,1850000,937640000,2500000000,34,21,65,120
1514210000,10610000,975180000,2500000000,40,25,73,138
1619000000,0,881000000,2500000000,31,23,59,113
1364050000,1300000,1134650000,2500000000,36,27,67,130
1677250000,770000,821980000,2500000000,20,14,49,83
1460080000,0,1039920000,2500000000,29,21,59,109
1344920000,0,1155080000,2500000000,33,22,64,119
1867040000,290000,632670000,2500000000,38,23,73,134
417940000,13190000,2068870000,2500000000,26,30,75,131
1122940000,2490000,1374570000,2500000000,18,21,52,91
194710000,0,2305290000,2500000000,19,22,54,95
629530000,4070000,1866400000,2500000000,32,31,69,132
1170000,0,2498830000,2500000000,10,19,39,68
181240000,8300000,2310460000,2500000000,17,19,51,87
1649640000,27300000,823060000,2500000000,44,30,78,152
1773910000,22110000,703980000,2500000000,47,29,74,150
1773280000,68320000,658400000,2500000000,47,32,82,161
1812220000,18560000,669220000,2500000000,43,28,84,155
1520250000,14560000,965190000,2500000000,39,26,78,143
1463120000,17120000,1019760000,2500000000,43,26,77,146
1758190000,19920000,721890000,2500000000,39,24,73,136
1851790000,15380000,632830000,2500000000,42,26,72,140
1748710000,19790000,731410000,2499910000,40,28,78,146
1560760000,9360000,929880000,2500000000,37,24,73,134
1692170000,16160000,791670000,2500000000,44,27,81,152
1720930000,5610000,773460000,2500000000,40,23,71,134
1768500000,320000,731180000,2500000000,37,31,68,136
1180000000,0,1320000000,2500000000,31,24,64,119
1719010000,0,775720000,2494730000,33,20,56,109
1258820000,0,1241180000,2500000000,31,27,72,130
1852610000,3380000,644010000,2500000000,42,31,80,153
737140000,33650000,1729210000,2500000000,28,31,68,127
442000000,0,2058000000,2500000000,32,26,66,124
410590000,23670000,2065740000,2500000000,20,30,68,118
1111720000,3080000,1385200000,2500000000,40,30,74,144
304470000,18440000,2177090000,2500000000,16,22,48,86
86450000,7430000,2406120000,2500000000,13,24,60,97
1543740000,9130000,756730000,2309600000,37,22,67,126
1746770000,22260000,725190000,2494220000,45,26,82,153
1430440000,8650000,477980000,1917070000,41,24,72,137
1033180000,4970000,624090000,1662240000,39,26,71,136
1483150000,51760000,636360000,2171270000,50,37,91,178
720540000,1382320000,397140000,2500000000,39,25,79,143
1863370000,31950000,604680000,2500000000,51,36,87,174
1911620000,92500000,401250000,2405370000,48,39,89,176
1585430000,21980000,445850000,2053260000,50,33,83,166
3700000,706980000,1633860000,2344540000,21,33,77,131
887140000,565650000,1047210000,2500000000,33,34,93,160
0,6450000,2238960000,2245410000,8,31,49,88
2092410000,7255770000,5014050000,14362230000,43,37,93,173
6123690000,1635320000,2932730000,10691740000,47,38,100,185
1065880000,6099210000,1951470000,9116560000,48,35,91,174
5755350000,2370000,3508580000,9266300000,18,22,60,100
4120020000,3430980000,3389950000,10940950000,49,32,101,182
1459020000,3379480000,847850000,5686350000,31,37,101,169
1272610000,3149950000,831990000,5254550000,34,24,83,141
10412000000,460570000,3328120000,14200690000,41,30,92,163
4238460000,9999110000,4952940000,19190510000,19,24,67,110
3166610000,3125710000,7152560000,13444880000,51,45,105,201
3552970000,5799340000,1104820000,10457130000,46,32,95,173
2709350000,3672670000,2709470000,9091490000,28,36,97,161
1132670000,678000000,7320900000,9131570000,47,37,95,179
508430000,5441430000,8320380000,14270240000,45,31,79,155
3894530000,4525900000,2030890000,10451320000,47,41,93,181
5841950000,1611350000,3328900000,10782200000,32,29,73,134
730660000,2753350000,4851030000,8335040000,41,38,92,171
3746820000,3189620000,3821170000,10757610000,32,30,92,154
5956270000,880010000,13253030000,20089310000,28,32,77,137
3558690000,5001270000,2531990000,11091950000,49,28,87,164
6153530000,564330000,7114950000,13832810000,52,28,102,182
5604340000,3541280000,3751610000,12897230000,46,29,95,170
3097580000,1925670000,4018370000,9041620000,42,33,103,178
4357030000,1718780000,4371750000,10447560000,46,42,102,190
3538510000,4089950000,2478170000,10106630000,42,48,106,196
3423630000,263400000,6394920000,10081950000,35,38,95,168
4810740000,3462160000,1544080000,9816980000,48,31,91,170
3282540000,4585750000,2463560000,10331850000,41,35,93,169
3210710000,3263710000,4303810000,10778230000,42,33,98,173
638820000,2086160000,2881210000,5606190000,44,30,88,162
940020000,8127340000,1378930000,10446290000,46,35,89,170
4863110000,3931530000,1903580000,10698220000,47,30,80,157
2303210000,4855590000,7459360000,14618160000,44,29,89,162
879530000,6569590000,2878220000,10327340000,33,34,96,163
4757540000,2461010000,3849530000,11068080000,54,43,113,210
1407190000,5392690000,5782110000,12581990000,48,36,89,173
423780000,3472000000,833660000,4729440000,35,24,89,148
1003210000,2491390000,1951270000,5445870000,43,36,104,183
1211250000,254720000,6241240000,7707210000,32,28,76,136
2494190000,114570000,9937600000,12546360000,33,35,104,172
7450830000,1466510000,2168330000,11085670000,47,36,90,173
1832220000,6667550000,2486180000,10985950000,35,37,102,174
3457110000,6458370000,3909910000,13825390000,47,37,94,178
6083980000,5229800000,6549190000,17862970000,42,37,84,163
3567550000,2379180000,7885210000,13831940000,49,38,101,188
313040000,4814840000,4953660000,10081540000,49,37,97,183
3237550000,7104360000,2047740000,12389650000,32,22,79,133
2790270000,5455540000,2441060000,10686870000,35,27,68,130
2749360000,3486810000,2093000000,8329170000,45,35,81,161
4437880000,2015070000,4305300000,10758250000,53,39,92,184
3108200000,471830000,6699670000,10279700000,38,40,107,185
2357700000,4276770000,1518870000,8153340000,49,37,85,171
3052560000,6587350000,3167340000,12807250000,55,43,122,220
3460210000,6103550000,3253120000,12816880000,54,40,110,204
2411090000,1826890000,1368400000,5606380000,45,38,97,180
3764310000,25040000,1756710000,5546060000,45,33,91,169
7412540000,157070000,3554350000,11123960000,51,37,102,190
2691200000,3556500000,6048990000,12296690000,27,29,87,143
3582790000,5262790000,2377560000,11223140000,49,36,91,176
3536290000,4537800000,2894100000,10968190000,46,36,91,173
2075150000,6969480000,1998770000,11043400000,44,39,101,184
1045870000,2980070000,1139360000,5165300000,42,24,77,143
454060000,4796990000,3544620000,8795670000,47,37,92,176
541230000,8005130000,5993950000,14540310000,32,25,93,150
3889010000,2642570000,2389490000,8921070000,50,33,82,165
1962950000,679860000,4891300000,7534110000,51,39,110,200
549500000,3741580000,854190000,5145270000,47,32,98,177
5734800000,2054270000,6502930000,14292000000,40,39,88,167
3151610000,2885890000,4415120000,10452620000,27,22,86,135
511320000,4271180000,6018730000,10801230000,51,33,97,181
3085130000,4469590000,2871550000,10426270000,44,38,97,179
2238280000,364880000,6748980000,9352140000,43,22,79,144
4554270000,3004960000,1366240000,8925470000,23,34,71,128
1285110000,6831380000,2576620000,10693110000,33,40,105,178
3945950000,2012940000,3241210000,9200100000,46,44,103,193
5600460000,368250000,3242740000,9211450000,26,23,75,124
3867120000,3597810000,1258600000,8723530000,44,39,93,176
3003170000,30220000,2086750000,5120140000,28,24,76,128
4363430000,4480800000,1493140000,10337370000,49,37,93,179
1083250000,3161550000,5091280000,9336080000,31,32,87,150
484520000,2419740000,6066220000,8970480000,48,33,89,170
4374150000,7295140000,2428600000,14097890000,30,31,90,151
3750780000,3499710000,5306500000,12556990000,40,33,99,172
2089110000,3244340000,4101320000,9434770000,39,32,95,166
1405170000,2813050000,6530120000,10748340000,34,35,94,163
1770150000,3807580000,2002370000,7580100000,36,24,77,137
4122470000,7334410000,8229980000,19686860000,33,38,104,175
4362700000,2925050000,3000950000,10288700000,33,29,81,143
5624610000,5640000,3461160000,9091410000,32,35,94,161
2803360000,1554850000,1147780000,5505990000,36,33,95,164
3211170000,3024520000,2845360000,9081050000,43,44,112,199
4476000000,3787960000,1986600000,10250560000,47,36,85,168
2577300000,3966310000,3526470000,10070080000,47,34,99,180
5503310000,42720000,3048150000,8594180000,44,37,92,173
11343530000,804190000,4534420000,16682140000,31,31,78,140
6870730000,19520000,4230650000,11120900000,47,36,98,181
5865570000,5972320000,2596450000,14434340000,39,40,100,179
835980000,3430000,7024900000,7864310000,43,42,96,181
5009150000,20730000,7884720000,12914600000,39,34,102,175
5792800000,474100000,2939870000,9206770000,48,38,87,173
4307460000,3153160000,2881350000,10341970000,41,28,88,157
1554130000,2549860000,1071340000,5175330000,50,43,100,193
4521690000,300000,5899410000,10421400000,41,22,86,149
2678140000,1034210000,4550100000,8262450000,49,31,106,186
2880200000,1203680000,5963930000,10047810000,50,30,89,169
5073290000,2719060000,3291090000,11083440000,41,24,70,135
3093450000,6081640000,1808620000,10983710000,48,29,91,168
7123060000,3440300000,5096020000,15659380000,43,36,89,168
2745140000,5574930000,1766810000,10086880000,43,49,100,192
4984900000,1384690000,5156310000,11525900000,44,40,99,183
2721610000,663100000,4769100000,8153810000,42,44,114,200
480410000,7159820000,6688730000,14328960000,33,39,105,177
2218180000,6969500000,1524990000,10712670000,28,32,83,143
1234990000,5038150000,1959350000,8232490000,49,37,93,179
3218440000,2937670000,2770000000,8926110000,53,45,111,209
5781040000,249430000,5088470000,11118940000,47,41,92,180
7266050000,4530350000,4835800000,16632200000,44,33,96,173
471240000,3700950000,6661140000,10833330000,38,35,84,157
2214650000,646190000,6633700000,9494540000,46,30,95,171
3561590000,4665590000,4457330000,12684510000,39,35,97,171
2451370000,5270320000,1194410000,8916100000,29,38,87,154
10326670000,605160000,3186610000,14118440000,50,33,107,190
3061580000,2329220000,4694870000,10085670000,37,36,103,176
845430000,1430390000,2531030000,4806850000,43,42,95,180
2202160000,6389710000,2115770000,10707640000,36,38,98,172
4069820000,4855400000,4901870000,13827090000,47,38,90,175
7265720000,6231830000,4393590000,17891140000,30,38,91,159
5220570000,102160000,5009170000,10331900000,43,43,104,190
442720000,5475870000,5721480000,11640070000,33,26,85,144
6807130000,1632540000,2644000000,11083670000,42,34,81,157
1803100000,16161020000,3490330000,21454450000,37,32,72,141
6754110000,322170000,2015350000,9091630000,51,43,96,190
7218190000,1467520000,5432810000,14118520000,46,33,91,170
1405640000,5594280000,3661840000,10661760000,52,41,91,184
4163420000,1525370000,7247680000,12936470000,43,34,90,167
843360000,4252360000,7741520000,12837240000,34,21,81,136
7127460000,608180000,3363300000,11098940000,35,39,105,179
3118850000,10855400000,2671110000,16645360000,44,37,86,167
6100120000,2324570000,1912650000,10337340000,48,35,105,188
5919610000,56310000,3280510000,9256430000,48,40,106,194
6068960000,4020320000,3641440000,13730720000,44,31,78,153
4960350000,580230000,6244160000,11784740000,47,28,88,163
700560000,5734390000,6287050000,12722000000,46,30,91,167
836630000,827860000,12817650000,14482140000,46,39,108,193
1268100000,5087150000,4074340000,10429590000,50,40,89,179
6913230000,7979100000,5043070000,19935400000,41,34,89,164
367740000,1307050000,7121200000,8795990000,45,40,93,178
4264830000,3982060000,6318610000,14565500000,32,38,94,164
5572960000,2905120000,1864420000,10342500000,36,34,87,157
4301770000,148240000,5773040000,10223050000,40,42,109,191
437980000,5963670000,3099800000,9501450000,36,37,106,179
6794030000,41120000,4298840000,11133990000,49,34,103,186
3316470000,2501020000,4635260000,10452750000,49,43,104,196
1899420000,145260000,6876730000,8921410000,43,35,82,160
2176780000,7431770000,4644030000,14252580000,39,40,104,183
3486720000,4987610000,3625270000,12099600000,32,31,94,157
2708320000,6317090000,1333550000,10358960000,45,24,74,143
2355140000,291110000,5863390000,8509640000,26,20,69,115
4844100000,8060750000,3161950000,16066800000,42,36,89,167
1342990000,166310000,8280420000,9789720000,24,19,67,110
6694770000,3508010000,2614120000,12816900000,50,37,92,179
2476560000,7553050000,5618320000,15647930000,34,36,95,165
900130000,2449580000,2131230000,5480940000,52,42,102,196
1710470000,4393540000,7132880000,13236890000,44,47,97,188
8423840000,247660000,2467850000,11139350000,54,33,100,187
7004140000,26290000,4080270000,11110700000,49,26,103,178
11153410000,1974380000,10780550000,23908340000,42,31,90,163
2307140000,5146170000,1713430000,9166740000,53,36,104,193
6372570000,2957170000,2000850000,11330590000,52,37,107,196
2440370000,5572130000,2675590000,10688090000,38,36,95,169
604680000,1702520000,3379150000,5686350000,40,30,81,151
664660000,30050000,7868640000,8563350000,49,40,89,178
2976770000,3831520000,3653840000,10462130000,31,32,79,142
2067970000,5383800000,1519600000,8971370000,42,37,96,175
725790000,1098640000,14869470000,16693900000,45,32,97,174
1599700000,2441020000,8660650000,12701370000,48,30,99,177
199370000,2040840000,8704030000,10944240000,47,37,99,183
4723780000,3244180000,2473410000,10441370000,48,42,106,196
1963900000,2555430000,4667140000,9186470000,30,15,74,119
2231010000,26160000,2903070000,5160240000,39,33,100,172
2929340000,6554110000,3187060000,12670510000,48,42,101,191
616630000,136970000,8173450000,8927050000,49,44,108,201
2928500000,8642600000,4529950000,16101050000,45,43,102,190
1556240000,1195420000,1730570000,4482230000,38,31,76,145
9264940000,123910000,5489180000,14878030000,51,40,97,188
1360040000,5124450000,7077860000,13562350000,37,44,100,181
1212440000,7872560000,7548940000,16633940000,42,37,82,161
5854890000,2597600000,2245170000,10697660000,49,35,92,176
3395790000,6584970000,2511690000,12492450000,28,28,89,145
7232970000,543370000,3322550000,11098890000,45,39,92,176
6589760000,510810000,2980990000,10081560000,30,23,84,137
2131020000,1696810000,5249130000,9076960000,43,45,98,186
9975860000,557260000,5055930000,15589050000,40,35,85,160
4138160000,8004390000,3934280000,16076830000,31,26,94,151
4393240000,6458830000,6331720000,17183790000,44,30,88,162
672680000,8825830000,7142080000,16640590000,35,33,96,164
2796580000,2408570000,3514120000,8719270000,34,33,96,163
6501730000,10405820000,3388570000,20296120000,49,37,87,173
5656430000,372210000,8046440000,14075080000,50,26,85,161
2883360000,6113420000,1998820000,10995600000,52,28,103,183
4863450000,6542500000,3127260000,14533210000,32,40,87,159
158270000,1587870000,4352210000,6098350000,47,21,82,150
8123300000,73470000,4225120000,12421890000,31,32,89,152
2012940000,7721970000,4802580000,14537490000,31,29,82,142
1841210000,186580000,6918180000,8945970000,43,50,105,198
506770000,3531920000,7670790000,11709480000,21,33,73,127
4067840000,8680000,4885690000,8962210000,51,39,89,179
2961190000,11529590000,2986040000,17476820000,31,35,84,150
3931580000,548930000,7051160000,11531670000,42,27,71,140
2332350000,5400900000,1247910000,8981160000,26,26,79,131
687490000,4013280000,5669000000,10369770000,34,35,103,172
1952980000,6817470000,1686670000,10457120000,29,28,74,131
5493610000,923180000,4182790000,10599580000,47,35,92,174
1837420000,5194850000,3424110000,10456380000,48,34,97,179
3834650000,4698430000,1814460000,10347540000,47,33,87,167
242520000,5707220000,6207520000,12157260000,41,38,106,185
3599310000,4295950000,2185680000,10080940000,33,39,89,161
3296070000,4838490000,2213010000,10347570000,47,35,100,182
1228100000,4107260000,4745970000,10081330000,49,27,93,169
2242390000,813130000,8973970000,12029490000,33,23,84,140
9735950000,3990000,5105660000,14845600000,30,37,89,156
145390000,71770000,5085990000,5303150000,34,19,79,132
2833910000,2737850000,3504140000,9075900000,45,40,99,184
420460000,874100000,14403010000,15697570000,54,41,114,209
4744320000,2956430000,2998640000,10699390000,38,36,81,155
1418180000,4274680000,8542440000,14235300000,32,35,102,169
7288460000,132610000,2945380000,10366450000,47,35,96,178
4070960000,880860000,5123800000,10075620000,34,35,94,163
6279750000,705510000,4388790000,11374050000,53,45,112,210
550480000,349480000,11945350000,12845310000,53,42,111,206
6694820000,1735000000,2535120000,10964940000,48,24,78,150
3763300000,4392650000,5242220000,13398170000,45,27,77,149
4252130000,3759400000,6171760000,14183290000,45,41,94,180
1325500000,373400000,9144060000,10842960000,47,32,73,152
8274500000,1427130000,4992870000,14694500000,23,20,66,109
3189340000,5098010000,2054540000,10341890000,28,26,80,134
5750650000,1072250000,3177840000,10000740000,26,17,71,114
1182870000,2852540000,17634290000,21669700000,48,39,96,183
2769620000,5644490000,2271820000,10685930000,42,31,77,150
4429310000,7939380000,2772260000,15140950000,46,30,81,157
4419690000,642660000,3240580000,8302930000,52,35,91,178
2439230000,4408420000,1293970000,8141620000,20,26,73,119
1294930000,5658710000,5399270000,12352910000,33,34,100,167
4490610000,2958340000,2023780000,9472730000,46,31,79,156
1272450000,1354090000,2237150000,4863690000,35,41,111,187
6763910000,586850000,5697050000,13047810000,30,30,78,138
10901030000,1008980000,2736890000,14646900000,54,37,92,183
4393140000,4046200000,3545190000,11984530000,40,36,83,159
2099380000,1416910000,5165540000,8681830000,31,35,85,151
356520000,634400000,8256200000,9247120000,33,37,89,159
767490000,6500620000,3539750000,10807860000,48,31,100,179
2284290000,6006210000,6368830000,14659330000,42,42,90,174
4376040000,1594370000,2768690000,8739100000,33,41,85,159
3455930000,2496310000,4012140000,9964380000,21,20,63,104
2479460000,3527590000,7146680000,13153730000,39,28,101,168
1305610000,5674070000,9251490000,16231170000,48,30,78,156
3228210000,4764020000,1084010000,9076240000,28,19,77,124
2030260000,397280000,7268930000,9696470000,44,37,85,166
902780000,474930000,12566480000,13944190000,48,30,91,169
715440000,3409090000,6528490000,10653020000,34,30,86,150
5930680000,5039720000,4152860000,15123260000,48,34,82,164
4768650000,3688560000,3119150000,11576360000,30,29,80,139
1906020000,231250000,6653320000,8790590000,28,28,67,123
4120750000,4491100000,5225740000,13837590000,48,33,80,161
3630240000,6844070000,2197620000,12671930000,45,32,94,171
5848990000,1937900000,3070990000,10857880000,49,43,93,185
4625400000,214890000,4872150000,9712440000,52,37,104,193
3194270000,1560490000,8016350000,12771110000,36,23,93,152
3785780000,5543260000,5169990000,14499030000,53,43,109,205
2094580000,2120000,6829730000,8926430000,38,36,90,164
1952050000,9039310000,4121070000,15112430000,47,27,95,169
5429830000,3452730000,2697180000,11579740000,31,37,103,171
1768950000,7204490000,5502320000,14475760000,44,42,125,211
1622720000,5565190000,2893640000,10081550000,47,35,89,171
8884230000,1698270000,3525910000,14108410000,34,35,97,166
4716070000,5334320000,4052540000,14102930000,31,31,82,144
381340000,1869140000,8336200000,10586680000,41,27,89,157
1977880000,495320000,5086390000,7559590000,50,39,105,194
3149400000,5016530000,2170160000,10336090000,49,44,102,195
1754040000,7355190000,1353510000,10462740000,36,38,89,163
3793930000,4158540000,2384890000,10337360000,21,31,74,126
2066740000,4974440000,2164730000,9205910000,36,34,97,167
7671220000,3937780000,2503830000,14112830000,35,39,85,159
1901960000,2484720000,6071050000,10457730000,50,46,106,202
4359590000,69870000,1957650000,6387110000,49,36,83,168
2173530000,6997880000,8113010000,17284420000,33,38,91,162
5001060000,2231280000,5946240000,13178580000,48,41,101,190
3382260000,167450000,1610490000,5160200000,39,33,99,171
5467070000,4708120000,3665210000,13840400000,44,45,99,188
868810000,1102110000,13411640000,15382560000,36,44,104,184
2390590000,2678100000,3632610000,8701300000,46,43,100,189
43210000,1222440000,6398150000,7663800000,34,21,82,137
7058470000,719760000,6664680000,14442910000,39,32,96,167
6429180000,2993300000,7355240000,16777720000,47,36,101,184
7287910000,91200000,2988290000,10367400000,34,40,88,162
4307370000,7861090000,1925000000,14093460000,51,35,106,192
8630720000,2660630000,3127490000,14418840000,45,27,88,160
4114640000,5677560000,2974920000,12767120000,47,37,106,190
5701120000,914740000,11980810000,18596670000,50,29,99,178
540880000,11557030000,2307230000,14405140000,29,31,84,144
328760000,2254100000,2317140000,4900000000,46,34,104,184
1324890000,121750000,7320700000,8767340000,52,43,107,202
6371550000,349840000,5993650000,12715040000,47,43,109,199
5655950000,1380650000,3289510000,10326110000,48,40,91,179
8192610000,109370000,3668960000,11970940000,36,32,99,167
3052700000,1589330000,5740360000,10382390000,39,40,91,170
3556240000,3301540000,3385440000,10243220000,34,34,95,163
1030240000,5989280000,3062220000,10081740000,49,41,102,192
135660000,1223720000,3790660000,5150040000,47,34,101,182
3710950000,6955080000,4535700000,15201730000,33,37,105,175
2344570000,2873210000,5025610000,10243390000,33,35,88,156
577480000,6892620000,3321940000,10792040000,50,47,106,203
3661020000,3755190000,3041450000,10457660000,47,37,93,177
2245810000,6206410000,9646200000,18098420000,20,32,81,133
236330000,723660000,3724230000,4684220000,47,38,84,169
683270000,2892950000,10723770000,14299990000,47,32,96,175
6291460000,1787420000,2253430000,10332310000,30,30,92,152
830470000,10680570000,4594720000,16105760000,34,23,77,134
1603780000,9339720000,4261440000,15204940000,43,35,94,172
1526450000,4413800000,5403670000,11343920000,51,34,86,171
