"Forest","Agriculture","Urban","Grassland","Other","Area_Total","natural_sp","human_dominated_sp","Sp_Total"
1027660000,1044470000,23290000,232200000,172380000,2.5e+09,38,95,133
347090000,1985300000,74750000,44600000,48260000,2.5e+09,37,90,127
1281240000,562180000,24560000,316420000,315600000,2.5e+09,41,105,146
783190000,1351240000,39500000,211300000,114770000,2.5e+09,42,102,144
856970000,378610000,231610000,105050000,927760000,2.5e+09,46,115,161
1148750000,910700000,9840000,81650000,349060000,2.5e+09,39,109,148
1276280000,752890000,19720000,162430000,288680000,2.5e+09,43,108,151
1148940000,488510000,34900000,76510000,751140000,2.5e+09,46,131,177
1285070000,683820000,12430000,94960000,423720000,2.5e+09,47,127,174
881010000,772600000,175450000,177610000,493330000,2.5e+09,49,129,178
1284470000,737040000,28280000,88060000,362150000,2.5e+09,42,103,145
862330000,380120000,447060000,720000,809770000,2.5e+09,49,130,179
1442140000,518640000,73800000,380000,465040000,2.5e+09,44,123,167
1392240000,734210000,113790000,0,259760000,2.5e+09,42,119,161
1696610000,184080000,28850000,0,590460000,2.5e+09,38,109,147
1510720000,354850000,31030000,0,603400000,2.5e+09,40,116,156
1738620000,185200000,10160000,0,566020000,2.5e+09,38,111,149
1887840000,75710000,13860000,0,522590000,2.5e+09,38,101,139
1220560000,391930000,24060000,0,863450000,2.5e+09,37,104,141
1307470000,160250000,8330000,0,1023950000,2.5e+09,41,112,153
1101970000,551820000,27710000,491820000,326680000,2.5e+09,44,109,153
743930000,694280000,9110000,524980000,527700000,2.5e+09,48,130,178
1301540000,732100000,20830000,211730000,233800000,2.5e+09,39,109,148
1224370000,471020000,5840000,492530000,306240000,2.5e+09,39,98,137
1.338e+09,585670000,6900000,316720000,252710000,2.5e+09,42,111,153
1262780000,677800000,13510000,335700000,210210000,2.5e+09,41,111,152
1045510000,780710000,32010000,169460000,472310000,2.5e+09,41,119,160
1234080000,801680000,29240000,169040000,265960000,2.5e+09,41,110,151
923520000,923330000,57790000,243350000,352010000,2.5e+09,46,128,174
1081290000,988200000,30830000,273300000,126380000,2.5e+09,39,109,148
1228460000,617130000,27950000,145210000,481250000,2.5e+09,45,128,173
1136080000,840820000,43640000,198410000,281050000,2.5e+09,38,109,147
1075970000,732780000,43900000,238620000,408730000,2.5e+09,42,118,160
1327570000,734910000,35700000,146920000,254900000,2.5e+09,43,116,159
539490000,206220000,66590000,370000,1651120000,2463790000,46,121,167
197560000,33470000,5390000,13500000,1889350000,2139270000,38,117,155
142360000,11770000,10120000,0,2004790000,2169040000,38,103,141
1297090000,468500000,130740000,0,603670000,2.5e+09,49,125,174
1191370000,936650000,63510000,350000,308120000,2.5e+09,39,116,155
1590870000,267620000,55350000,0,586160000,2.5e+09,40,118,158
1322520000,754690000,101180000,0,321610000,2.5e+09,45,126,171
1576860000,201930000,50180000,0,671030000,2.5e+09,40,115,155
1371420000,212050000,14600000,350000,901580000,2.5e+09,38,107,145
1740410000,108970000,10840000,0,639780000,2.5e+09,36,111,147
1733680000,113320000,12730000,0,640270000,2.5e+09,38,103,141
1619700000,130280000,14150000,0,735870000,2.5e+09,44,107,151
1658220000,246080000,107690000,0,488010000,2.5e+09,40,114,154
1431050000,175460000,4690000,0,888800000,2.5e+09,41,114,155
1607960000,177360000,12250000,0,702430000,2.5e+09,44,113,157
1711090000,388920000,15190000,0,384800000,2.5e+09,36,106,142
1657020000,151880000,7360000,0,683740000,2.5e+09,39,107,146
1660200000,308140000,12560000,290000,518810000,2.5e+09,36,103,139
1716990000,192850000,5590000,0,584570000,2.5e+09,36,106,142
587730000,923280000,24320000,735380000,229290000,2.5e+09,35,101,136
777370000,858180000,12770000,457840000,389450000,2495610000,37,92,129
309090000,231600000,3300000,246390000,99680000,890060000,46,116,162
884480000,473540000,11370000,126600000,172360000,1668350000,43,105,148
921130000,749460000,10800000,352540000,293450000,2327380000,39,96,135
391580000,235150000,7120000,48850000,829540000,1512240000,39,111,150
842610000,648590000,33710000,159880000,278920000,1963710000,39,121,160
996940000,325600000,54430000,60870000,1062160000,2.5e+09,41,116,157
329720000,88440000,7370000,1.7e+07,1163380000,1605910000,37,112,149
1776350000,242370000,13230000,0,468050000,2.5e+09,38,110,148
1545230000,343950000,58650000,0,541800000,2489630000,48,130,178
998370000,313750000,103790000,0,821770000,2237680000,39,128,167
1709700000,189550000,12610000,0,588140000,2.5e+09,39,108,147
1740790000,128680000,36340000,0,594190000,2.5e+09,37,104,141
1430800000,153280000,12950000,0,902970000,2.5e+09,41,108,149
1655820000,60730000,3960000,0,779490000,2.5e+09,36,108,144
1362480000,227770000,64720000,0,845030000,2.5e+09,41,102,143
1734550000,141320000,44860000,0,579270000,2.5e+09,40,107,147
1566770000,201400000,11600000,0,720230000,2.5e+09,36,103,139
1668410000,62180000,13500000,0,755910000,2.5e+09,39,107,146
1505070000,208780000,5950000,0,780200000,2.5e+09,35,103,138
1483760000,423910000,26870000,0,565460000,2.5e+09,41,120,161
1713150000,91820000,2250000,0,692780000,2.5e+09,35,96,131
1692440000,130040000,8700000,0,668820000,2.5e+09,38,102,140
1383760000,134870000,22180000,0,959190000,2.5e+09,40,109,149
1098490000,190390000,14950000,0,446860000,1750690000,45,118,163
1541840000,210400000,39600000,5e+05,707660000,2.5e+09,40,112,152
1189920000,280870000,46700000,0,982510000,2.5e+09,41,119,160
1693160000,47980000,0,0,757790000,2498930000,37,98,135
1195550000,130370000,13320000,0,1160760000,2.5e+09,41,104,145
775500000,128310000,36080000,2860000,1547730000,2490480000,48,137,185
1473230000,434850000,45330000,0,546590000,2.5e+09,37,109,146
183140000,16460000,42200000,2050000,2237770000,2481620000,41,115,156
1436320000,33410000,2430000,70000,1027770000,2.5e+09,31,104,135
1376110000,220690000,56470000,12470000,834260000,2.5e+09,37,111,148
1126990000,582530000,36880000,16880000,736720000,2.5e+09,45,132,177
1638420000,296290000,12810000,0,552480000,2.5e+09,37,113,150
1274320000,138170000,10010000,0,1077500000,2.5e+09,38,111,149
1489340000,144800000,5360000,0,860500000,2.5e+09,38,112,150
1009210000,67430000,8270000,0,1415090000,2.5e+09,38,120,158
850680000,131650000,148250000,3390000,1366030000,2.5e+09,46,128,174
1084960000,40710000,360000,0,1373970000,2.5e+09,35,106,141
1260970000,51560000,2640000,330000,1184500000,2.5e+09,37,104,141
1435510000,22500000,45810000,0,996180000,2.5e+09,35,105,140
1159940000,68740000,3250000,0,1268070000,2.5e+09,30,102,132
1593830000,20790000,2450000,0,882930000,2.5e+09,32,99,131
1174910000,32720000,3600000,0,1288770000,2.5e+09,33,102,135
1640050000,9450000,3240000,410000,846850000,2.5e+09,29,83,112
1704580000,15280000,790000,0,779350000,2.5e+09,31,92,123
1428450000,26820000,9690000,0,1035040000,2.5e+09,33,93,126
1382660000,6310000,0,0,1111030000,2.5e+09,31,90,121
1495670000,620000,4e+05,0,1003310000,2.5e+09,27,76,103
1498570000,12200000,9990000,0,979240000,2.5e+09,32,89,121
1616300000,0,0,0,883700000,2.5e+09,30,85,115
1297770000,1630000,0,0,1200600000,2.5e+09,32,93,125
1677400000,620000,0,0,821980000,2.5e+09,15,56,71
1355580000,0,0,0,1144420000,2.5e+09,25,84,109
1040960000,0,0,0,1459040000,2.5e+09,28,90,118
1728410000,0,1180000,0,770410000,2.5e+09,34,94,128
418550000,13010000,4280000,0,2064160000,2.5e+09,29,90,119
1123080000,2340000,0,0,1374580000,2.5e+09,22,73,95
202080000,0,0,0,2297920000,2.5e+09,21,63,84
587200000,4880000,0,560000,1907360000,2.5e+09,29,93,122
1170000,0,6e+05,0,2498230000,2.5e+09,21,69,90
181240000,8300000,1120000,0,2309340000,2.5e+09,22,68,90
1457070000,30660000,3860000,0,1008410000,2.5e+09,34,98,132
1539020000,30700000,8670000,0,921610000,2.5e+09,32,98,130
1536780000,89970000,11900000,0,861350000,2.5e+09,35,103,138
1501250000,31940000,350000,0,966460000,2.5e+09,34,104,138
1159560000,21050000,0,0,1319390000,2.5e+09,35,111,146
1255110000,24910000,5420000,0,1214560000,2.5e+09,30,96,126
1547830000,21600000,13840000,0,916730000,2.5e+09,32,95,127
1323090000,18790000,2050000,0,1156070000,2.5e+09,32,102,134
1371980000,27100000,390000,970000,1099470000,2499910000,29,90,119
1523230000,7620000,440000,350000,968360000,2.5e+09,31,91,122
1656440000,20660000,8480000,670000,813750000,2.5e+09,33,94,127
1689360000,5310000,1980000,0,803350000,2.5e+09,31,88,119
1737250000,0,2430000,0,760320000,2.5e+09,32,93,125
1118800000,650000,0,0,1380550000,2.5e+09,31,94,125
1619580000,0,0,0,875170000,2494750000,27,82,109
1114860000,0,0,0,1385140000,2.5e+09,30,94,124
1578720000,4920000,10610000,0,905750000,2.5e+09,35,106,141
802650000,33190000,2360000,0,1661800000,2.5e+09,26,80,106
332060000,0,0,0,2167940000,2.5e+09,26,86,112
410600000,22560000,5050000,0,2061790000,2.5e+09,22,76,98
991020000,3080000,1160000,0,1504740000,2.5e+09,28,88,116
304480000,18440000,0,0,2177080000,2.5e+09,20,61,81
86550000,7430000,2100000,0,2403920000,2.5e+09,21,64,85
1205580000,2.2e+07,0,0,1081960000,2309540000,31,96,127
1455100000,34380000,6960000,0,997770000,2494210000,35,97,132
1224550000,11730000,280000,0,680500000,1917060000,33,106,139
9.72e+08,8860000,370000,0,681020000,1662250000,31,89,120
1344420000,57820000,15380000,0,753710000,2171330000,44,112,156
602290000,1632990000,170660000,79060000,1.5e+07,2.5e+09,44,104,148
1672600000,44160000,9410000,0,773830000,2.5e+09,40,110,150
1772720000,99950000,9130000,0,523570000,2405370000,41,109,150
1363470000,29410000,11240000,0,649150000,2053270000,40,106,146
6740000,685940000,76440000,77960000,1497460000,2344540000,40,105,145
748810000,487220000,36420000,347590000,879960000,2.5e+09,39,112,151
0,6450000,280000,0,2238680000,2245410000,13,59,72
6517560000,994180000,366890000,860000,2206990000,10086480000,49,125,174
4354510000,3740800000,450890000,2526420000,258370000,11330990000,52,115,167
6261170000,221550000,36390000,1190000,6968870000,13489170000,40,118,158
3050180000,5486170000,318520000,694580000,1178750000,10728200000,55,133,188
328860000,3068040000,1513910000,2124400000,3106770000,10141980000,48,125,173
797690000,443810000,365320000,8765500000,7868270000,18240590000,49,113,162
3472830000,4997220000,170060000,1400600000,411890000,10452600000,41,109,150
1.952e+09,5457230000,410130000,2.554e+09,89270000,10462630000,44,105,149
4280790000,6413800000,96650000,1404380000,3966200000,16161820000,41,128,169
6778920000,1214830000,237260000,350000,2857500000,11088860000,49,130,179
459370000,3773140000,212280000,89870000,3542790000,8077450000,46,114,160
4518040000,7352270000,437830000,1098420000,516050000,13922610000,35,93,128
995880000,683060000,39040000,486980000,3065520000,5270480000,30,107,137
430570000,451670000,227190000,4890890000,6844990000,12845310000,41,100,141
3488590000,4346670000,22190000,461360000,2444440000,10763250000,37,107,144
634780000,448820000,80410000,289910000,1046080000,2.5e+09,29,89,118
3211560000,5830630000,438860000,871060000,361210000,10713320000,54,124,178
3255150000,2507200000,311090000,4025330000,353980000,10452750000,44,113,157
4152010000,176010000,66760000,0,2956150000,7350930000,47,112,159
4700910000,9581170000,80220000,1652790000,4707780000,20722870000,42,127,169
1484590000,9090070000,749260000,2375560000,719780000,14419260000,58,130,188
2902670000,7936540000,1451440000,1218240000,1.006e+09,14514890000,55,125,180
3203480000,2327800000,134520000,542510000,4748780000,10957090000,60,159,219
178680000,695290000,45660000,1348850000,6914980000,9183460000,34,79,113
1336590000,8484370000,111450000,201110000,643460000,10776980000,40,111,151
3300820000,3771620000,104090000,1185390000,576150000,8938070000,59,134,193
4657460000,6007120000,317900000,380780000,2131570000,13494830000,42,108,150
146470000,315400000,29680000,993030000,6029010000,7513590000,34,84,118
790280000,2982410000,598910000,6825690000,7098540000,18295830000,42,108,150
3453790000,3344560000,181180000,762740000,934040000,8676310000,55,136,191
1377750000,5926400000,935660000,474690000,81300000,8795800000,46,104,150
8288660000,739260000,82460000,13550000,2125510000,11249440000,42,102,144
1563220000,3737810000,221330000,494170000,3079980000,9096510000,33,103,136
332750000,1870460000,478080000,3100140000,2807120000,8588550000,35,90,125
3124450000,7337910000,69410000,70920000,440710000,11043400000,38,107,145
3516320000,4966210000,276490000,516730000,765680000,10041430000,40,111,151
6137880000,569620000,75850000,0,2423490000,9206840000,45,121,166
2760090000,73240000,15660000,0,1579260000,4428250000,44,116,160
3319070000,3679350000,693860000,1803100000,584910000,10080290000,52,126,178
7219370000,414060000,59990000,7030000,2661950000,10362400000,41,114,155
7314810000,4166150000,661120000,1603590000,342860000,14088530000,51,127,178
5017800000,6994010000,944240000,3762240000,819550000,17537840000,48,124,172
1960460000,4528120000,235800000,664390000,3674580000,11063350000,37,109,146
3388660000,4.834e+09,882020000,1143990000,719810000,10968480000,50,114,164
14499510000,5143010000,1345470000,4669600000,1990520000,27648110000,47,126,173
4039490000,3727700000,544250000,1618180000,516810000,10446430000,48,128,176
5051210000,7423480000,281210000,530020000,7702080000,2.0988e+10,45,112,157
3951070000,5833580000,685430000,854130000,2847350000,14171560000,56,148,204
5254480000,810290000,36220000,0,3110760000,9211750000,41,123,164
1461700000,449660000,11660000,0,9856530000,11779550000,41,111,152
866490000,1435150000,309020000,73660000,2122530000,4806850000,28,84,112
2976510000,173520000,22660000,0,1996780000,5169470000,43,110,153
2277600000,6591580000,247520000,4837320000,243470000,14197490000,51,118,169
3119680000,3126950000,448820000,1001470000,2745590000,10442510000,54,149,203
3623480000,8918080000,140560000,936560000,6812120000,20430800000,43,124,167
1227920000,5306830000,502890000,85810000,6113440000,13236890000,46,123,169
1365260000,5385950000,413860000,1315600000,5081680000,13562350000,53,127,180
5769370000,7172480000,1159840000,1267810000,666020000,16035520000,53,132,185
4782830000,2089750000,125490000,1853500000,3717690000,12569260000,49,135,184
12461970000,2145540000,347710000,431480000,10393680000,25780380000,49,134,183
1909790000,2712890000,188370000,396330000,103180000,5310560000,50,112,162
525920000,4497540000,482880000,439810000,7619690000,13565840000,46,109,155
2036210000,247980000,14470000,96930000,6449620000,8845210000,38,110,148
3009970000,5235010000,851820000,833650000,411900000,10342350000,50,118,168
1141340000,5165710000,1056790000,6295570000,875140000,14534550000,40,96,136
6497830000,31460000,5710000,560000,10905580000,17441140000,33,99,132
794130000,2.16e+08,33710000,1768120000,15131050000,17943010000,43,105,148
671890000,5077900000,310220000,51460000,3003940000,9115410000,43,121,164
469370000,3315650000,17440000,208730000,1399610000,5410800000,34,90,124
552070000,2773800000,479710000,3728500000,2547570000,10081650000,51,128,179
280060000,708300000,41400000,284940000,1668550000,2983250000,57,138,195
1767440000,7658310000,37390000,362300000,961600000,10787040000,41,127,168
4995850000,6040340000,284820000,2443410000,14607340000,28371760000,56,148,204
2522950000,6981450000,469210000,1447890000,1009910000,12431410000,53,130,183
4343910000,234800000,319080000,2710030000,2615230000,10223050000,46,117,163
1323300000,8388790000,657060000,412760000,2069530000,12851440000,57,139,196
6696380000,3553270000,216620000,862600000,4196260000,15525130000,50,141,191
1.281e+09,3354690000,88600000,278610000,3472320000,8475220000,35,96,131
3764190000,852040000,34840000,44560000,8822390000,13518020000,43,122,165
5571280000,2438520000,772320000,1130000,5461190000,14244440000,54,141,195
2041340000,7173460000,498200000,978930000,178810000,10870740000,45,109,154
2534620000,4046410000,80780000,731090000,3659680000,11052580000,37,119,156
520390000,8320090000,510750000,984300000,347530000,10683060000,49,110,159
2854820000,6242820000,668650000,438810000,132360000,10337460000,53,120,173
847870000,10739800000,269710000,346930000,2218740000,14423050000,42,119,161
4111370000,2463260000,272890000,1735760000,337690000,8920970000,55,121,176
6887650000,2620750000,171530000,1138900000,2047850000,12866680000,46,138,184
6200350000,21130000,9880000,190130000,6275630000,12697120000,40,108,148
2696980000,435890000,20970000,957180000,5383520000,9494540000,42,117,159
2920520000,110550000,15310000,0,1988460000,5034840000,36,105,141
2127300000,1477950000,106650000,813640000,4156290000,8681830000,34,119,153
2503250000,85690000,1.3e+07,590000,6197970000,8800500000,39,104,143
2829290000,19750000,3520000,121730000,11560550000,14534840000,35,102,137
4125600000,2271290000,1662870000,1851380000,164480000,10075620000,41,92,133
67200000,564740000,78610000,658820000,3991950000,5361320000,44,110,154
4203670000,1163670000,775810000,1381650000,2557010000,10081810000,42,125,167
372970000,5666350000,313100000,322880000,2183050000,8858350000,46,114,160
3474210000,4814340000,365270000,1217480000,480740000,10352040000,51,119,170
1104630000,9014830000,665230000,3543950000,194260000,14522900000,45,112,157
3695900000,5299260000,654650000,1538920000,2643230000,13831960000,48,136,184
2563240000,231170000,256140000,3005210000,2740140000,8795900000,39,105,144
2573920000,3155850000,311830000,464630000,3240630000,9746860000,53,129,182
4.449e+09,3819780000,652820000,190750000,3106740000,12219090000,43,115,158
2107490000,2759480000,92410000,574650000,1790590000,7324620000,28,74,102
3492510000,4588560000,141560000,2183210000,312310000,10718150000,57,130,187
3330350000,6454480000,137300000,144540000,4592660000,14659330000,37,110,147
4256350000,5494680000,352800000,328070000,2287490000,12719390000,36,106,142
3372490000,245070000,91440000,0,3435780000,7144780000,46,115,161
297580000,998650000,127850000,6145780000,1677090000,9246950000,28,79,107
2957600000,568760000,390730000,2348430000,3814680000,10080200000,48,135,183
8547480000,95050000,31330000,19710000,6073660000,14767230000,36,105,141
4284630000,800950000,208660000,20500000,11642450000,16957190000,45,116,161
3362480000,2325580000,933730000,338180000,6335680000,13295650000,52,132,184
652990000,2057270000,247150000,8347660000,4077490000,15382560000,32,76,108
4620410000,2825450000,275630000,600230000,6994480000,15316200000,55,148,203
374880000,10709610000,1673970000,1730420000,197240000,14686120000,36,95,131
3886730000,115150000,18820000,0,18992130000,23012830000,37,105,142
3182650000,402160000,14910000,2900000,9253820000,12856440000,40,117,157
1997550000,5857160000,175180000,28010000,6006390000,14064290000,53,140,193
1253640000,72120000,17900000,3e+05,7451450000,8795410000,37,110,147
6523030000,417460000,88810000,13080000,5469520000,12511900000,45,130,175
821610000,5981520000,587730000,1141830000,263150000,8795840000,46,108,154
2846980000,2442510000,132120000,399250000,2898410000,8719270000,30,94,124
2795130000,7190840000,361440000,586040000,608090000,11541540000,49,113,162
537400000,6853730000,111530000,18740000,1574020000,9095420000,40,115,155
994640000,5904390000,574700000,606570000,621940000,8702240000,41,102,143
678770000,4334840000,2611980000,6273940000,655580000,14555110000,41,99,140
1438100000,6497600000,269600000,637950000,237830000,9081080000,50,124,174
3941560000,4285860000,817400000,878240000,158270000,10081330000,43,106,149
6953790000,294750000,29230000,0,3650880000,10928650000,41,108,149
4041020000,5249800000,158040000,560600000,330110000,10339570000,51,126,177
8108510000,1982680000,246400000,22420000,3069750000,13429760000,50,126,176
4726530000,1720000,19380000,2570000,2664600000,7414800000,31,95,126
1253250000,1349310000,58590000,243780000,1958760000,4863690000,32,100,132
6876060000,192240000,25640000,7960000,3265550000,10367450000,37,104,141
1731940000,7710140000,650970000,262940000,106170000,10462160000,43,101,144
6323950000,9522330000,1125240000,2945900000,733690000,20651110000,53,136,189
900160000,5775550000,529460000,88150000,2788140000,10081460000,45,105,150
2772930000,339530000,37090000,0,1689030000,4838580000,45,120,165
3681240000,203920000,45520000,4400000,1295330000,5230410000,39,105,144
3254830000,60560000,16110000,970000,2213510000,5545980000,32,100,132
387030000,1892470000,793240000,2683060000,4830880000,10586680000,51,129,180
624170000,2941220000,1068410000,318490000,82140000,5034430000,41,92,133
1569110000,4628490000,3191480000,2153320000,3508060000,15050460000,44,111,155
5431740000,5110810000,855230000,755480000,331470000,12484730000,56,142,198
4225080000,7086050000,610500000,1104890000,1054910000,14081430000,54,115,169
2984340000,5023350000,696700000,1176370000,200610000,10081370000,49,110,159
1596990000,2839550000,162200000,138500000,372910000,5110150000,37,104,141
2618080000,614280000,144390000,705120000,948050000,5029920000,37,100,137
2039110000,6313730000,29520000,36640000,4444840000,12863840000,33,105,138
2505460000,6725780000,680370000,207150000,266510000,10385270000,57,127,184
6406140000,8470000,10020000,2650000,7997580000,14424860000,34,102,136
4185340000,9639810000,486120000,1012890000,5452080000,20776240000,57,156,213
1407120000,108940000,69080000,1.252e+09,2197520000,5034660000,34,100,134
1704700000,2511800000,314020000,5517590000,2653260000,12701370000,45,108,153
2118450000,826650000,126950000,0,5247790000,8319840000,50,131,181
1253320000,8385360000,1377170000,2886740000,2333550000,16236140000,43,107,150
711010000,11014850000,1058330000,3252010000,4499120000,20535320000,52,126,178
6944850000,1.952e+09,261630000,128060000,4860510000,14147050000,47,125,172
5521130000,1148530000,154370000,631970000,2876550000,10332550000,50,133,183
2156560000,272150000,98570000,5900000,2697240000,5230420000,47,122,169
1343400000,3950790000,21980000,1173160000,2882410000,9371740000,39,123,162
6364200000,195020000,19780000,29510000,3758930000,10367440000,37,104,141
3135130000,3e+05,620000,159290000,7380830000,10676170000,33,94,127
4672350000,2655270000,469480000,2121880000,172770000,10091750000,49,111,160
842230000,6575230000,257340000,432100000,2192810000,10299710000,33,84,117
2597280000,789520000,766010000,6434330000,7919870000,18507010000,43,107,150
6439520000,90520000,9470000,6820000,3668480000,10214810000,34,103,137
2935290000,57310000,12550000,0,2.12e+09,5125150000,33,102,135
490700000,11215320000,738090000,1449660000,521190000,14414960000,52,120,172
2454020000,7040990000,682670000,544490000,180650000,10902820000,51,124,175
5602280000,6029790000,1083230000,812120000,555550000,14082970000,59,132,191
2885240000,5918860000,365140000,913650000,264050000,10346940000,52,125,177
2330900000,5007220000,850650000,1336960000,318330000,9844060000,52,107,159
2967700000,6310840000,3.12e+08,591850000,274770000,10457160000,45,108,153
5308640000,3408830000,439360000,651290000,534380000,10342500000,52,122,174
10144990000,1756970000,268040000,35660000,3339630000,15545290000,44,118,162
526340000,3868410000,1742250000,755910000,1068020000,7960930000,48,114,162
1007390000,62800000,55300000,7670000,3703940000,4837100000,42,112,154
1261180000,5869650000,1158290000,1974710000,198730000,10462560000,48,109,157
5188040000,39610000,7830000,179420000,7267630000,12682530000,33,97,130
2274520000,6787350000,517570000,894370000,234410000,10708220000,51,124,175
1933470000,9134710000,1281060000,492370000,446180000,13287790000,51,122,173
2044790000,396510000,25500000,640000,7229030000,9696470000,40,104,144
1889740000,541290000,65540000,450000,2459600000,4956620000,44,125,169
5540960000,4133610000,207530000,3126100000,2686080000,15694280000,39,124,163
1624100000,5052250000,44900000,1392560000,3056660000,11170470000,38,126,164
3348580000,31220000,16760000,670000,2148830000,5546060000,33,99,132
5997710000,1241640000,81500000,0,2053790000,9374640000,39,122,161
1097900000,859460000,401380000,6707870000,6857170000,15923780000,42,111,153
3269250000,448860000,486820000,1192070000,4083690000,9480690000,38,128,166
1801200000,8263780000,356310000,1131370000,1310310000,12862970000,48,121,169
7331750000,5663750000,1521170000,2239800000,1058050000,17814520000,48,115,163
5673070000,1001940000,210250000,1578620000,2351890000,10815770000,39,117,156
1946230000,6025960000,129600000,1505890000,16258730000,25866410000,36,109,145
1886260000,6203470000,316010000,702740000,8989940000,18098420000,49,140,189
1268890000,3217300000,467600000,317260000,79610000,5350660000,48,119,167
1667270000,353380000,22350000,3330000,8040590000,10086920000,44,118,162
5485530000,1034350000,45330000,290000,2007430000,8572930000,39,116,155
3082470000,60970000,3080000,0,2429610000,5576130000,35,109,144
5427190000,4665310000,240140000,4749870000,607760000,15690270000,42,112,154
4685340000,3005800000,474780000,505500000,4481470000,13152890000,45,103,148
5770920000,2117320000,361460000,1533640000,914280000,10697620000,48,124,172
6556590000,51490000,22850000,410000,4502650000,11133990000,37,102,139
3756380000,205930000,30330000,6950000,1180700000,5180290000,35,105,140
3142910000,4763270000,147110000,606550000,431470000,9091310000,51,118,169
2642910000,3732970000,137190000,451160000,3977060000,10941290000,62,144,206
7499390000,94550000,11800000,66380000,6447670000,14119790000,38,113,151
1567280000,2912340000,67350000,282470000,310750000,5140190000,34,99,133
431020000,929100000,463610000,9392740000,7285870000,18502340000,36,88,124
3301820000,5224100000,1632410000,590610000,722400000,11471340000,56,130,186
9887510000,7.777e+09,936960000,2760900000,3477030000,24839400000,55,154,209
2293150000,8.095e+09,1068710000,420380000,788620000,12665860000,57,130,187
773660000,4749320000,668040000,1344560000,6462280000,13997860000,47,117,164
2105820000,3951650000,436170000,504350000,3586940000,10584930000,66,159,225
4552660000,4621630000,602990000,860520000,80340000,10718140000,46,106,152
1406570000,1317690000,444940000,1100710000,759760000,5029670000,49,121,170
566230000,1954650000,78430000,106670000,2674780000,5380760000,59,132,191
7419500000,528430000,70680000,10780000,5686860000,13716250000,41,121,162
1162630000,6996560000,1013200000,216330000,2308550000,11697270000,53,136,189
4747020000,6504020000,202250000,2282660000,4348110000,18084060000,57,151,208
2929880000,4779360000,686890000,1287530000,397860000,10081520000,49,117,166
2477920000,2089080000,80560000,337380000,190330000,5175270000,48,110,158
3162700000,3978840000,201090000,1455060000,181900000,8979590000,58,136,194
434830000,2664650000,75050000,262740000,1707880000,5145150000,41,111,152
557180000,1045090000,153110000,915790000,2504130000,5175300000,35,111,146
292530000,4367350000,74040000,540910000,576850000,5851680000,38,111,149
3713810000,3606580000,1128940000,1094430000,537820000,10081580000,53,120,173
2033500000,7355820000,339830000,625140000,425260000,10779550000,51,117,168
5148120000,2460100000,266030000,290000,2883730000,10758270000,50,142,192
2864020000,3979790000,411030000,271140000,6681240000,14207220000,58,151,209
3746420000,2147960000,347110000,17430000,7059740000,13318660000,51,143,194
114510000,1525730000,541380000,559420000,2.409e+09,5150040000,43,102,145
3155230000,297260000,51930000,67150000,16476150000,20047720000,48,123,171
7231120000,724550000,33160000,0,3115150000,11103980000,47,121,168
4294420000,1954680000,190940000,68560000,5491720000,12000320000,45,118,163
4356590000,1776190000,392250000,1734890000,696570000,8956490000,50,109,159
1797620000,3878120000,645590000,784180000,6670150000,13775660000,43,112,155
5717140000,63230000,29890000,8200000,4554020000,10372480000,37,104,141
6121470000,4180280000,281870000,1189120000,1.04e+09,12812740000,52,130,182
7669540000,124110000,26960000,32190000,4118140000,11970940000,36,112,148
5177180000,4569220000,443160000,1449920000,194610000,11834090000,51,113,164
1759810000,3301360000,281830000,4941490000,168200000,10452690000,44,115,159
406040000,6831720000,1225060000,758560000,3849780000,13071160000,45,109,154
4016070000,3976820000,520890000,1936930000,294680000,10745390000,52,122,174
4025460000,1106890000,118200000,0,8582010000,13832560000,43,123,166
3456650000,5944780000,340660000,546410000,168630000,10457130000,45,110,155
4338400000,4728150000,345260000,726550000,199140000,10337500000,57,132,189
2176240000,7182390000,493820000,404130000,211090000,10467670000,47,110,157
2124480000,11055510000,1063460000,2445810000,4072390000,20761650000,46,135,181
4257910000,3359930000,74440000,893060000,340130000,8925470000,41,95,136
2199330000,260470000,50190000,4170000,6281770000,8795930000,37,117,154
4318740000,7675890000,1037480000,652230000,158260000,13842600000,49,120,169
3542140000,1124460000,139690000,21760000,5533860000,10361910000,43,108,151
4342160000,3433950000,445490000,1773220000,86760000,10081580000,46,99,145
2171880000,7744870000,1846600000,178530000,599900000,12541780000,45,130,175
2677060000,11858400000,1230930000,2161840000,2382250000,20310480000,52,123,175
4007950000,4038410000,177510000,858990000,836950000,9919810000,57,127,184
2732870000,5770250000,773940000,567120000,502720000,10346900000,49,114,163
1703230000,466300000,34320000,15450000,5332320000,7551620000,48,129,177
3559950000,1796510000,67230000,307440000,5129530000,10860660000,53,145,198
1856430000,2059900000,125030000,1119600000,59390000,5220350000,42,91,133
3198490000,5211480000,618190000,875230000,444020000,10347410000,55,129,184
2015840000,6933240000,399200000,1149850000,209510000,10707640000,57,135,192
5546170000,13010000,15780000,23850000,5179410000,10778220000,29,92,121
2381950000,35910000,7490000,0,1957370000,4382720000,32,99,131
4436080000,2979120000,306580000,937350000,3732370000,12391500000,38,119,157
2982560000,4687250000,241930000,1254500000,552530000,9718770000,48,107,155
