cell50x50,occ_ebba1,SR_ebba1,occ_ebba2,SR_ebba2,deltaSR_birds,occ_m_b2000,SR_m_b2000,occ_m_a2015,SR_m_a2015,deltaSR_mammals,delta_occ_m,deltaT,ccv,log_ccv
32UME2,148,148,155,155,7,2,39,710,1,38,708,0.939913483916736,114.111294811583,4.56145339358655
32UME3,146,146,163,163,17,NA,34,1179,NA,NA,NA,0.972012005354229,68.3373419939569,4.1183798462054
32UME4,159,159,161,161,2,11,36,2158,3,33,2147,0.942235858062577,75.9449401727209,4.05160916034342
32UMF3,160,160,174,174,14,179,38,2448,20,18,2269,0.969504798668018,78.1019324067054,4.17286561275339
32UMF4,NA,NA,NA,NA,NA,NA,19,588,NA,NA,NA,0.965135528380612,91.9733256125431,4.31534301992835
32UMG1,108,108,125,125,17,2465,26,1976,18,8,-489,0.981340532717497,41.1561365869194,3.70406503636171
32UMG3,149,149,163,163,14,1762,38,7090,28,10,5328,0.981525715659646,34.1657853146225,3.43363013953452
32UMG4,161,161,160,160,-1,449,39,3775,31,8,3326,1.00033267339071,68.8532488903616,3.79111035163493
32UMU1,158,158,158,158,0,598,57,4611,34,23,4013,0.909380715196304,22.5093741017671,2.56528273481903
32UMU2,135,135,144,144,9,56,52,1575,7,45,1519,0.898697904565118,12.3339659428997,1.94339690111057
32UMU3,117,117,135,135,18,28,36,812,8,28,784,0.901349409060045,19.9312295918094,2.73989255104537
32UMU4,129,129,129,129,0,1,35,692,1,34,691,0.890909078446302,16.0038013750742,2.49854717492206
32UMV1,125,125,134,134,9,61,56,9028,11,45,8967,0.927430542036035,25.3609449825344,2.7966052524774
32UMV2,147,147,156,156,9,610,58,6619,38,20,6009,0.928732168228231,32.6140524219878,3.14376127393853
32UMV3,151,151,163,163,12,20,52,6653,17,35,6633,0.953963960183633,27.0123201677358,2.9330936779014
32UMV4,130,130,147,147,17,NA,45,3631,NA,NA,NA,0.928681335665963,26.189626824735,2.75655803150231
32UNA1,132,132,132,132,0,71,46,1270,19,27,1199,0.929467435826592,15.1767806710428,2.48779594017076
32UNA2,142,142,132,132,-10,40,37,1742,13,24,1702,0.952242632473216,21.0314729524118,2.65131282010556
32UNA3,133,133,140,140,7,141,42,1640,26,16,1499,0.9152852787691,22.0947520521894,2.79699117957034
32UNA4,149,149,148,148,-1,1002,50,5439,34,16,4437,0.938830358436309,35.5632773593807,3.25985468697038
32UNB1,120,120,142,142,22,10,50,3741,4,46,3731,0.902584718510429,17.8408110999968,2.59656082685976
32UNB2,111,111,126,126,15,3,47,2076,3,44,2073,0.89635688608343,20.513943852842502,2.76990445478351
32UNB3,139,139,144,144,5,29,48,2194,9,39,2165,0.90480596804745,19.1648231589257,2.74100845354018
32UNB4,144,144,147,147,3,NA,38,519,NA,NA,NA,0.899721497520406,21.4660994309018,2.75804850629891
32UNC1,131,131,141,141,10,26,54,2053,9,45,2027,0.906897410161078,21.094615130363,2.75955265729682
32UNC2,133,133,135,135,2,6,51,1386,6,45,1380,0.900991475518375,17.6831023088832,2.65772039195204
32UNC3,154,154,152,152,-2,201,58,9137,20,38,8936,0.895414401655612,41.0105694470514,3.17534534609042
32UNC4,143,143,147,147,4,9,53,2972,4,49,2963,0.884681347219702,14.7714964056229,2.45654677317418
32UND1,144,144,149,149,5,2,33,896,2,31,894,0.935090512940378,110.445526101769,4.41978652457643
32UND2,155,155,164,164,9,20,42,3194,11,31,3174,0.913783651409727,82.094217125805,4.00323978390318
32UND3,143,143,152,152,9,58,46,1728,5,41,1670,0.946106934788251,53.893440500784,3.74131737465225
32UND4,150,150,165,165,15,64,49,7787,22,27,7723,0.913958343706633,67.5317095196945,3.82680583737567
32UNE1,156,156,162,162,6,NA,36,1062,NA,NA,NA,0.991486897928461,92.6050626226977,4.32097204993411
32UNE2,159,159,164,164,5,NA,33,1471,NA,NA,NA,0.978577430802162,151.232474599238,4.57236076810154
32UNE3,154,154,156,156,2,94,42,4198,25,17,4104,0.991610619329637,91.5376815665839,4.21083493812199
32UNE4,170,170,165,165,-5,113,49,7931,27,22,7818,0.972138111037437,45.5886447199897,3.45455427676149
32UNF1,153,153,154,154,1,282,45,3009,21,24,2727,0.974411884563391,70.6510799355218,4.11558221486654
32UNF2,139,139,166,166,27,18,38,1087,8,30,1069,0.979617118835449,131.801732532203,4.44293094003261
32UNF3,150,150,158,158,8,137,35,1549,22,13,1412,0.971263647079468,53.7539979916023,3.83309099051799
32UNF4,158,158,166,166,8,16,43,3018,12,31,3002,0.972509818669607,92.0637138080687,4.2234771821463
32UNG1,137,137,149,149,12,1058,42,13934,31,11,12876,0.989122585608409,52.6017393133104,3.74352858352475
32UNG2,138,138,155,155,17,750,39,3414,29,10,2664,0.976895952981616,85.2486753596297,3.99908649944473
32UNG3,139,139,152,152,13,1213,37,6809,31,6,5596,0.998275834938576,32.2177809808475,3.3253174630404
32UNG4,NA,NA,153,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32UNU1,120,120,133,133,13,22,38,1588,9,29,1566,0.848733395338058,17.7735699971481,2.51616166385984
32UNU2,133,133,148,148,15,3,36,715,3,33,712,0.842140165242282,24.1100068905527,2.8337673351519
32UNU3,140,140,152,152,12,21,37,985,12,25,964,0.782692306644314,18.7591368587985,2.7017402103207
32UNU4,134,134,145,145,11,8,36,448,8,28,440,0.753515666181391,26.8497857686978,3.07437588798525
32UNV1,115,115,124,124,9,7,29,363,7,22,356,0.951790549304034,21.1721387181861,2.91168497107898
32UNV2,116,116,131,131,15,26,46,5148,9,37,5122,0.908132087100636,19.2214098776658,2.75166833669496
32UNV3,129,129,128,128,-1,7,31,256,7,24,249,0.926436791474792,33.4423144304213,3.32670540118423
32UNV4,126,126,133,133,7,30,38,2707,18,20,2677,0.8681038535215,50.2432696388318,3.17990555893147
32UPA1,143,143,152,152,9,18,38,939,10,28,921,0.943009991463416,32.0714130345725,3.090289159159
32UPA2,151,151,160,160,9,47,36,686,13,23,639,0.930168961189889,39.1803112221581,3.25842696516737
32UPA3,137,137,134,134,-3,27,42,778,10,32,751,0.961710751319247,15.2471305545488,2.5443472884598
32UPA4,145,145,147,147,2,99,42,1221,19,23,1122,0.943595019253818,25.0049836992037,2.88100963953851
32UPB1,141,141,153,153,12,5,40,745,5,35,740,0.921256882803781,25.106108994503,2.85920222980515
32UPB2,147,147,146,146,-1,NA,27,749,NA,NA,NA,0.927618093031613,20.6130290833507,2.45435691623339
32UPB3,141,141,162,162,21,16,30,496,11,19,480,0.944716612497965,25.0420976253638,2.99567473358249
32UPB4,139,139,146,146,7,19,54,2216,7,47,2197,0.964130789985484,17.2137691599003,2.62507872234771
32UPC1,150,150,152,152,2,170,49,2349,19,30,2179,0.914604821155981,31.693464852508,3.11016966310285
32UPC2,148,148,157,157,9,2,53,1585,2,51,1583,0.912581017282274,13.0226694472537,2.23487272640763
32UPC3,152,152,167,167,15,2,32,524,1,31,522,0.936482778737243,56.8095967861715,3.6502499034565
32UPC4,164,164,167,167,3,5,35,934,4,31,929,0.939801116423173,38.801751988781,3.22836299476212
32UPD1,155,155,157,157,2,NA,41,1537,NA,NA,NA,0.941827739636923,69.9497965929943,3.92301491615985
32UPD2,165,165,160,160,-5,1,38,1284,1,37,1283,0.925608967512082,63.3561474022641,3.90142944696471
32UPD3,163,163,166,166,3,6,42,871,6,36,865,0.976942290862401,82.0606617229601,4.24263184699813
32UPD4,161,161,168,168,7,23,22,149,6,16,126,0.947602578743019,71.5435797486154,3.91998779158757
32UPE1,155,155,166,166,11,20,41,2446,10,31,2426,0.958116558934912,89.7432353729213,4.18111453397593
32UPE2,167,167,170,170,3,19,41,1639,13,28,1620,0.9512275386501,78.8469960032943,4.1066813482648
32UPE3,173,173,172,172,-1,1,35,674,1,34,673,0.963023938630757,59.064266913764,3.80641778122235
32UPE4,133,133,159,159,26,9,27,531,5,22,522,0.963120788034767,83.8920358821273,4.21089605057531
32UPF2,154,154,163,163,9,97,35,1080,8,27,983,0.962126569927863,85.531236692485,3.89737982128785
32UPF4,121,121,132,132,11,9,24,231,5,19,222,0.94393929568204,NA,NA
32UPU1,146,146,140,140,-6,152,36,869,30,6,717,0.790814968762477,29.0057746193916,3.15915490313555
32UPU2,138,138,149,149,11,23,25,427,9,16,404,0.761958537128686,32.7765385915877,3.31269690671889
32UPU3,135,135,136,136,1,96,29,739,18,11,643,0.799663189642444,39.5965085355016,3.40336429478863
32UPU4,150,150,161,161,11,87,41,3360,27,14,3273,0.784299341659972,22.1210388094299,2.8671255285446
32UPV1,136,136,139,139,3,52,32,1647,17,15,1595,0.902955471083175,48.9251836973688,3.61722201007316
32UPV2,153,153,157,157,4,24,38,1555,14,24,1531,0.859060046284698,36.4534207567109,3.19617351182945
32UPV3,141,141,146,146,5,73,53,1738,15,38,1665,0.895535741533552,27.6853367852061,3.08661855303698
32UPV4,156,156,154,154,-2,65,35,509,20,15,444,0.851075567850253,31.7182293260523,3.15304605431774
32UQU1,141,141,150,150,9,83,29,569,13,16,486,0.826298701298701,41.0205550877149,3.53010097676925
32UQU2,141,141,150,150,9,40,38,743,13,25,703,0.823403668093991,38.3523422012174,3.42417828442614
32VLK3,148,148,136,136,-12,571,26,827,27,-1,256,0.858629626168145,9.60121289824166,1.98997474965912
32VLK4,160,160,147,147,-13,560,25,1282,28,-3,722,0.874646906125343,8.47129775915183,2.09129279017061
32VLL3,NA,NA,NA,NA,NA,103,15,185,16,-1,82,0.815658296666801,11.5927037862521,1.73097430450602
32VLL4,120,120,120,120,0,119,24,545,18,6,426,0.824945169582702,9.13309683072183,1.8598746662579
32VLM3,119,119,99,99,-20,195,21,304,21,0,109,0.827249658765553,4.50276345985433,1.00864290056783
32VLM4,118,118,102,102,-16,221,26,766,22,4,545,0.811898151434337,3.84894691280207,1.09571628669919
32VLN3,122,122,127,127,5,169,27,505,23,4,336,0.858306394352032,3.80446147491312,0.753420467412687
32VLN4,126,126,106,106,-20,414,27,352,20,7,-62,0.852593360176982,5.33933722069801,0.952065763312331
32VLP3,123,123,102,102,-21,358,22,248,27,-5,-110,0.894173303270245,4.17587854605214,1.05785164069908
32VLP4,NA,NA,NA,NA,NA,111,17,653,19,-2,542,0.875105038309712,2.36353349397599,0.650903188828137
32VLQ3,125,125,93,93,-32,193,13,196,14,-1,3,0.9106249888738,9.55516381273693,1.95682810439679
32VLQ4,146,146,115,115,-31,1156,28,1025,23,5,-131,0.901192881407276,4.71369262613435,1.20666959665541
32VMH1,NA,NA,NA,NA,NA,30,11,111,11,0,81,0.944230739886944,67.955210875772,4.12158057540114
32VMH2,106,106,127,127,21,85,19,332,17,2,247,0.946306835521351,33.2546223029181,3.33401058372971
32VMH3,142,142,155,155,13,954,32,4469,29,3,3515,0.948220288933222,59.8773858707447,3.87828026906963
32VMH4,136,136,143,143,7,732,36,4821,24,12,4089,0.943469934566047,36.2661608392523,3.47545170661958
32VMK1,140,140,138,138,-2,948,29,1082,27,2,134,0.870663627779861,12.4876345156844,2.2789973485072
32VMK2,150,150,140,140,-10,1025,31,2517,32,-1,1492,0.891145775192662,10.0286887879637,2.26404403399957
32VMK3,147,147,153,153,6,1566,28,1478,27,1,-88,0.868802418498873,16.238495921453,2.61366529848767
32VMK4,100,100,87,87,-13,102,22,186,18,4,84,0.90479154586792,9.66093276754115,2.26427340314145
32VML1,134,134,108,108,-26,293,22,651,22,0,358,0.820481613092931,7.6511515319336,1.5436513183057
32VML2,129,129,100,100,-29,378,22,391,25,-3,13,0.822274234851551,8.46881157698087,1.78242678586446
32VML3,125,125,120,120,-5,315,25,1039,26,-1,724,0.820878430878445,5.62253164069277,1.48352287318907
32VML4,125,125,114,114,-11,1041,23,455,30,-7,-586,0.832774153003445,11.3959655065746,2.18463991372012
32VMM1,NA,NA,NA,NA,NA,152,15,213,17,-2,61,0.830340906485534,19.0292536234248,2.64454149936829
32VMM2,131,131,111,111,-20,211,24,412,22,2,201,0.818812856934403,6.57959288517385,1.62703935524035
32VMM3,NA,NA,NA,NA,NA,216,21,271,22,-1,55,0.831969692539,10.4042658698422,2.01180385341575
32VMM4,136,136,123,123,-13,141,22,681,23,-1,540,0.817974381305044,7.54412872624679,1.67782058005081
32VMN1,113,113,108,108,-5,249,23,392,21,2,143,0.874025536137783,3.25718536728628,0.90377921519305
32VMN2,NA,NA,NA,NA,NA,244,17,252,21,-4,8,0.853090563044337,6.9704197812199,1.56855430630912
32VMN3,139,139,107,107,-32,347,25,438,18,7,91,0.871883608602865,6.40134307040972,1.59770330361746
32VMN4,139,139,130,130,-9,539,31,2194,27,4,1655,0.855277207283657,8.44311201431767,1.85895866545571
32VMP1,NA,NA,NA,NA,NA,415,22,520,21,1,105,0.903340513761765,4.05437130702113,1.1508012939029
32VMP2,NA,NA,NA,NA,NA,112,24,180,22,2,68,0.891469472105166,3.18647804250894,0.814340280185408
32VMP3,144,144,106,106,-38,1080,24,1003,20,4,-77,0.90540994786387,4.01245095048378,1.10299255057294
32VMP4,NA,NA,NA,NA,NA,362,20,278,22,-2,-84,0.890083331003785,5.29446310017894,1.25237752908033
32VMQ1,150,150,132,132,-18,996,27,1383,26,1,387,0.92808812170957,6.72482825545144,1.71206447869681
32VMQ2,133,133,121,121,-12,1211,29,681,28,1,-530,0.915283215625095,3.32928219509668,0.987870812528543
32VMQ3,146,146,141,141,-5,1181,31,3100,31,0,1919,0.918959129565759,4.87025844755287,1.24457397027058
32VMQ4,134,134,100,100,-34,1647,20,693,26,-6,-954,0.911081556082168,3.37212877018489,0.949399233958885
32VMR4,139,139,134,134,-5,667,23,670,22,1,3,0.919769299388443,9.59673419572105,1.9321042218034
32VNH1,128,128,150,150,22,966,37,4699,31,6,3733,0.972376135160338,85.1342477484597,4.10622513559106
32VNH2,126,126,146,146,20,923,40,7619,29,11,6696,0.975087722979094,48.7792253827824,3.72130045784644
32VNH3,132,132,149,149,17,838,37,4704,32,5,3866,0.981362242898541,67.7438090578748,4.00977629379991
32VNH4,137,137,150,150,13,1062,39,14603,34,5,13541,0.976405307386048,51.6653422517292,3.65118143014435
32VNJ2,144,144,160,160,16,3864,30,4631,28,2,767,0.915326520016319,78.030901230839,4.13036134190175
32VNJ4,134,134,156,156,22,1114,39,7031,34,5,5917,0.919926915849958,69.0035444912858,3.90641846454994
32VNK1,64,64,60,60,-4,37,11,54,17,-6,17,0.853750038146973,8.31165047792922,2.11765820261553
32VNL1,157,157,146,146,-11,571,31,2313,28,3,1742,0.826010132248784,8.72961479732683,1.85745759526905
32VNL2,150,150,150,150,0,437,30,1773,24,6,1336,0.830642949666409,12.6406329664018,2.42110960150879
32VNL3,170,170,164,164,-6,1632,39,6668,30,9,5036,0.800299145625188,18.6928296764116,2.65534458313145
32VNL4,126,126,126,126,0,306,30,719,23,7,413,0.804910744939532,19.1839471977644,2.90634487088155
32VNM1,134,134,107,107,-27,308,26,665,31,-5,357,0.825227272300981,6.06595586153992,1.5743415559405
32VNM2,153,153,146,146,-7,523,31,1340,30,1,817,0.815382564633057,7.1451872323015,1.72132800854591
32VNM3,147,147,151,151,4,1228,36,3994,31,5,2766,0.810350657588217,8.04182994903013,1.83659623686462
32VNM4,150,150,156,156,6,2116,39,13175,34,5,11059,0.794918497748997,9.3558497849677,1.88526053934064
32VNN1,140,140,119,119,-21,1772,27,905,24,3,-867,0.866795794618862,10.9925969065212,2.07339491299166
32VNN2,134,134,112,112,-22,321,25,1239,27,-2,918,0.851213841629792,7.76193589167997,1.74393709068921
32VNN3,152,152,157,157,5,941,37,2545,36,1,1604,0.862373991659091,7.47183770216913,1.74685620738483
32VNN4,153,153,140,140,-13,495,28,2011,27,1,1516,0.839548909959714,10.9578455433496,1.96276734056099
32VNP1,148,148,127,127,-21,1833,25,2006,29,-4,173,0.886945563026764,6.14167763484163,1.54631387305093
32VNP2,155,155,144,144,-11,480,29,1634,26,3,1154,0.876917335349488,7.46068165164176,1.6865932085193
32VNP3,NA,NA,NA,NA,NA,1116,27,597,24,3,-519,0.891487073611894,8.09771111501396,1.77901461533377
32VNP4,157,157,125,125,-32,1784,30,865,33,-3,-919,0.876799239772218,7.65502650371665,1.78601300539289
32VNQ1,140,140,143,143,3,397,26,2616,28,-2,2219,0.907482505585813,5.2334454326714,1.47991793829473
32VNQ2,124,124,134,134,10,3161,30,2601,28,2,-560,0.894592197238408,8.24586702150006,1.40449641105533
32VNQ3,119,119,134,134,15,835,29,2360,25,4,1525,0.91284994317175,8.01930862395705,1.83227287015495
32VNQ4,127,127,135,135,8,2094,18,1602,21,-3,-492,0.900973295697648,9.39147346665641,2.01016558743648
32VNR1,116,116,133,133,17,340,26,3736,23,3,3396,0.924060813716201,12.3183177064338,2.34798548855445
32VNR2,144,144,156,156,12,487,26,1519,29,-3,1032,0.921834594519563,9.3627036749253,1.95327715112539
32VNR3,132,132,133,133,1,514,26,999,29,-3,485,0.947882384429743,12.2499805539045,2.22554543901331
32VNR4,142,142,162,162,20,1616,35,9246,34,1,7630,0.925409379484352,9.4857092469989,1.92274837859522
32VPH1,120,120,121,121,1,383,30,1522,26,4,1139,0.955208301544189,51.479935861308,3.76894125583681
32VPH2,131,131,133,133,2,185,33,1168,25,8,983,0.968243276750719,55.0496028310961,3.88801672199974
32VPK3,165,165,170,170,5,421,43,4280,32,11,3859,0.956626998053657,47.2737734266326,3.44357044345963
32VPK4,159,159,166,166,7,192,46,10772,29,17,10580,0.979174728541411,31.3258631176484,3.19686036396897
32VPL1,166,166,162,162,-4,968,38,5183,33,5,4215,0.823360323905945,21.1118587306351,2.78424023869458
32VPL2,144,144,156,156,12,396,34,1588,27,7,1192,0.896563855084506,23.2472782927594,2.71908806294407
32VPL3,131,131,130,130,-1,205,40,691,30,10,486,0.93481078196545,32.1461523776205,3.18379044059596
32VPL4,130,130,138,138,8,121,37,765,29,8,644,0.976524923265595,34.8421703005371,3.29485053090578
32VPM1,142,142,144,144,2,1521,41,5158,34,7,3637,0.815720285903016,16.2457517318585,2.47504836977839
32VPM2,156,156,157,157,1,2649,42,9443,35,7,6794,0.845334141399152,20.3268328320846,2.77871014913226
32VPN1,145,145,145,145,0,1286,38,2420,33,5,1134,0.86073994210054094,12.2474374897799,2.17408094880477
32VPN2,157,157,159,159,2,1073,31,3962,31,0,2889,0.835976778092932,11.1896597472095,2.09603024263007
32VPP1,129,129,129,129,0,531,23,269,28,-5,-262,0.896631823348057,11.2342290129517,2.04722851507825
32VPP2,128,128,125,125,-3,827,26,561,31,-5,-266,0.883749997913184,9.11295634836016,1.89416458206781
32VPQ1,126,126,123,123,-3,421,28,1025,22,6,604,0.93726414887955,11.5945523127729,1.9286707138413
32VPQ2,125,125,134,134,9,469,29,1422,26,3,953,0.915684524195136,14.3616292429025,2.26382021554544
32VPR1,152,152,162,162,10,515,33,1663,25,8,1148,0.955087802134269,10.1957785146844,1.89710263899053
32VPR2,132,132,144,144,12,362,28,1690,29,-1,1328,0.945833322106011,7.15907558913016,1.75758201112254
32WNS2,NA,NA,NA,NA,NA,28,5,36,4,1,8,0.942361036936442,NA,NA
32WNS3,76,76,85,85,9,105,16,95,18,-2,-10,0.946553477534541,13.8046930110648,2.36679804387795
32WNS4,115,115,120,120,5,342,15,165,17,-2,-177,0.94352577620023,10.7745974887093,2.09023850409366
32WPS1,134,134,113,113,-21,498,20,585,16,4,87,0.936618936219404,14.0299757276675,2.28239469086928
32WPS2,124,124,131,131,7,798,25,1231,24,1,433,0.94175906911973,14.2348515936817,2.09748652216949
32WPT2,113,113,94,94,-19,173,12,169,10,2,-4,0.911309543110076,9.05904256976837,2.04247259843873
33SWC3,NA,NA,NA,NA,NA,NA,4,7,NA,NA,NA,0.669466063380241,3.56255759309947,1.0426350036058
33SWC4,87,87,106,106,19,3,9,14,2,7,11,0.701202563154019,1.51471744092671,0.284836875232422
33SWD3,73,73,82,82,9,NA,4,4,NA,NA,NA,0.645539861329844,1.65285730134337,0.344303146912703
33SWD4,NA,NA,NA,NA,NA,NA,5,6,NA,NA,NA,0.625496092296782,1.44944966544012,0.231770377840517
33SWE2,107,107,83,83,-24,NA,4,6,NA,NA,NA,0.663333435058594,2.18334891196343,0.663586915176605
33SWE4,105,105,108,108,3,NA,17,30,NA,NA,NA,0.667820475651668,3.07960001576069,0.73122595955373
33SXC1,94,94,77,77,-17,4,7,28,2,5,24,0.639304390975407,2.27064567267641,0.558414789996364
33SXC2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,0.667023822239467,1.81020748431873,0.458804014625376
33SXD1,111,111,124,124,13,NA,7,10,NA,NA,NA,0.607801329159568,4.98229296603484,0.926289162640458
33SXD2,111,111,111,111,0,NA,13,35,NA,NA,NA,0.610761519299438,2.46187564801327,0.626092048500214
33SXD3,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,0.619482941097683,2.7544818217263,0.913049807709763
33SXD4,95,95,105,105,10,NA,6,8,NA,NA,NA,0.631989171428065,6.31148670109832,1.46385406529776
33SXE2,NA,NA,NA,NA,NA,NA,10,18,NA,NA,NA,0.648446337651398,3.03691345879969,0.824340042634191
33SYE2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.772500228881836,NA,NA
33TTF3,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,0.836111068725586,NA,NA
33TTG3,116,116,112,112,-4,NA,24,169,NA,NA,NA,0.881831701699789,14.165436726379,2.3483325474814
33TTG4,111,111,109,109,-2,9,22,303,5,17,294,0.838825708859927,27.1146022977431,3.09678011044577
33TTH3,110,110,111,111,1,NA,18,71,NA,NA,NA,1.01729310309137,22.1516134034779,2.71105824007466
33TTH4,113,113,103,103,-10,1,19,70,1,18,69,0.970748349922855,11.484207326863,2.08632311618873
33TTJ3,118,118,126,126,8,NA,23,136,NA,NA,NA,1.02023802863227,21.5058601292194,2.48883954006637
33TTJ4,110,110,109,109,-1,NA,15,29,NA,NA,NA,1.02028096083439,11.5938921252264,2.16147381768334
33TTK3,123,123,131,131,8,NA,14,286,NA,NA,NA,0.987406120643959,117.102790606142,4.53764951252106
33TTK4,131,131,136,136,5,1,14,47,1,13,46,1.02418587125581,37.5706036218706,3.53929238979954
33TTL3,158,158,135,135,-23,NA,21,117,NA,NA,NA,0.947572768313213,48.0056376984391,2.98182952699407
33TTL4,108,108,119,119,11,2,12,142,2,10,140,0.96376263974893,95.2002191487645,4.30959285000118
33TUF1,104,104,86,86,-18,NA,14,59,NA,NA,NA,0.836120334831444,26.3453327492282,2.71454755634392
