"Forest","Agriculture","Urban","Grassland","Other","Area_Total","forest_sp","agriculture_sp","generalist_sp","Sp_Total"
222050000,1818210000,110470000,10710000,338560000,2.5e+09,28,25,72,125
1968860000,135570000,23380000,0,372190000,2.5e+09,25,23,69,117
566180000,51510000,61260000,0,1585830000,2264780000,24,23,71,118
1381980000,114950000,56420000,0,946650000,2.5e+09,28,24,80,132
38630000,5380000,880000,0,1054060000,1098950000,14,13,44,71
1128660000,35670000,7160000,0,1328510000,2.5e+09,20,16,51,87
1078440000,23910000,5880000,0,1391770000,2.5e+09,19,14,50,83
1724200000,57340000,7140000,0,711320000,2.5e+09,23,18,62,103
1982860000,30920000,9490000,0,476730000,2.5e+09,21,16,62,99
567120000,22190000,13320000,0,1897370000,2.5e+09,21,17,54,92
1146720000,51540000,20790000,0,1280950000,2.5e+09,23,18,63,104
583630000,46890000,6620000,270000,1862590000,2.5e+09,17,17,57,91
400680000,82100000,15480000,0,2001740000,2.5e+09,18,20,52,90
1077190000,127230000,33570000,3900000,1258110000,2.5e+09,25,21,64,110
429670000,98220000,2750000,1810000,1967550000,2.5e+09,20,13,57,90
688480000,271630000,28330000,0,1511560000,2.5e+09,27,18,68,113
617480000,99070000,8050000,450000,1774950000,2.5e+09,23,18,63,104
826390000,146600000,5240000,3e+05,1521470000,2.5e+09,29,21,71,121
272410000,50790000,7450000,0,2169350000,2.5e+09,19,14,49,82
551760000,95740000,1220000,0,1851280000,2.5e+09,23,21,74,118
152900000,1703390000,1.11e+08,115890000,416820000,2.5e+09,29,29,74,132
4.34e+08,1621480000,139720000,26720000,278080000,2.5e+09,27,25,76,128
200640000,1324940000,107960000,23150000,843310000,2.5e+09,29,26,76,131
192750000,1326190000,227250000,30820000,722990000,2.5e+09,29,28,75,132
100920000,1144010000,79320000,62250000,1113500000,2.5e+09,29,28,84,141
109420000,1193370000,152640000,64070000,980500000,2.5e+09,28,30,79,137
24420000,910000,220000,0,1034740000,1060290000,12,10,29,51
1842920000,221370000,68390000,1060000,366260000,2.5e+09,30,25,72,127
1145350000,61760000,38070000,0,1242630000,2487810000,29,26,76,131
776810000,552920000,147630000,0,1022640000,2.5e+09,32,28,84,144
76930000,72320000,33750000,0,1678640000,1861640000,23,21,62,106
1705560000,96110000,19090000,440000,678800000,2.5e+09,22,19,51,92
1823960000,176220000,42540000,0,457280000,2.5e+09,31,24,72,127
1576720000,328880000,40700000,0,553700000,2.5e+09,27,27,75,129
1293810000,383590000,277430000,420000,544750000,2.5e+09,29,27,80,136
985690000,138840000,19650000,0,1355820000,2.5e+09,21,22,58,101
1466770000,93490000,16950000,0,922790000,2.5e+09,23,18,53,94
1186140000,360780000,60470000,2820000,889790000,2.5e+09,29,31,77,137
1270100000,361550000,30720000,1030000,836600000,2.5e+09,28,23,70,121
562990000,116090000,7950000,1e+06,1811970000,2.5e+09,27,20,61,108
1105580000,138590000,16210000,1750000,1237870000,2.5e+09,30,20,72,122
1054430000,116720000,24840000,870000,1303140000,2.5e+09,22,21,63,106
650470000,152580000,5290000,0,1691660000,2.5e+09,29,24,69,122
367460000,87210000,7660000,610000,2037060000,2.5e+09,27,22,65,114
769750000,151120000,3890000,0,1575240000,2.5e+09,30,21,68,119
708870000,102100000,3420000,0,1685610000,2.5e+09,25,27,65,117
169700000,181010000,10090000,0,2139200000,2.5e+09,27,21,68,116
884890000,234800000,11720000,0,1368590000,2.5e+09,31,26,78,135
803980000,194620000,3140000,0,1498260000,2.5e+09,26,22,68,116
802550000,370130000,97770000,0,1229550000,2.5e+09,30,26,82,138
47800000,212970000,20040000,3980000,1939440000,2224230000,23,17,63,103
56380000,196370000,29440000,6790000,2174730000,2463710000,23,22,69,114
1106740000,416820000,70640000,22740000,883060000,2.5e+09,33,33,85,151
497720000,269980000,102170000,36570000,1580390000,2486830000,32,32,83,147
1310580000,600840000,129060000,0,459520000,2.5e+09,30,29,83,142
892930000,204960000,26980000,12950000,1362180000,2.5e+09,31,29,76,136
1827770000,156840000,10080000,2e+06,503310000,2.5e+09,26,22,67,115
1792380000,3.44e+08,19090000,3910000,340620000,2.5e+09,28,25,67,120
1.282e+09,702750000,83350000,1020000,430880000,2.5e+09,27,26,72,125
1485930000,572130000,62300000,0,379640000,2.5e+09,30,27,79,136
1403140000,115130000,24880000,1350000,955500000,2.5e+09,28,26,71,125
1273730000,404060000,31780000,0,790430000,2.5e+09,32,26,79,137
984550000,39410000,1030000,0,1475010000,2.5e+09,27,23,62,112
1484930000,29750000,10240000,0,975080000,2.5e+09,25,18,64,107
552550000,90260000,1820000,0,1855370000,2.5e+09,27,23,57,107
950920000,115990000,7810000,0,1425280000,2.5e+09,26,23,65,114
629070000,489730000,19630000,0,1361570000,2.5e+09,34,27,79,140
624900000,147020000,6550000,420000,1721110000,2.5e+09,32,22,70,124
53310000,14980000,0,0,2377420000,2445710000,12,13,47,72
448360000,49270000,0,0,2002370000,2.5e+09,20,20,66,106
734460000,173720000,11020000,0,1580800000,2.5e+09,19,19,60,98
1089910000,229300000,10880000,0,1169910000,2.5e+09,28,20,68,116
242530000,53230000,0,0,2204240000,2.5e+09,12,16,51,79
340980000,414640000,54310000,45180000,1643620000,2498730000,22,17,54,93
541710000,336020000,29580000,22640000,1403850000,2333800000,17,11,44,72
265500000,255450000,15930000,11450000,1687430000,2235760000,17,14,40,71
1045640000,415830000,37670000,100630000,900230000,2.5e+09,20,16,56,92
784890000,791750000,51330000,20620000,851410000,2.5e+09,15,9,41,65
827240000,1193430000,71370000,19080000,388880000,2.5e+09,27,23,57,107
1353660000,783320000,99070000,20700000,243250000,2.5e+09,22,18,54,94
193080000,1060360000,52140000,14350000,1180070000,2.5e+09,21,14,56,91
451610000,1765220000,111150000,1.8e+07,154020000,2.5e+09,22,18,60,100
69130000,700600000,393590000,12720000,1283050000,2459090000,23,17,58,98
705190000,1410250000,129390000,9080000,246090000,2.5e+09,23,19,55,97
725910000,1592440000,58020000,17420000,106210000,2.5e+09,20,18,54,92
481230000,1564240000,129520000,35880000,289130000,2.5e+09,27,23,59,109
1238460000,892460000,39070000,125720000,204290000,2.5e+09,22,15,54,91
18440000,345760000,21200000,320000,1915060000,2300780000,26,25,69,120
36860000,1199530000,94920000,0,1168690000,2.5e+09,27,26,71,124
348410000,1740180000,315900000,37500000,58010000,2.5e+09,25,20,72,117
8390000,1114030000,258070000,1880000,1117630000,2.5e+09,25,22,62,109
74290000,764520000,77670000,14070000,1484040000,2414590000,14,15,48,77
352620000,745790000,51070000,9750000,1340770000,2.5e+09,15,15,45,75
1163150000,997550000,58890000,48820000,231590000,2.5e+09,22,20,56,98
584210000,1469330000,210950000,17120000,218390000,2.5e+09,21,18,52,91
616170000,694140000,70500000,633840000,485350000,2.5e+09,25,16,58,99
1004160000,977020000,80360000,91600000,346860000,2.5e+09,23,15,58,96
907690000,1164570000,73230000,147880000,206630000,2.5e+09,23,19,58,100
1231250000,798090000,55670000,159460000,255530000,2.5e+09,22,17,58,97
337490000,1799530000,96990000,85730000,180260000,2.5e+09,25,17,58,100
1137290000,689480000,43030000,297440000,332760000,2.5e+09,22,14,59,95
41310000,724320000,110560000,1530000,1404020000,2281740000,22,17,53,92
648860000,1510710000,75150000,69990000,195290000,2.5e+09,24,18,60,102
35690000,2026440000,276270000,7530000,154070000,2.5e+09,31,24,73,128
267740000,1101210000,200230000,9870000,920950000,2.5e+09,37,27,86,150
159640000,282030000,49660000,7450000,1665710000,2164490000,28,22,66,116
1344560000,71200000,51680000,535560000,4.97e+08,2.5e+09,27,16,59,102
1329850000,515690000,79200000,112730000,462530000,2.5e+09,32,22,81,135
1524580000,183190000,88550000,406870000,296810000,2.5e+09,29,22,67,118
1332070000,547030000,121230000,98150000,401520000,2.5e+09,29,23,78,130
1447230000,15280000,135340000,598970000,303180000,2.5e+09,29,19,67,115
720170000,10860000,61610000,946830000,760530000,2.5e+09,25,19,62,106
1413060000,16730000,141730000,465140000,463340000,2.5e+09,28,22,69,119
991320000,7930000,91670000,795100000,613980000,2.5e+09,25,18,59,102
45920000,220230000,35270000,5250000,1867180000,2173850000,19,14,40,73
750580000,1299360000,87460000,101500000,261100000,2.5e+09,25,20,62,107
762160000,1177710000,297320000,44430000,218380000,2.5e+09,20,14,56,90
473080000,1431420000,86440000,111540000,397520000,2.5e+09,25,17,61,103
1219970000,496620000,24570000,402750000,356090000,2.5e+09,23,15,57,95
52680000,710660000,44890000,9320000,1465770000,2283320000,19,15,53,87
505630000,1741450000,34510000,56080000,162330000,2.5e+09,22,18,61,101
13540000,180320000,25780000,0,1330820000,1550460000,16,13,39,68
57550000,890800000,87610000,0,1271430000,2307390000,19,12,38,69
418830000,125340000,36500000,178100000,1741230000,2.5e+09,22,17,63,102
1532740000,485950000,89130000,162760000,229420000,2.5e+09,37,25,89,151
1369870000,543220000,57640000,146540000,382730000,2.5e+09,37,26,90,153
1635300000,494930000,71910000,214790000,83070000,2.5e+09,35,29,90,154
1801770000,80300000,86930000,89350000,441650000,2.5e+09,26,21,71,118
1465620000,333710000,166610000,345690000,188370000,2.5e+09,30,21,75,126
1675880000,317490000,49340000,132090000,325200000,2.5e+09,28,21,77,126
1373870000,623800000,110880000,313620000,77830000,2.5e+09,30,22,72,124
1585150000,477370000,107310000,166300000,163870000,2.5e+09,33,26,83,142
1411150000,18600000,71150000,329450000,669650000,2.5e+09,29,20,63,112
1251960000,53590000,43800000,788480000,362170000,2.5e+09,28,16,54,98
1759600000,10470000,45840000,317860000,366230000,2.5e+09,28,19,67,114
1535670000,154350000,78890000,536020000,195070000,2.5e+09,30,20,66,116
980560000,1079210000,53530000,122880000,263820000,2.5e+09,24,19,61,104
1121870000,911160000,41370000,152830000,272770000,2.5e+09,23,18,61,102
236810000,2124850000,52930000,38050000,47360000,2.5e+09,17,14,47,78
771090000,1371290000,50660000,109410000,197550000,2.5e+09,24,19,59,102
8550000,1999790000,49610000,40410000,401640000,2.5e+09,18,20,54,92
379330000,1964080000,37640000,40600000,78350000,2.5e+09,18,16,49,83
65220000,1748290000,28860000,41830000,615800000,2.5e+09,16,16,58,90
546460000,560720000,38990000,163820000,1190010000,2.5e+09,19,20,56,95
113990000,485980000,130800000,228190000,1541040000,2.5e+09,22,18,60,100
380550000,545860000,31230000,661690000,880670000,2.5e+09,27,19,59,105
1661730000,334760000,15690000,174290000,313530000,2.5e+09,22,18,55,95
1368060000,903600000,53030000,101050000,74260000,2.5e+09,30,24,80,134
1461750000,628480000,45470000,101590000,262710000,2.5e+09,26,20,72,118
699520000,1130120000,305550000,167510000,197300000,2.5e+09,28,22,72,122
1.002e+09,939930000,21770000,167630000,368670000,2.5e+09,21,21,60,102
1406180000,660310000,119620000,271220000,42670000,2.5e+09,30,24,75,129
1269430000,894900000,81810000,221820000,32040000,2.5e+09,32,26,79,137
784740000,1514270000,112630000,54830000,33530000,2.5e+09,28,24,85,137
854970000,1263790000,79340000,174720000,127180000,2.5e+09,30,28,89,147
1879650000,44750000,69890000,276700000,229010000,2.5e+09,28,19,60,107
1481500000,364600000,235820000,383290000,34790000,2.5e+09,30,21,69,120
1536440000,544800000,145670000,220140000,52950000,2.5e+09,27,21,68,116
996100000,1290410000,142480000,62460000,8550000,2.5e+09,27,21,79,127
378680000,1706240000,3e+07,40190000,344890000,2.5e+09,21,16,64,101
62630000,780800000,102810000,42720000,1495680000,2484640000,16,12,47,75
132650000,1940250000,59080000,287680000,80340000,2.5e+09,18,17,48,83
195530000,1873440000,115170000,18810000,297050000,2.5e+09,13,13,49,75
406370000,248240000,29870000,30680000,1784840000,2.5e+09,21,16,53,90
558110000,457040000,114500000,301710000,1068640000,2.5e+09,26,18,59,103
1199030000,954200000,28800000,193230000,124740000,2.5e+09,22,19,59,100
1677690000,270440000,7880000,379890000,164100000,2.5e+09,22,13,47,82
978130000,1363680000,51840000,33150000,73200000,2.5e+09,24,18,72,114
704170000,1361440000,74070000,110240000,250080000,2.5e+09,24,19,63,106
796040000,983290000,76750000,220410000,423510000,2.5e+09,25,23,72,120
857100000,1228190000,71400000,145310000,1.98e+08,2.5e+09,27,20,71,118
1102070000,888360000,51180000,150590000,307800000,2.5e+09,26,22,67,115
1001090000,1081520000,116560000,163230000,137600000,2.5e+09,29,24,75,128
656820000,1352140000,144250000,152160000,194630000,2.5e+09,26,20,75,121
648140000,964160000,139750000,313980000,433970000,2.5e+09,31,29,84,144
834930000,1123650000,80810000,110460000,350150000,2.5e+09,26,19,78,123
634850000,1333050000,163870000,114080000,254150000,2.5e+09,32,32,93,157
737350000,1478290000,139870000,77180000,67310000,2.5e+09,28,23,75,126
355140000,1678380000,172830000,162930000,130720000,2.5e+09,30,28,84,142
627450000,1.349e+09,121990000,215160000,186400000,2.5e+09,27,19,73,119
628980000,1251470000,223850000,274390000,121310000,2.5e+09,28,33,92,153
276940000,579830000,50820000,114860000,1477550000,2.5e+09,30,25,73,128
1013320000,310780000,34580000,267030000,874290000,2.5e+09,27,19,69,115
967500000,1308240000,25430000,116150000,82680000,2.5e+09,18,17,47,82
1521030000,537750000,27820000,319280000,94120000,2.5e+09,18,11,50,79
643310000,1448220000,52280000,110750000,245440000,2.5e+09,26,25,68,119
1077270000,1059650000,78300000,73830000,210950000,2.5e+09,26,25,72,123
440600000,1598380000,113580000,68450000,278990000,2.5e+09,26,27,77,130
780220000,1278020000,151170000,139890000,150700000,2.5e+09,23,20,72,115
402720000,1702470000,173320000,94070000,127420000,2.5e+09,28,27,86,141
727620000,924260000,161810000,337010000,349300000,2.5e+09,28,26,78,132
291110000,426020000,78160000,181760000,1522950000,2.5e+09,28,26,81,135
234220000,1016020000,66980000,251550000,931230000,2.5e+09,31,34,92,157
77750000,1121030000,276850000,69060000,955310000,2.5e+09,30,32,86,148
2570000,343850000,46670000,15600000,1694590000,2103280000,27,23,66,116
481590000,1598240000,97330000,309780000,13060000,2.5e+09,25,20,72,117
644060000,840360000,158080000,715590000,141910000,2.5e+09,31,25,82,138
563470000,1282630000,155610000,450880000,47410000,2.5e+09,27,23,77,127
783720000,910570000,196660000,529440000,79610000,2.5e+09,28,22,79,129
1124670000,677650000,90300000,579560000,27820000,2.5e+09,34,28,86,148
651060000,1225110000,132490000,448250000,43090000,2.5e+09,32,24,85,141
824080000,1070640000,76490000,506610000,22180000,2.5e+09,28,22,82,132
1414200000,109140000,78290000,708420000,189950000,2.5e+09,26,22,71,119
1249270000,505120000,160970000,437120000,147520000,2.5e+09,30,29,87,146
1130730000,681330000,97800000,535140000,5.5e+07,2.5e+09,28,31,84,143
739140000,909360000,103810000,4.51e+08,296690000,2.5e+09,30,28,94,152
921180000,1188830000,137800000,206930000,45260000,2.5e+09,27,25,84,136
449400000,1293200000,345270000,380320000,31810000,2.5e+09,26,25,88,139
309600000,1728750000,188070000,230870000,42710000,2.5e+09,26,25,87,138
745250000,855620000,269260000,520750000,109120000,2.5e+09,24,26,80,130
1084270000,932670000,95150000,317540000,70370000,2.5e+09,26,24,83,133
1032440000,852640000,157070000,347950000,109900000,2.5e+09,27,25,88,140
849860000,1131160000,114940000,355210000,48830000,2.5e+09,27,28,90,145
1182250000,680050000,105180000,389880000,142640000,2.5e+09,27,25,87,139
582900000,587070000,840320000,359670000,130040000,2.5e+09,28,28,91,147
369660000,1428180000,124160000,501650000,76350000,2.5e+09,28,27,83,138
643140000,1134480000,66900000,367080000,288400000,2.5e+09,27,28,85,140
309990000,1563920000,86290000,429220000,110580000,2.5e+09,30,31,86,147
807070000,1081140000,84810000,350790000,176190000,2.5e+09,28,30,86,144
90440000,105480000,25620000,63860000,2023800000,2309200000,26,25,71,122
435700000,836690000,51520000,104720000,1071370000,2.5e+09,32,31,86,149
18410000,399790000,28680000,23750000,1371050000,1841680000,24,23,68,115
975490000,722320000,125220000,600110000,76860000,2.5e+09,25,22,77,124
582280000,1428500000,286750000,162980000,39490000,2.5e+09,32,24,79,135
1211520000,864940000,84330000,310830000,28380000,2.5e+09,25,20,75,120
839790000,1068090000,171150000,377720000,43250000,2.5e+09,29,23,79,131
766350000,1287300000,85420000,299080000,61850000,2.5e+09,32,30,94,156
1156960000,594180000,42400000,563440000,143020000,2.5e+09,36,33,95,164
707480000,1432960000,95860000,221670000,42030000,2.5e+09,29,25,87,141
948640000,915730000,135360000,364810000,135460000,2.5e+09,34,33,96,163
416980000,1791730000,188510000,49900000,52880000,2.5e+09,29,27,91,147
1144790000,968020000,171190000,177370000,38630000,2.5e+09,29,26,87,142
525890000,1606570000,267310000,44140000,56090000,2.5e+09,29,25,89,143
687550000,1273670000,367290000,128200000,43290000,2.5e+09,28,23,88,139
816030000,933170000,323680000,363760000,63360000,2.5e+09,25,27,89,141
1021450000,637360000,221760000,493080000,126350000,2.5e+09,27,26,89,142
802790000,983060000,176370000,344620000,193160000,2.5e+09,26,29,94,149
1075150000,676130000,174190000,494340000,80190000,2.5e+09,28,24,86,138
1297360000,570550000,153270000,363170000,115650000,2.5e+09,27,27,86,140
946720000,7.29e+08,193690000,376980000,253610000,2.5e+09,29,31,91,151
1490040000,594250000,122780000,196990000,95940000,2.5e+09,28,29,88,145
1.241e+09,584560000,176810000,242080000,255550000,2.5e+09,29,28,89,146
968050000,954140000,120860000,328510000,128440000,2.5e+09,29,33,92,154
913740000,964270000,377780000,177770000,66440000,2.5e+09,28,28,93,149
708290000,1325780000,88350000,249310000,128270000,2.5e+09,28,27,90,145
791520000,1245420000,96870000,305920000,60270000,2.5e+09,30,32,97,159
393540000,737660000,78010000,423750000,867040000,2.5e+09,31,33,92,156
482550000,1426630000,79780000,421880000,89160000,2.5e+09,28,31,88,147
487020000,375540000,57720000,235300000,1344420000,2.5e+09,27,29,89,145
949280000,701200000,209560000,387120000,252840000,2.5e+09,30,31,90,151
27890000,40310000,26170000,19850000,1266300000,1380520000,25,26,73,124
306260000,485620000,85390000,130250000,1280500000,2288020000,26,27,85,138
1184390000,1114920000,101050000,67890000,31750000,2.5e+09,27,24,82,133
1165950000,879770000,141640000,287920000,24720000,2.5e+09,30,24,72,126
514690000,1751810000,195970000,2430000,35100000,2.5e+09,27,27,78,132
1360620000,586090000,347890000,184940000,20460000,2.5e+09,29,23,79,131
740190000,1454290000,97630000,183910000,23980000,2.5e+09,28,26,85,139
846850000,1394420000,97600000,130300000,30830000,2.5e+09,27,25,84,136
777900000,1414100000,107130000,165990000,34880000,2.5e+09,30,26,88,144
648100000,1671860000,120660000,15290000,44090000,2.5e+09,30,29,91,150
552410000,1648970000,149690000,121360000,27570000,2.5e+09,30,29,93,152
598910000,1593680000,146690000,93540000,67180000,2.5e+09,29,28,91,148
727690000,1274720000,203100000,228230000,66260000,2.5e+09,28,27,91,146
661330000,1424610000,175730000,203480000,34850000,2.5e+09,30,28,90,148
1141720000,998910000,185320000,85370000,88680000,2.5e+09,28,25,83,136
1045930000,724970000,201160000,353420000,174520000,2.5e+09,29,25,86,140
596970000,1502470000,208720000,113530000,78310000,2.5e+09,27,26,89,142
926920000,881280000,213580000,379250000,98970000,2.5e+09,29,29,85,143
1422860000,739120000,111730000,156040000,70250000,2.5e+09,27,26,84,137
1230820000,898100000,134860000,133770000,102450000,2.5e+09,28,23,81,132
918880000,1105290000,111240000,295280000,69310000,2.5e+09,26,24,83,133
885510000,1153930000,1.25e+08,215430000,120130000,2.5e+09,26,28,88,142
965230000,1187530000,58760000,202330000,86150000,2.5e+09,28,27,85,140
1257440000,778310000,107340000,275900000,81010000,2.5e+09,29,30,88,147
1588450000,559260000,42820000,232750000,76720000,2.5e+09,28,26,86,140
1199320000,1051280000,52600000,113710000,83090000,2.5e+09,26,27,86,139
773560000,1206140000,81570000,310600000,128130000,2.5e+09,26,29,87,142
741960000,1309430000,93160000,235090000,120360000,2.5e+09,27,29,85,141
1087640000,1054870000,75120000,206860000,75510000,2.5e+09,26,27,79,132
1244340000,807730000,69250000,146590000,232090000,2.5e+09,27,29,86,142
1062840000,1021350000,88840000,209260000,117710000,2.5e+09,27,28,87,142
455470000,392940000,31590000,197280000,1338260000,2415540000,27,28,87,142
1103760000,1033810000,76800000,153510000,132120000,2.5e+09,26,25,80,131
446640000,1789840000,189860000,31900000,41760000,2.5e+09,30,28,91,149
361850000,1544410000,368850000,35060000,189830000,2.5e+09,30,28,96,154
941890000,1266640000,165010000,61150000,65310000,2.5e+09,27,27,86,140
307580000,1730770000,312790000,18630000,130230000,2.5e+09,28,31,92,151
1045110000,1094210000,198050000,85360000,77270000,2.5e+09,27,25,83,135
326190000,1870520000,210360000,14100000,78830000,2.5e+09,33,28,98,159
592680000,1480780000,253560000,95440000,77540000,2.5e+09,33,30,98,161
786430000,1295070000,182830000,198010000,37660000,2.5e+09,32,30,96,158
1045930000,904470000,97230000,322440000,129930000,2.5e+09,30,29,87,146
921180000,1106970000,159680000,282980000,29190000,2.5e+09,28,28,88,144
602910000,1469760000,1.66e+08,161320000,100010000,2.5e+09,30,31,91,152
700630000,863180000,110900000,569810000,255480000,2.5e+09,32,28,88,148
513130000,1454970000,321090000,140850000,69960000,2.5e+09,28,27,88,143
408770000,1834220000,170220000,50070000,36720000,2.5e+09,28,28,90,146
754660000,1310440000,151290000,194950000,88660000,2.5e+09,29,30,86,145
733390000,1418370000,165560000,113980000,68700000,2.5e+09,28,26,87,141
472420000,1600660000,149970000,218070000,58880000,2.5e+09,27,30,91,148
591120000,1523580000,141890000,196690000,46720000,2.5e+09,28,31,88,147
437790000,1726200000,113660000,193850000,28500000,2.5e+09,27,29,86,142
734250000,1350080000,133520000,212780000,69370000,2.5e+09,30,29,87,146
818650000,1191460000,105200000,325710000,58980000,2.5e+09,27,30,87,144
686500000,1294130000,315960000,104060000,99350000,2.5e+09,27,27,85,139
489850000,1503870000,126820000,271950000,107510000,2.5e+09,28,27,83,138
423180000,1797640000,108630000,69310000,101240000,2.5e+09,28,28,80,136
1381970000,733660000,53510000,162050000,168810000,2.5e+09,27,26,80,133
1146400000,1004440000,70420000,140590000,138150000,2.5e+09,27,28,82,137
1308090000,659170000,53330000,168930000,310480000,2.5e+09,26,29,82,137
614750000,1577220000,66420000,112090000,129520000,2.5e+09,27,23,85,135
531840000,1676900000,248480000,9730000,33050000,2.5e+09,26,26,81,133
86830000,2162830000,201460000,7260000,41620000,2.5e+09,29,25,85,139
156190000,482620000,181380000,15270000,1653830000,2489290000,27,30,75,132
891460000,677120000,109800000,46930000,774690000,2.5e+09,32,34,86,152
823970000,1057310000,160410000,75110000,383200000,2.5e+09,30,31,80,141
754140000,249480000,217420000,29530000,1249430000,2.5e+09,31,31,82,144
68680000,223550000,37470000,26320000,1837520000,2193540000,29,32,84,145
1827970000,279210000,73780000,15630000,303410000,2.5e+09,29,28,75,132
1723890000,416410000,30930000,10600000,318170000,2.5e+09,32,25,74,131
512640000,1264250000,47170000,12470000,663470000,2.5e+09,31,31,87,149
1606720000,559140000,64580000,28930000,240630000,2.5e+09,29,29,76,134
1678520000,327990000,24950000,8090000,460450000,2.5e+09,32,29,78,139
573350000,216250000,14810000,1690000,1693900000,2.5e+09,27,28,80,135
2031290000,80010000,10580000,0,378120000,2.5e+09,26,24,63,113
1849520000,206140000,26430000,2680000,415230000,2.5e+09,31,26,74,131
1584710000,13050000,18700000,490000,883050000,2.5e+09,26,25,65,116
1941870000,21010000,3980000,0,533140000,2.5e+09,28,24,65,117
1341380000,15480000,10960000,690000,1131490000,2.5e+09,30,23,69,122
674990000,11210000,1320000,21770000,1790710000,2.5e+09,22,21,57,100
861590000,7660000,8210000,42390000,1580150000,2.5e+09,28,25,63,116
1749780000,243850000,37110000,19590000,449670000,2.5e+09,31,27,74,132
1553200000,602760000,92860000,112870000,138310000,2.5e+09,31,30,84,145
1553780000,249390000,21170000,24470000,651190000,2.5e+09,32,26,78,136
1215810000,384870000,79260000,67390000,752670000,2.5e+09,34,35,89,158
1927420000,211260000,53630000,9860000,297830000,2.5e+09,30,28,74,132
1631100000,243060000,52330000,15620000,557890000,2.5e+09,31,27,77,135
1811430000,360630000,50800000,35130000,242010000,2.5e+09,30,28,78,136
1738250000,237720000,58190000,16520000,449320000,2.5e+09,30,27,77,134
1062820000,1111470000,64070000,90200000,171440000,2.5e+09,33,31,85,149
1484920000,648640000,56440000,61510000,248490000,2.5e+09,31,28,84,143
692870000,518010000,39660000,20420000,1229040000,2.5e+09,32,32,82,146
1257050000,374710000,56610000,42160000,769470000,2.5e+09,31,29,84,144
676320000,294220000,81480000,6540000,1441440000,2.5e+09,31,31,83,145
396340000,230140000,19370000,3650000,1850500000,2.5e+09,31,29,77,137
1734910000,322920000,61900000,8520000,371750000,2.5e+09,32,30,86,148
1494110000,291730000,25290000,8250000,680620000,2.5e+09,33,30,81,144
1821420000,60310000,14150000,8e+05,603320000,2.5e+09,23,23,62,108
1869170000,195800000,17960000,4950000,412120000,2.5e+09,30,26,72,128
1876480000,14440000,10590000,530000,597960000,2.5e+09,26,24,74,124
1930770000,40240000,27550000,1810000,499630000,2.5e+09,27,26,70,123
1802420000,26820000,23020000,2760000,644980000,2.5e+09,28,22,66,116
1763600000,28360000,16710000,3360000,687970000,2.5e+09,27,26,70,123
1863240000,63130000,43140000,9600000,520890000,2.5e+09,32,28,77,137
1493640000,3090000,5220000,1500000,996550000,2.5e+09,23,19,52,94
1658450000,930000,3790000,310000,836520000,2.5e+09,18,20,59,97
1687400000,16970000,9840000,2520000,783270000,2.5e+09,23,19,60,102
1717430000,280000,1510000,0,780780000,2.5e+09,21,21,51,93
1200820000,2760000,6940000,30950000,1258530000,2.5e+09,24,21,55,100
1587340000,8750000,12430000,4640000,886840000,2.5e+09,27,20,64,111
1675540000,163180000,7600000,740000,652940000,2.5e+09,25,25,66,116
1704180000,23550000,10740000,2360000,759170000,2.5e+09,25,20,67,112
1650980000,65240000,13610000,10070000,760100000,2.5e+09,29,24,72,125
2009820000,158960000,26680000,12120000,292420000,2.5e+09,26,26,70,122
778870000,175930000,49010000,30700000,1465420000,2499930000,32,35,96,163
204290000,393420000,58350000,153520000,1688990000,2498570000,35,32,97,164
1973960000,264810000,40260000,22690000,198280000,2.5e+09,30,26,73,129
2.055e+09,122390000,18780000,17210000,286620000,2.5e+09,28,26,76,130
1976500000,180640000,26300000,17320000,299240000,2.5e+09,30,31,82,143
1669970000,193220000,41200000,9880000,585730000,2.5e+09,30,30,80,140
1009490000,1076010000,115390000,52470000,246640000,2.5e+09,32,31,85,148
1869470000,211590000,18140000,41740000,359060000,2.5e+09,30,27,78,135
818750000,477560000,18570000,21100000,1164020000,2.5e+09,32,32,85,149
1023020000,888930000,105450000,18490000,464110000,2.5e+09,34,31,84,149
1842220000,337160000,37770000,22790000,260060000,2.5e+09,31,28,77,136
1134200000,769820000,91350000,21340000,483290000,2.5e+09,33,29,83,145
1499220000,499680000,47860000,18760000,434480000,2.5e+09,31,30,84,145
1850240000,200880000,59920000,2100000,386860000,2.5e+09,32,28,81,141
1837730000,220080000,27780000,2810000,411600000,2.5e+09,31,27,76,134
1666110000,428600000,39960000,9080000,356250000,2.5e+09,31,28,80,139
1208750000,735010000,108830000,17060000,430350000,2.5e+09,35,32,84,151
1893960000,43760000,10850000,4910000,546520000,2.5e+09,26,25,70,121
1790190000,158690000,21080000,2070000,527970000,2.5e+09,29,29,75,133
1818020000,154460000,44610000,5600000,477310000,2.5e+09,31,26,77,134
1763640000,38700000,5600000,590000,691470000,2.5e+09,26,23,62,111
1800840000,36250000,9200000,1100000,652610000,2.5e+09,32,23,73,128
1868380000,102600000,17920000,3320000,507780000,2.5e+09,27,25,77,129
1908060000,223160000,25080000,2500000,341200000,2.5e+09,30,27,77,134
1805820000,27070000,4240000,820000,662050000,2.5e+09,21,21,56,98
1798940000,32660000,6100000,1760000,660540000,2.5e+09,26,23,62,111
1888550000,56420000,6530000,3710000,544790000,2.5e+09,24,19,64,107
