"cell50x50","deltaT"
"31TCM3",0.769255770424198
"31TCM4",0.763979684222828
"31TCN1",0.712689345533198
"31TCN2",0.735838140366394
"31TCN3",0.783013706857508
"31TCN4",0.778178416765653
"31TDF1",0.791390579867076
"31TDF3",0.797916412353516
"31TDG1",0.786290309506078
"31TEJ1",0.785820721134995
"31TDG2",0.789166681694262
"31TDG3",0.797167167430971
"31TDG4",0.794631378467266
"31TDH1",0.802830433023387
"31TDH2",0.795941573458833
"31TDH3",0.800027777353922
"31TDH4",0.794494997371327
"31TDJ1",0.78840907125762
"31TDJ2",0.791388858448375
"31TDJ3",0.797777777007132
"31TDJ4",0.802891413370768
"31TDK1",0.769473566980419
"31TDK2",0.784191952329693
"31TDK3",0.795290406545003
"31TDK4",0.792537877053926
"31TDL1",0.773082380945032
"31TDL2",0.762395834922791
"31TDL3",0.803232308590051
"31TDL4",0.795513833363851
"31TDM1",0.806399705167302
"31TDM2",0.786136378663959
"31TDM3",0.838494311679493
"31TDM4",0.820975352417339
"31TDN1",0.847161442041397
"31TDN2",0.833794967694716
"31TDN3",0.856953066587448
"31TDN4",0.858771313320507
"31TEG1",0.79572917620341
"31TEG2",0.802000007629394
"31TEH1",0.799317507908262
"31TEH2",0.794940494355701
"31TEJ2",0.800201994000059
"31TEJ3",0.798106043266528
"31TEJ4",0.813690466039321
"31TEK1",0.807487331737171
"31TEK2",0.7856439185865
"31TEK3",0.798764968346693
"31TEK4",0.789444449453643
"31TEL1",0.822640666042466
"31TEL2",0.818972234725952
"31TEL3",0.822285714830671
"31TEL4",0.812526088953018
"31TEM1",0.866465433077379
"31TEM2",0.834079016338695
"31TEM3",0.888685169334183
"31TEM4",0.850972256515965
"31TEN1",0.887617242336273
"31TEN2",0.885262781923467
"31TEN3",0.918098896741867
"31TEN4",0.902000470594926
"31TFH1",NA
"31TFJ1",0.799734861200506
"31TFJ2",0.80227015265103
"31TFJ3",0.832052310801441
"31TFJ4",0.828045857103565
"31TFK1",0.824894564061225
"31TFK2",0.807386352076675
"31TFK3",0.864620754104888
"31TFK4",0.852497290342282
"31TFL1",0.838002026799213
"31TFL2",0.830614808129101
"31TFL3",0.872607176644462
"31TFL4",0.852622988712357
"31TFM1",0.907875733568489
"31TFM2",0.863020821051164
"31TFM3",0.930027476327862
"31TFM4",0.87823631178658
"31TFN1",0.949810597029599
"31TFN2",0.934081205954919
"31TFN3",0.95713775808161
"31TFN4",0.949795298493667
"31TGH1",0.822573253086635
"31TGJ1",0.839074810658853
"31TGJ2",0.835574504100915
"31TGK1",0.840909047560258
"31TGK2",0.836370857617327
"31TGL1",0.885156172972459
"31TGL2",0.849739520748456
"31TGM1",0.934606482284238
"31TGM2",0.907384585886494
"31TGN1",0.942779318852858
"31TGN2",0.935567007851355
"31UCP1",0.694797921323491
"31UCP2",0.699255080196445
"31UCP3",0.759455125410478
"31UCP4",0.765136557110285
"31UCQ1",0.738939514487598
"31UCQ2",0.702701556973341
"31UCQ3",0.789341083792753
"31UCQ4",0.759617234385291
"31UCR2",0.767809088512133
"31UCR4",0.812146258804033
"31UCS1",0.786345743918204
"31UCS2",0.770279498039922
"31UCS3",0.822613960657364
"31UCS4",0.823214326586042
"31UCT1",0.758744154737589
"31UCT2",0.787930007374615
"31UCT3",0.797098184118465
"31UCT4",0.816898112826877
"31UCU1",0.727514382066398
"31UCU2",0.728172124929764
"31UCU3",0.782742139455434
"31UCU4",0.799305563706618
"31UCV2",0.726234559659605
"31UDP1",0.814272511729878
"31UDP2",0.82479878989133
"31UDP3",0.887192260135304
"31UDP4",0.872099914334037
"31UDQ1",0.825478986762036
"31UDQ2",0.822214779369334
"31UDQ3",0.883828833296492
"31UDQ4",0.900509016080336
"31UDR1",0.830132126226658
"31UDR2",0.83468877263816
"31UDR3",0.844741556096204
"31UDR4",0.859840707217946
"31UDS2",0.812623874561207
"31UDS3",0.836923085726224
"31UDS4",0.831717929738091
"31UDU1",0.824999570846558
"31UDU2",0.827715788568769
"31UEP1",0.936931826851585
"31UEP2",0.909836606545882
"31UEP3",0.939983944316487
"31UEP4",0.93347538059408
"31UEQ1",0.918896391585067
"31UEQ2",0.939228204163638
"31UEQ3",0.93280650281358
"31UEQ4",0.941020475989357
"31UER1",0.884937602568438
"31UER2",0.895012227226706
"31UER3",0.914995616770046
"31UER4",0.922088370265731
"31UES1",0.901687694501273
"31UES2",0.872381929407783
"31UES3",0.915680418623255
"31UES4",0.904489741605871
"31UET2",0.911775340204654
"31UET3",0.952243599524865
"31UET4",0.931783256076631
"31UFP1",0.948215916670488
"31UFP2",0.947928439425883
"31UFP3",0.961738980458882
"31UFP4",0.955737865170953
"31UFQ1",0.954045539678529
"31UFQ2",0.950109010518983
"31UFQ3",0.96865643481819
"31UFQ4",0.969359781683945
"31UFR1",0.933993699120694
"31UFR2",0.942882888381546
"31UFR3",0.943447119338922
"31UFR4",0.961862934522392
"31UFS1",0.920421296423608
"31UFS2",0.92345144404447
"31UFS3",0.928284524797319
"31UFS4",0.925433616292962
"31UFT1",0.959428634840189
"31UFT2",0.947141186396281
"31UFT3",0.941588410749122
"31UFT4",0.946126864173196
"31UFU1",0.908443032649525
"31UFU2",0.941335230162649
"31UFU3",0.92868699525532
"31UFU4",0.930347188313802
"31UFV4",0.934861017862956
"31UGP1",0.970062237281304
"31UGP2",0.951217508935309
"31VFE3",0.83916665485927
"31VFF1",0.812527342846519
"31VFF2",0.800781309604645
"31VFF3",0.806595537139148
"31VFF4",0.81289545474229
"31VFG1",0.827315585687757
"31VFG2",0.812486604478965
"31VFH1",0.853305921429082
"32TKR3",0.890493513310997
"31VFH2",0.846110355821012
"31VFJ1",0.874482653435045
"31VFJ2",0.865222947987897
"31VFK2",0.883574573617232
"32TKN3",0.838290203576801
"32TKP3",0.836466511403482
"32TKP4",0.845517736492735
"32TKQ3",0.805492424906408
"32TKQ4",0.813040710587538
"32TKR4",0.843975641081731
"32TLN1",0.844270825386047
"32TLP1",0.838198738808958
"32TLP2",0.842171661781542
"32TLP3",0.871098495974685
"32TLP4",0.867802966724743
"32TLQ1",0.814333821975899
"32TLQ2",0.824866447287301
"32TLQ3",0.825923006745833
"32TLQ4",0.840744998238303
"32TLR1",0.884428572995322
"32TLR2",0.843988455192422
"32TLR3",0.837901584416942
"32TLR4",0.843800766370827
"32TLS1",0.913797407093162
"32TLS2",0.890513600137249
"32TLS3",0.87648125604398
"32TLS4",0.843643440722107
"32TLT1",0.928847098892385
"32TLT2",0.915667095625332
"32TLT3",0.903610278259624
"32TLT4",0.903926238035544
"32TMP1",0.90172177700957
"32TMP3",0.93177056312561
"32TMQ1",0.846631729674197
"32TMQ2",0.881729836897417
"32TMQ3",0.813901542894768
"32TMQ4",0.866137820023757
"32TMR1",0.831238192400302
"32TMR2",0.838138051331043
"32TMR3",0.83160353862878
"32TMR4",0.801444454193115
"32TMS1",0.857734518002964
"32TMS2",0.84276514687773
"32TMS3",0.877118851031727
"32TMS4",0.867222996222236
"32TMT1",0.886718794703484
"32TMT2",0.859978689388795
"32TMT3",0.874817696213722
"32TMT4",0.864346632903272
"32TNP1",0.904427170753479
"32TNP3",0.912811246411554
"32TNQ1",0.820505078633626
"32TNQ2",0.869688204582164
"32TNQ3",0.85752246194257
"32TNQ4",0.896186831503203
"32TNR1",0.819615927087255
"32TNR2",0.797152754465739
"32TNR3",0.789535728863307
"32TNR4",0.806341189146042
"32TNS1",0.846732966083271
"32TNS2",0.845348004696213
"32TNS3",0.77578592519722
"32TNS4",0.790782812138963
"32TNT1",0.858124938607216
"32TNT2",0.856096103448759
"32TNT3",0.799309879541397
"32TNT4",0.806084291067567
"32TPM3",0.875694380866157
"32TPN1",0.961830434345064
"32TPN2",0.946913648534704
"32TPN3",0.975984879696008
"32TPN4",0.94807557736413
"32TPP1",0.935290408856941
"32TPP2",0.947480285489881
"32TPP3",0.969254665493225
"32TPP4",0.972580210762735
"32TPQ1",0.900751554513279
"32TPQ2",0.921388851512562
"32TPQ3",0.935803413391113
"32TPQ4",0.950053404539059
"32TPR1",0.862688276495964
"32TPR2",0.874682409007375
"32TPR3",0.917202365057809
"32TPR4",0.907655601041863
"32TPS1",0.817112227912583
"32TPS2",0.872597072561885
"32TPS3",0.845745978436383
"32TPS4",0.9202174750514
"32TPT1",0.760878338055177
"32TPT2",0.795005343669357
"32TPT3",0.78648200427944
"32TPT4",0.797687887908579
"32TQM1",0.902961903307811
"32TQN1",1.00119467381831
"32TQN2",0.967049326215472
"32TQP1",0.99619417866384
"32TQP2",0.994318174593376
"32TQQ1",0.9644111128878
"32TQQ2",0.993877236169713
"32TQR1",0.946454304915208
"32TQR2",0.958402808507284
"32TQS1",0.875063146640914
"32TQS2",0.915688604028992
"32TQT1",0.824786931276321
"32TQT2",0.838498703655355
"32ULA1",0.942501826433358
"32ULA2",0.957696276262772
"32ULA3",0.919455853967719
"32ULA4",0.923963972040125
"32ULB1",0.90697262308619
"32ULB2",0.914074287155635
"32ULB3",0.905430324742051
"32ULB4",0.917624759164086
"32ULC1",0.910406882774102
"32ULC2",0.903181804310192
"32ULC3",0.894243997396882
"32ULC4",0.895185232162476
"32ULD1",0.926757817467054
"32ULD2",0.923649481193504
"32ULD3",0.931872879106974
"32ULD4",0.891089703486516
"32ULE2",0.932462172074751
"32ULE4",0.941291911996526
"32ULU1",0.961040388324303
"32ULU2",0.943249542619929
"32ULU3",0.916243107764276
"32ULU4",0.918020256495072
"32ULV1",0.939685350534867
"32ULV2",0.954259845299449
"32ULV3",0.92508484319199
"32ULV4",0.920784806096277
"32UMA1",0.926960776833927
"32UMA2",0.91642819829734
"32UMA3",0.928999523428035
"32UMA4",0.957022049847771
"32UMB1",0.916112605561601
"32UMB2",0.921033851603136
"32UMB3",0.914137659225872
"32UMB4",0.913725442427365
"32UMC1",0.897067520929419
"32UMC2",0.911174243784206
"32UMC3",0.892678880422129
"32UMC4",0.914984435321175
"32UMD1",0.91578286103528
"32UMD2",0.896721518667121
"32UMD3",0.914330805190886
"32UMD4",0.899105597024012
"32UME1",0.953020858764648
"32UME2",0.939913483916736
"32UME3",0.972012005354229
"32UME4",0.942235858062577
"32UMF3",0.969504798668018
"32UMF4",0.965135528380612
"32UMG1",0.981340532717497
"32UMG3",0.981525715659646
"32UMG4",1.00033267339071
"32UMU1",0.909380715196304
"32UMU2",0.898697904565118
"32UMU3",0.901349409060045
"32UMU4",0.890909078446302
"32UMV1",0.927430542036035
"32UMV2",0.928732168228231
"32UMV3",0.953963960183633
"32UMV4",0.928681335665963
"32UNA1",0.929467435826592
"32UNA2",0.952242632473216
"32UNA3",0.9152852787691
"32UNA4",0.938830358436309
"32UNB1",0.902584718510429
"32UNB2",0.89635688608343
"32UNB3",0.90480596804745
"32UNB4",0.899721497520406
"32UNC1",0.906897410161078
"32UNC2",0.900991475518375
"32UNC3",0.895414401655612
"32UNC4",0.884681347219702
"32UND1",0.935090512940378
"32UND2",0.913783651409727
"32UND3",0.946106934788251
"32UND4",0.913958343706633
"32UNE1",0.991486897928461
"32UNE2",0.978577430802162
"32UNE3",0.991610619329637
"32UNE4",0.972138111037437
"32UNF1",0.974411884563391
"32UNF2",0.979617118835449
"32UNF3",0.971263647079468
"32UNF4",0.972509818669607
"32UNG1",0.989122585608409
"32UNG2",0.976895952981616
"32UNG3",0.998275834938576
"32UNU1",0.848733395338058
"32UNU2",0.842140165242282
"32UNU3",0.782692306644314
"32UNU4",0.753515666181391
"32UNV1",0.951790549304034
"32UNV2",0.908132087100636
"32UNV3",0.926436791474792
"32UNV4",0.8681038535215
"32UPA1",0.943009991463416
"32UPA2",0.930168961189889
"32UPA3",0.961710751319247
"32UPA4",0.943595019253818
"32UPB1",0.921256882803781
"32UPB2",0.927618093031613
"32UPB3",0.944716612497965
"32UPB4",0.964130789985484
"32UPC1",0.914604821155981
"32UPC2",0.912581017282274
"32UPC3",0.936482778737243
"32UPC4",0.939801116423173
"32UPD1",0.941827739636923
"32UPD2",0.925608967512082
"32UPD3",0.976942290862401
"32UPD4",0.947602578743019
"32UPE1",0.958116558934912
"32UPE2",0.9512275386501
"32UPE3",0.963023938630757
"32UPE4",0.963120788034767
"32UPF2",0.962126569927863
"32UPF4",0.94393929568204
"32UPU1",0.790814968762477
"32UPU2",0.761958537128686
"32UPU3",0.799663189642444
"32UPU4",0.784299341659972
"32UPV1",0.902955471083175
"32UPV2",0.859060046284698
"32UPV3",0.895535741533552
"32UPV4",0.851075567850253
"32UQU1",0.826298701298701
"32UQU2",0.823403668093991
"32VLK3",0.858629626168145
"32VLK4",0.874646906125343
"32VLL3",0.815658296666801
"32VLL4",0.824945169582702
"32VLM3",0.827249658765553
"32VLM4",0.811898151434337
"32VLN3",0.858306394352032
"32VLN4",0.852593360176982
