"cell50x50","forest_abs","agriculture_abs","grassland_abs","urban_abs","other_abs","forest_rel","agriculture_rel","grassland_rel","urban_rel","other_rel"
"33TWN1",1887.70576717727,43.3151880365718,277.346651122445,68.8761277353947,224.721187036633,0.75448930208864,0.0173124681609781,0.110851534640856,0.0275288143148242,0.089817880794702
"33TWN2",1487.74542466643,362.86255192304,383.673801162061,234.400386165812,33.26812617587,0.594634286123648,0.145031879074432,0.153349889756509,0.0936870676823396,0.0132968773630712
"33TWN3",1532.3993303013,551.051567900255,216.497347113974,149.06472662571,52.6058083342437,0.612563090101422,0.22027799449106,0.0865429012689668,0.0595873071472925,0.0210287069912589
"33TWN4",1002.23907951084,1284.66555328821,65.4013002774659,140.331992206201,8.98172546441447,0.400636075596669,0.513533523333386,0.0261435827216712,0.0560964542168867,0.00359036413138663
"33TXE1",382.062497983384,1689.96535283977,43.5456449041217,30.3813772244398,355.036913654597,0.152764395320874,0.67571807388178,0.01741135062391,0.0121477317067344,0.141958448466702
"33TXE3",67.6318167481051,768.146879797162,43.0764486531659,102.343906439491,1518.90784203805,0.0270515700425369,0.307245614873584,0.0172298427567748,0.0409358122640157,0.607537160063088
"33TXF1",5.17802935875124,752.158553102451,22.6538784445367,92.636936777813,1628.3607825933,0.0020703933747412,0.300744545309763,0.00905797101449275,0.0370401337792642,0.651086956521739
"33TXF2",130.133004294877,1953.46875672062,278.318739233767,61.5266534193926,77.5580358445783,0.052032280796748,0.781073451951061,0.111282751591545,0.0246007699933511,0.0310107456672944
"33TXF3",0,15.812612776867,3.22625096958747,48.4634674968587,2432.56335837479,0,0.00632487891919449,0.0012904664797349,0.0193848776446597,0.972999776956411
"33TXF4",191.833430349118,1886.93794709924,17.8042135200739,107.880788185951,295.661469708072,0.0767297551339037,0.754739600758336,0.00712134971084453,0.0431502811897593,0.118259013207156
"33TXH3",406.799867952525,248.254167574582,30.0123565468609,30.8687144310779,1784.16190586722,0.162713633086791,0.0992978137832423,0.012004476785636,0.0123470066474691,0.713637069696861
"33TXJ1",650.928120846673,278.235177492699,932.22028064165,5.44680560047621,634.169484968059,0.260267155057432,0.111249576971314,0.372739036091812,0.00217785121334581,0.253566380666096
"33TXJ2",558.472966586686,445.513755871532,300.700127395645,114.213870495663,1082.10423022095,0.223299424680987,0.178133896044433,0.120231720183943,0.0456671908904505,0.432667768200187
"33TXJ3",1023.66100713817,266.393032537644,922.243856299162,15.7826395758294,272.009063276298,0.409449728369099,0.1065533941914,0.368884321878634,0.0063128295814813,0.108799725979385
"33TXJ4",688.121531860735,570.065662880605,653.947464524382,28.2991548280643,559.699927421064,0.275233888665411,0.228014067173542,0.261564992970396,0.0113190564001259,0.223867994790526
"33TXK1",1200.60052377251,962.487842451054,185.009560446313,28.5579881248668,124.328814409723,0.480051121365466,0.384843550307166,0.0739746861649819,0.0114186975199767,0.0497119446424092
"33TXK2",1674.31009022982,280.702973288403,374.423313288064,7.84653930298906,163.741741495371,0.669449653420605,0.112235188259698,0.149707965553074,0.00313732984564178,0.0654698629209815
"33TXK3",956.977814567479,1373.57508659349,39.4919516422103,52.3074185518232,77.739199816121,0.382777120598392,0.549409932569412,0.0157962026980201,0.0209222019094048,0.0310945422247713
"33TXK4",1371.07968106007,585.9284237382,423.299977789859,14.5879667716336,105.202640916252,0.548410223321504,0.234362117790443,0.169313307285132,0.00583495636727167,0.0420793952356486
"33TXL1",703.207052227386,1360.01160001722,114.811346816508,74.2937951949664,248.701491594891,0.281167510063026,0.543781627363467,0.0459057121357503,0.0297053354939144,0.0994398149438421
