Natural,Human_dominated,Area_Total,natural_sp,human_dominated_sp,Sp_Total
934280000,1565720000,2500000000,17,139,156
1330590000,1169410000,2500000000,18,141,159
904380000,1595620000,2500000000,18,147,165
463420000,2036580000,2500000000,18,140,158
762460000,1737540000,2500000000,18,143,161
721700000,1778300000,2500000000,18,138,156
632700000,1867300000,2500000000,18,142,160
759120000,1740880000,2500000000,16,133,149
658750000,1841250000,2500000000,19,146,165
593950000,1906050000,2500000000,15,126,141
658050000,1841950000,2500000000,18,144,162
986300000,1513700000,2500000000,19,137,156
849430000,1650570000,2500000000,18,134,152
907310000,1592690000,2500000000,24,143,167
1522990000,977010000,2500000000,21,141,162
224000000,0,224000000,25,142,167
1030450000,924000000,1954450000,20,139,159
0,0,0,23,157,180
405650000,923420000,1329070000,21,145,166
930340000,960000,931300000,12,111,123
1506410000,993590000,2500000000,26,139,165
1601240000,898760000,2500000000,15,128,143
1462700000,1037300000,2500000000,24,140,164
1027570000,1472430000,2500000000,16,118,134
1425640000,1074360000,2500000000,21,117,138
1908170000,591830000,2500000000,21,116,137
1522940000,977060000,2500000000,25,134,159
1625540000,874460000,2500000000,25,128,153
845010000,1654990000,2500000000,17,140,157
920530000,1579470000,2500000000,19,131,150
779550000,1720450000,2500000000,19,139,158
666850000,1833150000,2500000000,18,140,158
599120000,1900880000,2500000000,16,150,166
1036260000,1463740000,2500000000,22,152,174
854940000,1645060000,2500000000,18,145,163
1042800000,1457200000,2500000000,19,145,164
685250000,1814750000,2500000000,18,136,154
704280000,1795720000,2500000000,19,144,163
979440000,1520560000,2500000000,18,140,158
1041950000,1458050000,2500000000,18,145,163
677520000,1822480000,2500000000,18,150,168
901130000,1598870000,2500000000,16,146,162
968680000,1531320000,2500000000,24,146,170
1432180000,1067820000,2500000000,19,139,158
1127500000,1372500000,2500000000,20,141,161
883520000,1616480000,2500000000,20,158,178
0,0,0,21,141,162
243020000,836290000,1079310000,18,138,156
39980000,65910000,105890000,17,124,141
490350000,654170000,1144520000,21,145,166
1172970000,1327030000,2500000000,21,146,167
938800000,842530000,1781330000,28,156,184
1231160000,1268840000,2500000000,24,146,170
1084990000,1396110000,2481100000,19,137,156
1067470000,1432530000,2500000000,20,135,155
415270000,2084730000,2500000000,24,135,159
341340000,1763470000,2104810000,23,146,169
506520000,1993450000,2499970000,16,123,139
1583650000,916350000,2500000000,18,114,132
1426060000,1073940000,2500000000,19,121,140
1531880000,968120000,2500000000,22,131,153
1650480000,849520000,2500000000,25,142,167
1125630000,1374370000,2500000000,20,140,160
642770000,1516210000,2158980000,23,145,168
615670000,930550000,1546220000,21,160,181
7840000,6330000,14170000,24,163,187
578740000,1921260000,2500000000,18,140,158
871060000,1628940000,2500000000,17,143,160
810630000,1262250000,2072880000,22,161,183
466110000,2033890000,2500000000,21,158,179
686150000,1801300000,2487450000,17,144,161
740920000,1759080000,2500000000,24,154,178
374560000,651960000,1026520000,18,145,163
644870000,725580000,1370450000,25,164,189
759380000,1740620000,2500000000,20,148,168
878370000,1621630000,2500000000,16,141,157
1303350000,1017550000,2320900000,27,158,185
633160000,519510000,1152670000,24,153,177
1164210000,1335790000,2500000000,25,144,169
1139690000,1360310000,2500000000,23,158,181
1344190000,510760000,1854950000,23,149,172
670670000,941730000,1612400000,20,143,163
541580000,1583540000,2125120000,16,148,164
960340000,1429930000,2390270000,21,145,166
1178560000,1321440000,2500000000,17,138,155
904450000,1595550000,2500000000,25,151,176
1121220000,1378780000,2500000000,18,137,155
717290000,1782710000,2500000000,13,122,135
764580000,1735420000,2500000000,16,115,131
0,4350000,4350000,14,131,145
295190000,1329700000,1624890000,16,130,146
630880000,610560000,1241440000,17,122,139
965980000,332380000,1298360000,24,134,158
752260000,82750000,835010000,21,110,131
591520000,275450000,866970000,21,114,135
2392930000,107070000,2500000000,29,122,151
2302760000,197240000,2500000000,30,130,160
2065640000,434360000,2500000000,33,130,163
2481330000,18670000,2500000000,27,107,134
2350180000,149820000,2500000000,36,124,160
2249510000,35810000,2285320000,35,117,152
2335550000,164450000,2500000000,36,130,166
1350450000,1149550000,2500000000,22,141,163
1198540000,1301460000,2500000000,23,154,177
1402640000,1097360000,2500000000,19,136,155
1057360000,1442640000,2500000000,21,146,167
2024490000,475510000,2500000000,19,128,147
1676650000,823350000,2500000000,18,133,151
2476640000,23360000,2500000000,20,112,132
2197230000,302770000,2500000000,37,139,176
2242280000,257720000,2500000000,38,134,172
2274490000,225510000,2500000000,37,134,171
1799500000,700500000,2500000000,28,136,164
1642700000,857300000,2500000000,29,137,166
2416500000,83500000,2500000000,42,146,188
2268710000,231290000,2500000000,40,147,187
2256880000,243120000,2500000000,27,120,147
2265800000,234200000,2500000000,30,133,163
2121240000,378760000,2500000000,42,141,183
2094330000,405670000,2500000000,40,139,179
1644790000,855210000,2500000000,26,124,150
1954610000,545390000,2500000000,27,118,145
2431550000,68450000,2500000000,38,126,164
2257580000,110020000,2367600000,35,132,167
2090900000,409100000,2500000000,36,124,160
1097730000,1402270000,2500000000,17,124,141
947190000,1552810000,2500000000,17,133,150
948600000,1551400000,2500000000,19,133,152
1532810000,967190000,2500000000,23,148,171
2050470000,411840000,2462310000,24,147,171
2189250000,251080000,2440330000,29,140,169
2220540000,279460000,2500000000,33,150,183
2185080000,41440000,2226520000,23,125,148
2145290000,6310000,2151600000,22,113,135
2328700000,171300000,2500000000,34,145,179
2198140000,301860000,2500000000,25,137,162
1878100000,621900000,2500000000,29,148,177
2028970000,471030000,2500000000,32,144,176
2213840000,18580000,2232420000,35,136,171
1801250000,698750000,2500000000,28,134,162
1520630000,979370000,2500000000,27,130,157
2432960000,67040000,2500000000,28,123,151
2108210000,391790000,2500000000,29,132,161
2131560000,368440000,2500000000,30,126,156
2299380000,200620000,2500000000,28,122,150
2196990000,303010000,2500000000,35,133,168
2253990000,246010000,2500000000,30,127,157
2481990000,18010000,2500000000,28,106,134
2490110000,9890000,2500000000,26,106,132
2496620000,3380000,2500000000,28,99,127
2500000000,0,2500000000,34,88,122
2471330000,28670000,2500000000,38,87,125
2498980000,1020000,2500000000,27,74,101
2497590000,2410000,2500000000,34,78,112
2500000000,0,2500000000,27,62,89
2470940000,29060000,2500000000,34,79,113
2498840000,1160000,2500000000,25,54,79
2486730000,13270000,2500000000,21,74,95
2490690000,9310000,2500000000,28,109,137
2457930000,42070000,2500000000,27,106,133
2297830000,202170000,2500000000,26,116,142
2356780000,143220000,2500000000,31,118,149
2484370000,15630000,2500000000,28,101,129
2475740000,24260000,2500000000,29,105,134
2469250000,30750000,2500000000,28,106,134
2496850000,3150000,2500000000,28,96,124
2487060000,12940000,2500000000,27,100,127
2497860000,2140000,2500000000,31,91,122
2477140000,22860000,2500000000,33,94,127
2492540000,7460000,2500000000,35,90,125
2490450000,9550000,2500000000,27,87,114
2494870000,5130000,2500000000,29,88,117
2500000000,0,2500000000,32,80,112
2497500000,2500000,2500000000,25,69,94
2499470000,530000,2500000000,26,74,100
2499240000,760000,2500000000,21,48,69
2208110000,63400000,2271510000,30,112,142
2043590000,51310000,2094900000,31,114,145
2435490000,64510000,2500000000,34,116,150
2412390000,87610000,2500000000,33,114,147
2488040000,11960000,2500000000,26,91,117
2483670000,16330000,2500000000,29,90,119
2495620000,4380000,2500000000,32,97,129
2487530000,12470000,2500000000,35,91,126
2500000000,0,2500000000,25,75,100
2181660000,121420000,2303080000,39,127,166
2439960000,60040000,2500000000,31,113,144
2482780000,17220000,2500000000,34,100,134
2471270000,28730000,2500000000,33,108,141
2178280000,321720000,2500000000,22,129,151
1927710000,572290000,2500000000,25,149,174
2391690000,108310000,2500000000,20,108,128
1498400000,1001600000,2500000000,12,100,112
2073460000,426540000,2500000000,16,125,141
1391200000,1108800000,2500000000,15,106,121
2242320000,257680000,2500000000,18,128,146
1719310000,679670000,2398980000,28,163,191
1884190000,615810000,2500000000,17,129,146
1798300000,680250000,2478550000,18,140,158
2299710000,200290000,2500000000,22,135,157
1551400000,948600000,2500000000,22,139,161
1875100000,624900000,2500000000,24,147,171
1868450000,631550000,2500000000,22,134,156
1925280000,574720000,2500000000,17,93,110
1136080000,1363920000,2500000000,22,129,151
1705510000,794490000,2500000000,21,121,142
1420750000,1079250000,2500000000,23,121,144
1933990000,505370000,2439360000,14,88,102
2037000000,368800000,2405800000,12,72,84
1928470000,571530000,2500000000,13,84,97
1855430000,644570000,2500000000,18,126,144
1456880000,1043120000,2500000000,31,166,197
511670000,1988330000,2500000000,8,82,90
1229860000,1270140000,2500000000,20,136,156
945950000,1554050000,2500000000,14,118,132
699790000,1800210000,2500000000,12,99,111
1388210000,1111790000,2500000000,11,105,116
1532500000,967500000,2500000000,22,138,160
1247630000,1252370000,2500000000,18,132,150
1001310000,1498690000,2500000000,18,134,152
433000000,2067000000,2500000000,17,119,136
757990000,1742010000,2500000000,26,157,183
543580000,1956420000,2500000000,18,133,151
794220000,1705780000,2500000000,10,120,130
368270000,2131730000,2500000000,12,99,111
1291590000,1208410000,2500000000,16,112,128
1892650000,607350000,2500000000,11,76,87
2051860000,448140000,2500000000,16,110,126
1891150000,608850000,2500000000,13,85,98
1897190000,602810000,2500000000,15,101,116
697740000,1802260000,2500000000,13,89,102
1790140000,709860000,2500000000,27,157,184
2183680000,98720000,2282400000,25,140,165
1146880000,1353120000,2500000000,20,139,159
1029390000,1470610000,2500000000,35,168,203
1793920000,706080000,2500000000,28,157,185
2026930000,223690000,2250620000,23,136,159
775370000,1724630000,2500000000,23,143,166
634210000,1865790000,2500000000,8,124,132
408940000,2091060000,2500000000,11,117,128
145310000,2354690000,2500000000,11,90,101
326430000,1611420000,1937850000,22,141,163
839170000,1660830000,2500000000,8,84,92
534520000,1570540000,2105060000,11,98,109
265190000,1251840000,1517030000,21,134,155
680800000,1781610000,2462410000,15,114,129
247130000,450190000,697320000,19,129,148
1351320000,1137550000,2488870000,17,138,155
924690000,1575310000,2500000000,24,135,159
2203640000,296360000,2500000000,24,123,147
436010000,493150000,929160000,19,131,150
1182920000,389270000,1572190000,24,123,147
1176070000,1323930000,2500000000,21,150,171
1481700000,1018300000,2500000000,19,139,158
1214360000,1285640000,2500000000,18,135,153
1298700000,986750000,2285450000,21,141,162
879000000,1621000000,2500000000,16,122,138
972370000,1527630000,2500000000,16,133,149
1030040000,1469960000,2500000000,18,140,158
1063810000,1436190000,2500000000,18,138,156
446270000,3070000,449340000,16,98,114
304970000,42630000,347600000,15,104,119
0,0,0,17,139,156
29860000,62490000,92350000,18,144,162
1081510000,178220000,1259730000,19,134,153
947690000,441350000,1389040000,19,137,156
0,0,0,22,147,169
1415300000,1084700000,2500000000,19,136,155
1693710000,806290000,2500000000,21,142,163
1272990000,668270000,1941260000,19,145,164
593880000,750140000,1344020000,19,142,161
406510000,1716940000,2123450000,19,122,141
405550000,260100000,665650000,26,140,166
66060000,300500000,366560000,17,126,143
1310120000,1189880000,2500000000,19,116,135
495310000,2004690000,2500000000,14,115,129
1708020000,791980000,2500000000,20,128,148
1049220000,1450780000,2500000000,18,128,146
1815120000,684880000,2500000000,22,141,163
1583930000,916070000,2500000000,20,130,150
1737600000,762400000,2500000000,20,133,153
2069840000,430160000,2500000000,32,147,179
1846240000,653760000,2500000000,32,144,176
1587450000,912550000,2500000000,31,149,180
1805070000,694930000,2500000000,19,124,143
1816410000,683590000,2500000000,37,145,182
2096150000,403850000,2500000000,31,139,170
1873150000,626850000,2500000000,31,133,164
2416280000,83720000,2500000000,28,122,150
2315370000,184630000,2500000000,29,130,159
2441460000,58540000,2500000000,28,124,152
2475310000,24690000,2500000000,28,114,142
2170020000,329980000,2500000000,26,118,144
2412570000,87430000,2500000000,32,124,156
1594000000,906000000,2500000000,21,134,155
1401730000,1098270000,2500000000,29,150,179
1621470000,878530000,2500000000,20,130,150
1819080000,680920000,2500000000,20,119,139
1852360000,647640000,2500000000,21,134,155
1654810000,845190000,2500000000,24,130,154
1771380000,728620000,2500000000,23,139,162
1684980000,815020000,2500000000,22,131,153
1487460000,1012540000,2500000000,26,149,175
1700680000,799320000,2500000000,20,130,150
1860720000,639280000,2500000000,35,140,175
1522210000,977790000,2500000000,20,125,145
1645310000,854690000,2500000000,26,136,162
1745250000,754750000,2500000000,23,134,157
2274070000,189720000,2463790000,36,134,170
2115680000,23590000,2139270000,26,131,157
2153280000,15760000,2169040000,31,113,144
2079890000,420110000,2500000000,30,146,176
1760230000,739770000,2500000000,27,131,158
2303050000,196950000,2500000000,28,133,161
1770960000,729040000,2500000000,32,142,174
2391970000,108030000,2500000000,29,129,158
2430230000,69770000,2500000000,26,122,148
2474310000,25690000,2500000000,26,124,150
2479600000,20400000,2500000000,27,117,144
2456840000,43160000,2500000000,28,126,154
2313710000,186290000,2500000000,31,126,157
2456140000,43860000,2500000000,28,130,158
2440890000,59110000,2500000000,31,129,160
2236340000,263660000,2500000000,27,118,145
2438200000,61800000,2500000000,28,121,149
2340760000,159240000,2500000000,27,115,142
2447300000,52700000,2500000000,26,119,145
1161400000,1338600000,2500000000,17,121,138
1633750000,861860000,2495610000,12,119,131
523790000,366270000,890060000,26,138,164
1328090000,340260000,1668350000,21,128,149
1464190000,863190000,2327380000,16,121,137
1278780000,233460000,1512240000,20,132,152
1388660000,575050000,1963710000,21,141,162
2102830000,397170000,2500000000,23,136,159
1539770000,66140000,1605910000,19,132,151
2421420000,78580000,2500000000,28,123,151
2260360000,229270000,2489630000,37,143,180
1983140000,254540000,2237680000,31,139,170
2448140000,51860000,2500000000,28,122,150
2445810000,54190000,2500000000,26,118,144
2461720000,38280000,2500000000,29,123,152
2488150000,11850000,2500000000,26,121,147
2343970000,156030000,2500000000,27,119,146
2414720000,85280000,2500000000,29,121,150
2441630000,58370000,2500000000,28,114,142
2483130000,16870000,2500000000,28,121,149
2409150000,90850000,2500000000,24,117,141
2279690000,220310000,2500000000,30,134,164
2470150000,29850000,2500000000,26,108,134
2453470000,46530000,2500000000,26,117,143
2441080000,58920000,2500000000,28,124,152
1663310000,87380000,1750690000,29,136,165
2376850000,123150000,2500000000,27,128,155
2322540000,177460000,2500000000,30,133,163
2484550000,14380000,2498930000,26,112,138
2447540000,52460000,2500000000,28,120,148
2403040000,87440000,2490480000,40,148,188
2179080000,320920000,2500000000,27,122,149
2432100000,49520000,2481620000,36,123,159
2493560000,6440000,2500000000,32,106,138
2340600000,159400000,2500000000,31,120,151
2023110000,476890000,2500000000,37,143,180
2337190000,162810000,2500000000,31,122,153
2424450000,75550000,2500000000,31,121,152
2424930000,75070000,2500000000,31,122,153
2481970000,18030000,2500000000,35,126,161
2304110000,195890000,2500000000,39,138,177
2491980000,8020000,2500000000,33,111,144
2492190000,7810000,2500000000,30,114,144
2450650000,49350000,2500000000,30,113,143
2477500000,22500000,2500000000,31,104,135
2495290000,4710000,2500000000,29,105,134
2494490000,5510000,2500000000,33,105,138
2496350000,3650000,2500000000,27,88,115
2499210000,790000,2500000000,29,97,126
2487260000,12740000,2500000000,30,99,129
2498990000,1010000,2500000000,28,96,124
2499600000,400000,2500000000,27,79,106
2488970000,11030000,2500000000,29,95,124
2500000000,0,2500000000,31,87,118
2498820000,1180000,2500000000,33,95,128
2500000000,0,2500000000,18,53,71
2500000000,0,2500000000,30,83,113
2500000000,0,2500000000,30,91,121
2498520000,1480000,2500000000,34,97,131
2495720000,4280000,2500000000,37,86,123
2499580000,420000,2500000000,28,71,99
2500000000,0,2500000000,23,61,84
2499390000,610000,2500000000,35,91,126
2499400000,600000,2500000000,38,56,94
2498490000,1510000,2500000000,26,68,94
2494000000,6000000,2500000000,27,108,135
2490420000,9580000,2500000000,26,107,133
2474490000,25510000,2500000000,27,114,141
2497370000,2630000,2500000000,32,109,141
2500000000,0,2500000000,33,116,149
2494280000,5720000,2500000000,25,104,129
2485830000,14170000,2500000000,28,102,130
2497060000,2940000,2500000000,31,106,137
2497950000,1960000,2499910000,28,94,122
2499210000,790000,2500000000,28,97,125
2488330000,11670000,2500000000,29,101,130
2498020000,1980000,2500000000,27,95,122
2497570000,2430000,2500000000,32,96,128
2500000000,0,2500000000,32,96,128
2494750000,0,2494750000,29,83,112
2500000000,0,2500000000,34,93,127
2489030000,10970000,2500000000,36,108,144
2493820000,6180000,2500000000,29,81,110
2500000000,0,2500000000,35,81,116
2489750000,10250000,2500000000,34,68,102
2498840000,1160000,2500000000,36,84,120
2500000000,0,2500000000,25,60,85
2497350000,2650000,2500000000,29,60,89
2309540000,0,2309540000,27,103,130
2484960000,9250000,2494210000,26,109,135
1916780000,280000,1917060000,32,110,142
1661880000,370000,1662250000,24,99,123
2151530000,19800000,2171330000,36,123,159
969860000,1530140000,2500000000,17,132,149
2482170000,17830000,2500000000,29,124,153
2365770000,39600000,2405370000,29,123,152
2031100000,22170000,2053270000,26,123,149
1510580000,833960000,2344540000,28,121,149
1995320000,504680000,2500000000,19,135,154
2244270000,1140000,2245410000,25,47,72
6622490000,7739740000,14362230000,27,151,178
7722200000,3008670000,10730870000,23,139,162
2204920000,6911640000,9116560000,15,125,140
9265490000,810000,9266300000,23,146,169
5128700000,5812250000,10940950000,23,125,148
1855180000,3831170000,5686350000,28,132,160
1466680000,3766400000,5233080000,34,136,170
13766460000,434230000,14200690000,22,153,175
9571010000,9619500000,19190510000,32,160,192
9707220000,3737660000,13444880000,20,147,167
4172750000,6284380000,10457130000,26,161,187
5683670000,3407820000,9091490000,36,138,174
7523750000,1607820000,9131570000,25,146,171
5112270000,9157970000,14270240000,33,131,164
4887740000,5563580000,10451320000,28,158,186
9699990000,1082210000,10782200000,35,167,202
5552950000,2782090000,8335040000,22,128,150
6214460000,4470610000,10685070000,14,118,132
14902230000,5187080000,20089310000,27,160,187
4758510000,6320550000,11079060000,26,134,160
13648990000,183820000,13832810000,36,167,203
7788170000,5109060000,12897230000,27,160,187
7957520000,1084100000,9041620000,24,131,155
6735950000,3711610000,10447560000,31,71,102
4248110000,5845820000,10093930000,30,148,178
9159380000,922570000,10081950000,38,107,145
5467440000,4326950000,9794390000,30,157,187
5822590000,4509260000,10331850000,36,138,174
7583040000,3195190000,10778230000,26,153,179
3545520000,2060670000,5606190000,28,144,172
1725030000,8721260000,10446290000,38,111,149
5896730000,4801490000,10698220000,37,115,152
10165550000,4452610000,14618160000,41,154,195
3629980000,6697360000,10327340000,37,122,159
7617890000,3450190000,11068080000,35,128,163
1595890000,10986100000,12581990000,12,108,120
843330000,3886110000,4729440000,23,148,171
2889710000,2556160000,5445870000,33,132,165
7354600000,352610000,7707210000,30,166,196
12505170000,41190000,12546360000,23,136,159
10164170000,921500000,11085670000,20,140,160
3128980000,7856970000,10985950000,27,161,188
8055840000,5769550000,13825390000,31,159,190
11398880000,6464090000,17862970000,24,147,171
11298940000,2533000000,13831940000,23,129,152
4175620000,5905920000,10081540000,46,146,192
4777620000,7612030000,12389650000,30,155,185
3701270000,6985600000,10686870000,22,143,165
3580040000,4749130000,8329170000,36,165,201
8971950000,1786300000,10758250000,39,183,222
10123370000,156330000,10279700000,27,150,177
3493390000,4659950000,8153340000,28,123,151
3839410000,8967840000,12807250000,15,120,135
4983200000,7833680000,12816880000,29,163,192
3598860000,2202510000,5801370000,17,126,143
5525490000,20570000,5546060000,22,149,171
11036710000,87250000,11123960000,24,160,184
8927610000,3369080000,12296690000,23,122,145
4862150000,6360990000,11223140000,32,146,178
7100310000,3867880000,10968190000,43,150,193
3754980000,7288420000,11043400000,25,153,178
1607140000,3558160000,5165300000,28,147,175
3946040000,4849630000,8795670000,25,138,163
1611570000,12928740000,14540310000,16,131,147
4446750000,4474320000,8921070000,31,158,189
6167770000,1366340000,7534110000,14,96,110
1156200000,3989070000,5145270000,21,134,155
12054010000,2237990000,14292000000,16,129,145
4434240000,6018380000,10452620000,23,140,163
5765970000,5035260000,10801230000,15,137,152
3518930000,6907340000,10426270000,23,150,173
9240630000,111510000,9352140000,21,146,167
5886870000,3038600000,8925470000,27,165,192
2190050000,8503060000,10693110000,28,149,177
7195270000,2004830000,9200100000,28,155,183
9039470000,171980000,9211450000,25,100,125
4628180000,4095350000,8723530000,26,145,171
5094370000,25770000,5120140000,23,142,165
4796900000,5540470000,10337370000,19,141,160
5308880000,4027200000,9336080000,32,140,172
4692130000,4278350000,8970480000,26,153,179
5093040000,9004850000,14097890000,19,127,146
6731390000,5825600000,12556990000,25,150,175
5599740000,4208670000,9808410000,23,167,190
7861300000,2887040000,10748340000,33,151,184
2026320000,5553780000,7580100000,42,105,147
12454110000,7232750000,19686860000,27,164,191
5013790000,5274910000,10288700000,37,124,161
9036220000,55190000,9091410000,25,152,177
4078990000,1427000000,5505990000,36,121,157
6253260000,2827790000,9081050000,26,134,160
6285740000,4634710000,10920450000,39,91,130
3026430000,7043650000,10070080000,33,112,145
8563940000,30240000,8594180000,28,102,130
16214620000,467540000,16682160000,19,134,153
11117350000,3570000,11120920000,31,132,163
7485510000,6948830000,14434340000,22,97,119
7586190000,278120000,7864310000,19,120,139
12906420000,8180000,12914600000,16,143,159
9033690000,173080000,9206770000,23,155,178
5625930000,4716040000,10341970000,44,159,203
2214230000,2961100000,5175330000,32,140,172
10417180000,4220000,10421400000,23,153,176
7442420000,820030000,8262450000,44,158,202
9175790000,872020000,10047810000,19,126,145
7615980000,3467460000,11083440000,29,155,184
4636440000,6347270000,10983710000,17,139,156
11452400000,4206980000,15659380000,21,146,167
5301980000,4784900000,10086880000,23,145,168
10473040000,1052860000,11525900000,26,152,178
6856420000,1297390000,8153810000,34,141,175
4821250000,9507710000,14328960000,11,119,130
3116040000,7596630000,10712670000,23,150,173
3664270000,4568220000,8232490000,35,151,186
3975490000,4950620000,8926110000,19,108,127
10871200000,247740000,11118940000,24,148,172
11718230000,4913970000,16632200000,24,135,159
973750000,9859580000,10833330000,42,113,155
8606050000,888490000,9494540000,37,183,220
6788840000,5895670000,12684510000,31,93,124
3479020000,5437080000,8916100000,23,154,177
13482750000,635690000,14118440000,41,137,178
7446900000,2638770000,10085670000,26,161,187
3228090000,1578760000,4806850000,14,115,129
2797250000,7910390000,10707640000,27,158,185
8176570000,5650520000,13827090000,26,131,157
8069750000,9821390000,17891140000,29,167,196
8939690000,1392210000,10331900000,33,116,149
4730120000,6909950000,11640070000,20,147,167
9741310000,1342390000,11083700000,26,149,175
3110700000,18343750000,21454450000,25,168,193
8792070000,299560000,9091630000,34,171,205
12544910000,1573610000,14118520000,28,152,180
5291470000,5370290000,10661760000,37,138,175
12043540000,892930000,12936470000,17,132,149
4389810000,8447430000,12837240000,23,130,153
10726980000,371960000,11098940000,16,117,133
4102850000,12542510000,16645360000,16,112,128
6837390000,3499950000,10337340000,16,131,147
9236420000,20010000,9256430000,18,141,159
6654070000,7076650000,13730720000,22,150,172
11180390000,604350000,11784740000,14,125,139
4201130000,8520870000,12722000000,16,139,155
8698040000,5784100000,14482140000,12,128,140
2070040000,8359550000,10429590000,22,137,159
13238770000,6696630000,19935400000,36,137,173
4230540000,4565450000,8795990000,22,143,165
11173060000,3392440000,14565500000,29,152,181
6105010000,4237490000,10342500000,27,142,169
8490070000,1732980000,10223050000,38,121,159
3582070000,5919380000,9501450000,18,122,140
11105460000,28530000,11133990000,32,124,156
4569140000,5883610000,10452750000,25,136,161
8885310000,36100000,8921410000,11,104,115
2577590000,11674990000,14252580000,28,147,175
5685050000,6414550000,12099600000,16,130,146
3622030000,6736930000,10358960000,34,157,191
8459950000,49690000,8509640000,21,143,164
5724900000,10341900000,16066800000,39,148,187
9740060000,49660000,9789720000,28,156,184
7544990000,5271910000,12816900000,33,154,187
8235100000,7412830000,15647930000,22,133,155
3330300000,2150640000,5480940000,24,151,175
7886740000,5350150000,13236890000,38,113,151
10927060000,212290000,11139350000,30,152,182
11055650000,55050000,11110700000,16,128,144
21984370000,1923970000,23908340000,21,129,150
3956860000,5209880000,9166740000,36,95,131
8918240000,2412350000,11330590000,27,147,174
3545250000,7142840000,10688090000,24,134,158
4073040000,1613310000,5686350000,37,121,158
8556440000,6910000,8563350000,45,131,176
3403050000,7059080000,10462130000,22,138,160
2308590000,6662780000,8971370000,30,165,195
13178380000,3515520000,16693900000,31,144,175
6261590000,6439780000,12701370000,26,138,164
6089800000,4854440000,10944240000,28,158,186
6502060000,3939310000,10441370000,30,168,198
7102290000,2084180000,9186470000,22,154,176
4382050000,778190000,5160240000,33,111,144
5242800000,7427710000,12670510000,18,141,159
8369760000,557290000,8927050000,27,154,181
7455430000,8645620000,16101050000,28,121,149
2834540000,1627270000,4461810000,15,138,153
14792320000,85710000,14878030000,12,132,144
6583450000,6978900000,13562350000,22,158,180
10295870000,6338070000,16633940000,21,160,181
7577550000,3120110000,10697660000,18,126,144
6420620000,6071830000,12492450000,18,123,141
10815510000,283380000,11098890000,26,142,168
9775980000,305580000,10081560000,13,130,143
7830090000,1246870000,9076960000,23,159,182
15076980000,512070000,15589050000,23,130,153
5204080000,10872750000,16076830000,32,134,166
5644170000,11539620000,17183790000,38,92,130
1093670000,15546920000,16640590000,35,182,217
6502970000,2216300000,8719270000,25,138,163
7584080000,12706030000,20290110000,11,120,131
13620010000,455070000,14075080000,14,129,143
3223990000,7771610000,10995600000,26,152,178
5348110000,9185100000,14533210000,40,113,153
3851080000,2247270000,6098350000,22,141,163
12334960000,86930000,12421890000,21,130,151
5470720000,9066770000,14537490000,43,111,154
8895840000,50130000,8945970000,25,131,156
8016930000,3692550000,11709480000,35,141,176
8949580000,12630000,8962210000,42,136,178
3318220000,14158600000,17476820000,44,138,182
10588820000,942850000,11531670000,27,149,176
2760640000,6220520000,8981160000,29,169,198
4610800000,5758970000,10369770000,26,128,154
2435180000,8021940000,10457120000,16,137,153
9072450000,1527130000,10599580000,30,109,139
2440380000,8016000000,10456380000,16,128,144
4323740000,6023800000,10347540000,24,135,159
4239280000,7917980000,12157260000,42,146,188
4010010000,6070930000,10080940000,29,161,190
4459600000,5887970000,10347570000,44,91,135
1794010000,8287310000,10081320000,27,145,172
10837390000,1192100000,12029490000,37,142,179
14830720000,14880000,14845600000,28,142,170
4441860000,861290000,5303150000,30,134,164
6102780000,2973120000,9075900000,19,137,156
14121030000,1576540000,15697570000,21,153,174
8502540000,2196850000,10699390000,24,142,166
4460540000,9774760000,14235300000,40,93,133
10318050000,48240000,10366290000,23,142,165
4632900000,5442720000,10075620000,21,152,173
10921150000,452880000,11374030000,34,148,182
8281630000,4563680000,12845310000,17,146,163
9914120000,1050820000,10964940000,51,134,185
7877170000,5521000000,13398170000,34,134,168
4987030000,9196260000,14183290000,27,96,123
7138280000,3704680000,10842960000,29,158,187
13128040000,1566460000,14694500000,28,134,162
4025480000,6316410000,10341890000,24,150,174
9042060000,958680000,10000740000,34,156,190
5881140000,15788560000,21669700000,43,114,157
3354300000,7330220000,10684520000,25,136,161
6537240000,8603710000,15140950000,26,144,170
6258830000,2044100000,8302930000,42,99,141
3539580000,4602040000,8141620000,29,158,187
5981950000,6489370000,12471320000,24,145,169
6843190000,2584650000,9427840000,21,147,168
3687370000,1176320000,4863690000,24,120,144
12385200000,662610000,13047810000,33,161,194
14188590000,458310000,14646900000,19,142,161
4963200000,7021330000,11984530000,25,137,162
7662850000,1018980000,8681830000,27,150,177
7129230000,2117890000,9247120000,26,153,179
1930420000,8877440000,10807860000,19,130,149
8563500000,6095830000,14659330000,15,113,128
5980110000,2976380000,8956490000,13,108,121
7705700000,2258680000,9964380000,32,180,212
7646860000,5506870000,13153730000,26,140,166
4268000000,11963170000,16231170000,23,142,165
5539600000,3536640000,9076240000,26,145,171
9576940000,119530000,9696470000,25,149,174
9372660000,4571530000,13944190000,15,139,154
8197630000,2455390000,10653020000,30,152,182
6216770000,8906490000,15123260000,30,154,184
6512210000,5064150000,11576360000,42,150,192
8696170000,94420000,8790590000,33,163,196
5098470000,8739120000,13837590000,29,106,135
