"cell50x50","occ_ebba1","SR_ebba1","occ_ebba2","SR_ebba2","delta_SR"
"34WEV3",120,120,110,110,-10
"34WEV4",NA,120,NA,95,-25
"34WFA1",130,130,152,152,22
"34WFA2",127,127,150,150,23
"34WFB2",100,100,97,97,-3
"34WFS2",167,167,184,184,17
"34WFU1",145,145,151,151,6
"34WFU2",NA,153,NA,152,-1
"34WFV1",135,135,148,148,13
"34WFV2",142,142,151,151,9
"35SKA3",NA,NA,NA,44,NA
"35SKB3",NA,51,NA,45,-6
"35SKB4",NA,NA,NA,35,NA
"35SKC3",NA,NA,NA,68,NA
"35SKC4",NA,67,NA,104,37
"35SKD3",NA,NA,NA,11,NA
"35SKD4",NA,NA,NA,54,NA
"35SKE4",NA,61,NA,26,-35
"35SKU3",NA,NA,NA,73,NA
"35SKV4",NA,NA,NA,76,NA
"35SLA1",NA,NA,NA,33,NA
"35SLA2",NA,NA,NA,11,NA
"35SLA3",NA,NA,NA,60,NA
"35SLA4",NA,NA,NA,34,NA
"35SLB1",NA,NA,NA,64,NA
"35SLB2",NA,NA,NA,37,NA
"35SLB3",NA,NA,NA,5,NA
"35SLB4",NA,NA,NA,75,NA
"35SLC2",NA,NA,NA,11,NA
"35SLC3",NA,NA,NA,17,NA
"35SLC4",NA,NA,NA,2,NA
"35SLD1",NA,NA,NA,26,NA
"35SLD4",NA,NA,NA,10,NA
"35SLE2",NA,NA,NA,62,NA
"35SLE4",NA,NA,NA,87,NA
"35SLU1",NA,NA,NA,73,NA
"35SLU3",NA,NA,NA,71,NA
"35SLV2",NA,NA,NA,65,NA
"35SLV4",NA,NA,NA,47,NA
"35SMA1",NA,NA,NA,26,NA
"35SMA2",NA,NA,NA,22,NA
"35SMA3",NA,NA,NA,54,NA
"35SMA4",NA,NA,NA,9,NA
"35SMB1",NA,NA,NA,53,NA
"35SMB2",NA,NA,NA,2,NA
"35SMB3",NA,NA,NA,76,NA
"35SMB4",NA,NA,NA,65,NA
"35SMC1",NA,NA,NA,78,NA
"35SMC2",NA,NA,NA,86,NA
"35SMC3",NA,NA,NA,156,NA
"35SMC4",NA,NA,NA,89,NA
"35SMD1",NA,NA,NA,104,NA
"35SMD2",NA,NA,NA,123,NA
"35SMD3",NA,NA,NA,135,NA
"35SMD4",NA,NA,NA,127,NA
"35SME2",NA,NA,NA,122,NA
"35SME4",NA,NA,NA,87,NA
"35SMU1",NA,NA,NA,33,NA
"35SMV1",NA,NA,NA,6,NA
"35SMV2",NA,NA,NA,39,NA
"35SMV3",NA,NA,NA,10,NA
"35SMV4",NA,NA,NA,7,NA
"35SNA1",NA,NA,NA,106,NA
"35SNA2",NA,NA,NA,51,NA
"35SNA3",NA,NA,NA,84,NA
"35SNA4",NA,NA,NA,77,NA
"35SNB1",NA,NA,NA,141,NA
"35SNB2",NA,NA,NA,124,NA
"35SNB3",NA,NA,NA,100,NA
"35SNB4",NA,NA,NA,126,NA
"35SNC1",NA,NA,NA,133,NA
"35SNC2",NA,NA,NA,121,NA
"35SNC3",NA,NA,NA,127,NA
"35SNC4",NA,NA,NA,83,NA
"35SND1",NA,NA,NA,94,NA
"35SND2",NA,NA,NA,103,NA
"35SND3",NA,NA,NA,90,NA
"35SND4",NA,NA,NA,79,NA
"35SNE2",NA,NA,NA,76,NA
"35SNE4",NA,NA,NA,95,NA
"35SNV1",NA,NA,NA,39,NA
"35SNV2",NA,NA,NA,44,NA
"35SNV3",NA,NA,NA,62,NA
"35SPA1",NA,NA,NA,139,NA
"35SPA2",NA,NA,NA,51,NA
"35SPA3",NA,NA,NA,122,NA
"35SPA4",NA,NA,NA,78,NA
"35SPB1",NA,NA,NA,58,NA
"35SPB2",NA,NA,NA,90,NA
"35SPB3",NA,NA,NA,118,NA
"35SPB4",NA,NA,NA,75,NA
"35SPC1",NA,NA,NA,48,NA
"35SPC2",NA,NA,NA,54,NA
"35SPC3",NA,NA,NA,92,NA
"35SPC4",NA,NA,NA,53,NA
"35SPD1",NA,NA,NA,5,NA
"35SPD2",NA,NA,NA,76,NA
"35SPD3",NA,NA,NA,86,NA
"35SPD4",NA,NA,NA,29,NA
"35SPE2",NA,NA,NA,130,NA
"35SPE4",NA,NA,NA,107,NA
"35SQA1",NA,NA,NA,105,NA
"35SQA2",NA,NA,NA,125,NA
"35SQA3",NA,NA,NA,84,NA
"35SQA4",NA,NA,NA,89,NA
"35SQB1",NA,NA,NA,145,NA
"35SQB2",NA,NA,NA,100,NA
"35SQB4",NA,NA,NA,105,NA
"35SQC1",NA,NA,NA,67,NA
"35SQC2",NA,NA,NA,136,NA
"35SQD1",NA,NA,NA,51,NA
"35SQD2",NA,NA,NA,96,NA
"35SQE2",NA,NA,NA,104,NA
"35SQV1",NA,NA,NA,1,NA
"35TKE3",NA,101,NA,39,-62
"35TKF3",152,152,147,147,-5
"35TKF4",174,174,141,141,-33
"35TKG3",NA,144,NA,189,45
"35TKG4",130,130,139,139,9
"35TKH3",112,112,136,136,24
"35TKH4",143,143,147,147,4
"35TKJ3",NA,67,NA,132,65
"35TKJ4",NA,90,NA,135,45
"35TKK3",NA,78,NA,126,48
"35TKK4",NA,92,NA,132,40
"35TKL3",123,123,139,139,16
"35TKL4",NA,81,NA,107,26
"35TLE1",NA,NA,NA,14,NA
"35TLE3",NA,NA,NA,67,NA
"35TLF1",148,148,137,137,-11
"35TLF2",193,193,143,143,-50
"35TLF3",147,147,144,144,-3
"35TLF4",160,160,131,131,-29
"35TLG1",NA,146,NA,186,40
"35TLG2",159,159,152,152,-7
"35TLG3",NA,128,NA,157,29
"35TLG4",161,161,159,159,-2
"35TLH1",NA,81,NA,131,50
"35TLH2",174,174,174,174,0
"35TLH3",NA,103,NA,141,38
"35TLH4",159,159,155,155,-4
"35TLJ1",NA,70,NA,134,64
"35TLJ2",NA,107,NA,151,44
"35TLJ3",NA,72,NA,112,40
"35TLJ4",NA,131,NA,161,30
"35TLK1",NA,108,NA,140,32
"35TLK2",NA,71,NA,107,36
"35TLK3",NA,93,NA,119,26
"35TLK4",NA,74,NA,90,16
"35TLL1",NA,118,NA,156,38
"35TLL2",NA,86,NA,125,39
"35TLL3",NA,108,NA,154,46
"35TLL4",110,110,129,129,19
"35TLM1",154,154,149,149,-5
"35TLM2",NA,107,NA,132,25
"35TLM3",145,145,136,136,-9
"35TLM4",146,146,154,154,8
"35TLN1",104,104,106,106,2
"35TLN2",NA,99,NA,134,35
"35TLN3",86,86,102,102,16
"35TLN4",99,99,105,105,6
"35TME1",NA,NA,NA,104,NA
"35TME3",NA,NA,NA,125,NA
"35TMF1",145,145,144,144,-1
"35TMF2",198,198,175,175,-23
"35TMF3",91,91,101,101,10
"35TMF4",NA,NA,NA,62,NA
"35TMG1",NA,117,NA,158,41
"35TMG2",157,157,159,159,2
"35TMG3",133,133,142,142,9
"35TMG4",111,111,133,133,22
"35TMH1",116,116,132,132,16
"35TMH2",163,163,159,159,-4
"35TMH3",152,152,141,141,-11
"35TMH4",153,153,165,165,12
"35TMJ1",139,139,150,150,11
"35TMJ2",185,185,153,153,-32
"35TMJ3",153,153,167,167,14
"35TMJ4",131,131,123,123,-8
"35TMK1",NA,83,NA,118,35
"35TMK2",113,113,129,129,16
"35TMK3",NA,88,NA,132,44
"35TMK4",NA,103,NA,133,30
"35TML1",130,130,130,130,0
"35TML2",87,87,107,107,20
"35TML3",128,128,108,108,-20
"35TML4",NA,94,NA,121,27
"35TMM1",99,99,110,110,11
"35TMM2",NA,92,NA,130,38
"35TMM3",NA,99,NA,135,36
"35TMM4",NA,95,NA,126,31
"35TMN1",NA,101,NA,139,38
"35TMN2",118,118,115,115,-3
"35TMN3",102,102,125,125,23
"35TMN4",NA,76,NA,104,28
"35TNE1",NA,NA,NA,69,NA
"35TNE3",NA,NA,NA,127,NA
"35TNF1",NA,NA,NA,57,NA
"35TNF2",NA,NA,NA,85,NA
"35TNF3",NA,NA,NA,91,NA
"35TNF4",NA,NA,NA,52,NA
"35TNG1",185,185,173,173,-12
"35TNG2",NA,94,NA,120,26
"35TNG3",166,166,171,171,5
"35TNG4",NA,101,NA,137,36
"35TNH1",161,161,145,145,-16
"35TNH2",204,204,191,191,-13
"35TNH3",188,188,169,169,-19
"35TNH4",160,160,173,173,13
"35TNJ1",168,168,177,177,9
"35TNJ2",134,134,113,113,-21
"35TNJ3",NA,128,NA,163,35
"35TNJ4",129,129,141,141,12
"35TNK1",101,101,114,114,13
"35TNK2",NA,101,NA,131,30
"35TNK3",NA,95,NA,156,61
"35TNK4",NA,103,NA,136,33
"35TNL1",NA,88,NA,136,48
"35TNL2",NA,116,NA,149,33
"35TNL3",165,165,153,153,-12
"35TNL4",NA,126,NA,159,33
"35TNM1",92,92,103,103,11
"35TNM2",NA,80,NA,130,50
"35TNM3",109,109,134,134,25
"35TNM4",NA,95,NA,149,54
"35TNN1",157,157,148,148,-9
"35TNN2",129,129,148,148,19
"35TNN3",NA,NA,NA,125,NA
"35TNN4",150,150,137,137,-13
"35TPE1",NA,NA,NA,151,NA
"35TPE3",NA,NA,NA,126,NA
"35TPF1",NA,NA,NA,129,NA
"35TPF2",NA,NA,NA,107,NA
"35TPF3",NA,NA,NA,115,NA
"35TPF4",NA,NA,NA,118,NA
"35TPJ1",NA,88,NA,131,43
"35TPJ2",156,156,162,162,6
"35TPK1",161,161,157,157,-4
"35TPK2",NA,128,NA,165,37
"35TPK3",150,150,149,149,-1
"35TPK4",NA,NA,NA,36,NA
"35TPL1",NA,NA,NA,150,NA
"35TPL2",152,152,171,171,19
"35TPL3",NA,NA,NA,109,NA
"35TPL4",149,149,164,164,15
"35TPM1",NA,NA,NA,138,NA
"35TPM2",NA,NA,NA,152,NA
"35TPM3",NA,NA,NA,133,NA
"35TPM4",NA,NA,NA,111,NA
"35TPN1",NA,NA,NA,121,NA
"35TPN2",NA,NA,NA,131,NA
"35TPN3",NA,NA,NA,132,NA
"35TPN4",NA,NA,NA,137,NA
"35TQE1",NA,NA,NA,108,NA
"35TQF1",NA,NA,NA,61,NA
"35TQF2",NA,NA,NA,118,NA
"35TQK1",NA,79,NA,126,47
"35TQL1",NA,NA,NA,138,NA
"35TQL2",NA,130,NA,154,24
"35TQM1",NA,NA,NA,163,NA
"35TQM2",NA,NA,NA,140,NA
"35TQN1",NA,NA,NA,128,NA
"35TQN2",NA,NA,NA,102,NA
"35ULA1",173,173,170,170,-3
"35ULA2",160,160,163,163,3
"35ULA3",155,155,173,173,18
"35ULA4",165,165,178,178,13
"35ULB1",140,140,150,150,10
"35ULB2",151,151,142,142,-9
"35ULB3",160,160,154,154,-6
"35ULB4",158,158,151,151,-7
"35ULP1",NA,NA,NA,129,NA
"35ULP2",116,116,122,122,6
"35ULP3",NA,NA,NA,158,NA
"35ULP4",121,121,121,121,0
"35ULQ1",NA,NA,NA,158,NA
"35ULQ2",NA,NA,NA,166,NA
"35ULQ3",NA,NA,NA,129,NA
"35ULQ4",NA,NA,NA,120,NA
"35ULR1",158,158,165,165,7
"35ULR2",NA,NA,NA,139,NA
"35ULR3",NA,NA,NA,142,NA
"35ULR4",NA,NA,NA,136,NA
"35ULS1",NA,NA,NA,115,NA
"35ULS2",164,164,153,153,-11
"35ULS3",NA,NA,NA,137,NA
"35ULS4",NA,NA,NA,154,NA
"35ULT1",NA,NA,NA,175,NA
"35ULT2",NA,NA,NA,167,NA
"35ULT3",NA,NA,NA,181,NA
"35ULT4",NA,NA,NA,168,NA
"35ULU1",NA,NA,NA,156,NA
"35ULU2",NA,NA,NA,172,NA
"35ULU3",NA,NA,NA,165,NA
"35ULU4",NA,NA,NA,175,NA
"35ULV1",155,155,177,177,22
"35ULV2",NA,NA,NA,160,NA
"35ULV3",NA,NA,NA,170,NA
"35ULV4",NA,NA,NA,153,NA
"35UMA1",158,158,174,174,16
"35UMA2",NA,100,NA,135,35
"35UMA3",172,172,177,177,5
"35UMA4",NA,NA,NA,157,NA
"35UMB1",158,158,174,174,16
"35UMB2",166,166,185,185,19
"35UMB3",167,167,185,185,18
"35UMB4",163,163,188,188,25
"35UMP1",NA,NA,NA,160,NA
"35UMP2",NA,109,NA,154,45
"35UMP3",NA,NA,NA,157,NA
"35UMP4",143,143,143,143,0
"35UMQ1",NA,NA,NA,118,NA
"35UMQ2",NA,NA,NA,149,NA
"35UMQ3",NA,NA,NA,146,NA
"35UMQ4",NA,NA,NA,149,NA
"35UMR1",NA,NA,NA,129,NA
"35UMR2",NA,NA,NA,123,NA
"35UMR3",NA,NA,NA,133,NA
"35UMR4",NA,NA,NA,96,NA
"35UMS1",NA,NA,NA,129,NA
"35UMS2",NA,NA,NA,138,NA
"35UMS3",NA,NA,NA,166,NA
"35UMS4",NA,NA,NA,134,NA
"35UMT1",NA,NA,NA,166,NA
"35UMT2",NA,NA,NA,166,NA
"35UMT3",NA,NA,NA,173,NA
"35UMT4",NA,NA,NA,184,NA
"35UMU1",NA,NA,NA,167,NA
"35UMU2",NA,NA,NA,167,NA
"35UMU3",NA,NA,NA,175,NA
"35UMU4",NA,NA,NA,176,NA
"35UMV1",NA,98,NA,164,66
"35UMV2",NA,NA,NA,150,NA
"35UMV3",NA,NA,NA,168,NA
"35UMV4",NA,NA,NA,161,NA
"35UNA1",NA,NA,NA,162,NA
"35UNA2",NA,NA,NA,165,NA
"35UNA3",NA,NA,NA,170,NA
"35UNA4",NA,NA,NA,164,NA
"35UNB1",168,168,189,189,21
"35UNB2",NA,NA,NA,181,NA
"35UNB3",NA,NA,NA,169,NA
"35UNB4",NA,NA,NA,166,NA
"35UNP1",NA,NA,NA,133,NA
"35UNP2",145,145,130,130,-15
"35UNP3",NA,NA,NA,130,NA
"35UNP4",NA,NA,NA,115,NA
"35UNQ1",NA,NA,NA,131,NA
"35UNQ2",NA,NA,NA,113,NA
"35UNQ3",NA,NA,NA,138,NA
"35UNQ4",NA,NA,NA,125,NA
"35UNR1",NA,NA,NA,122,NA
"35UNR2",NA,NA,NA,141,NA
"35UNR3",NA,NA,NA,149,NA
"35UNR4",NA,NA,NA,118,NA
"35UNS1",NA,NA,NA,141,NA
"35UNS2",NA,NA,NA,121,NA
"35UNS3",NA,NA,NA,139,NA
"35UNS4",NA,NA,NA,146,NA
"35UNT1",NA,NA,NA,188,NA
"35UNT2",NA,NA,NA,166,NA
"35UNT3",NA,NA,NA,197,NA
"35UNT4",NA,NA,NA,163,NA
"35UNU1",NA,NA,NA,163,NA
"35UNU2",NA,NA,NA,173,NA
"35UNU3",NA,NA,NA,177,NA
"35UNU4",NA,NA,NA,176,NA
"35UNV1",NA,NA,NA,165,NA
"35UNV2",NA,NA,NA,155,NA
"35UNV3",NA,NA,NA,167,NA
"35UNV4",NA,NA,NA,164,NA
"35UPA1",NA,NA,NA,162,NA
"35UPA2",NA,NA,NA,153,NA
"35UPA3",NA,NA,NA,147,NA
"35UPA4",NA,NA,NA,156,NA
"35UPB1",NA,NA,NA,169,NA
"35UPB2",NA,NA,NA,179,NA
"35UPB3",NA,NA,NA,167,NA
"35UPB4",NA,NA,NA,164,NA
"35UPP1",NA,NA,NA,112,NA
"35UPP2",NA,NA,NA,130,NA
"35UPP3",NA,NA,NA,128,NA
"35UPP4",NA,NA,NA,121,NA
"35UPQ1",NA,NA,NA,132,NA
"35UPQ2",NA,NA,NA,122,NA
"35UPQ3",NA,NA,NA,120,NA
"35UPQ4",NA,NA,NA,131,NA
"35UPR1",NA,NA,NA,162,NA
"35UPR2",NA,NA,NA,125,NA
"35UPR3",NA,NA,NA,152,NA
"35UPR4",NA,NA,NA,141,NA
"35UPS1",NA,NA,NA,143,NA
"35UPS2",NA,NA,NA,141,NA
"35UPS3",NA,NA,NA,156,NA
"35UPS4",NA,NA,NA,147,NA
"35UPT1",NA,NA,NA,179,NA
"35UPT2",NA,NA,NA,163,NA
"35UPT3",NA,NA,NA,165,NA
"35UPT4",NA,NA,NA,181,NA
"35UPU1",NA,NA,NA,172,NA
"35UPU2",NA,NA,NA,156,NA
"35UPU3",NA,NA,NA,162,NA
"35UPU4",NA,NA,NA,155,NA
"35UPV1",NA,NA,NA,154,NA
"35UPV2",NA,NA,NA,173,NA
"35UPV3",NA,NA,NA,149,NA
"35UPV4",NA,NA,NA,176,NA
"35UQP1",NA,NA,NA,118,NA
"35UQP2",NA,NA,NA,127,NA
"35VLC1",137,137,156,156,19
"35VLC2",131,131,146,146,15
"35VLC3",150,150,164,164,14
"35VLC4",148,148,163,163,15
"35VLD1",NA,106,NA,129,23
"35VLD2",165,165,175,175,10
"35VLD3",152,152,165,165,13
"35VLD4",155,155,161,161,6
"35VLE3",181,181,185,185,4
"35VLE4",178,178,179,179,1
"35VLF3",182,182,176,176,-6
"35VLF4",145,145,156,156,11
"35VLG3",183,183,196,196,13
"35VLG4",NA,100,NA,140,40
"35VLH3",171,171,178,178,7
"35VLH4",165,165,180,180,15
"35VLJ3",151,151,174,174,23
"35VLJ4",160,160,174,174,14
"35VLK3",153,153,167,167,14
"35VLK4",143,143,169,169,26
"35VLL3",145,145,167,167,22
"35VLL4",157,157,163,163,6
"35VMC1",157,157,159,159,2
"35VMC2",NA,132,NA,166,34
"35VMC3",182,182,186,186,4
"35VMC4",NA,134,NA,166,32
"35VMD1",152,152,160,160,8
"35VMD2",141,141,158,158,17
"35VMD3",157,157,155,155,-2
"35VMD4",156,156,168,168,12
"35VME1",164,164,159,159,-5
"35VME2",155,155,163,163,8
"35VME3",178,178,178,178,0
"35VME4",152,152,159,159,7
"35VMF1",177,177,171,171,-6
"35VMF2",147,147,146,146,-1
"35VMF3",164,164,177,177,13
"35VMF4",159,159,165,165,6
"35VMG1",171,171,187,187,16
"35VMG2",159,159,168,168,9
"35VMG3",145,145,159,159,14
"35VMG4",NA,107,NA,135,28
"35VMH1",178,178,168,168,-10
"35VMH2",159,159,171,171,12
"35VMH3",162,162,177,177,15
"35VMH4",175,175,189,189,14
"35VMJ1",159,159,168,168,9
"35VMJ2",149,149,163,163,14
"35VMJ3",151,151,162,162,11
"35VMJ4",145,145,149,149,4
"35VMK1",155,155,161,161,6
"35VMK2",158,158,169,169,11
"35VMK3",159,159,158,158,-1
"35VMK4",161,161,166,166,5
"35VML1",146,146,168,168,22
"35VML2",150,150,168,168,18
"35VML3",143,143,162,162,19
"35VML4",146,146,155,155,9
"35VNC1",140,140,161,161,21
"35VNC2",133,133,159,159,26
"35VNC3",NA,101,NA,152,51
"35VNC4",166,166,186,186,20
"35VND1",152,152,149,149,-3
"35VND2",139,139,164,164,25
"35VND3",NA,NA,NA,108,NA
"35VND4",NA,43,NA,68,25
"35VNE1",154,154,170,170,16
"35VNE2",164,164,161,161,-3
"35VNE3",NA,NA,NA,140,NA
"35VNE4",NA,NA,NA,155,NA
"35VNF1",161,161,177,177,16
"35VNF2",153,153,161,161,8
"35VNF3",NA,139,NA,150,11
"35VNF4",NA,NA,NA,143,NA
"35VNG1",NA,NA,NA,118,NA
"35VNG2",NA,NA,NA,8,NA
"35VNG3",NA,NA,NA,144,NA
"35VNG4",NA,NA,NA,175,NA
"35VNH1",152,152,166,166,14
"35VNH2",182,182,195,195,13
"35VNH3",171,171,182,182,11
"35VNH4",NA,134,NA,158,24
"35VNJ1",151,151,165,165,14
"35VNJ2",145,145,167,167,22
"35VNJ3",153,153,158,158,5
"35VNJ4",148,148,146,146,-2
"35VNK1",147,147,164,164,17
"35VNK2",151,151,170,170,19
"35VNK3",143,143,159,159,16
"35VNK4",150,150,140,140,-10
"35VNL1",142,142,152,152,10
"35VNL2",165,165,167,167,2
"35VNL3",135,135,154,154,19
"35VNL4",144,144,154,154,10
"35VPC1",NA,NA,NA,104,NA
"35VPC2",NA,NA,NA,162,NA
"35VPC3",NA,NA,NA,115,NA
"35VPC4",NA,NA,NA,129,NA
"35VPD1",NA,NA,NA,76,NA
"35VPD2",NA,NA,NA,112,NA
"35VPD3",NA,NA,NA,38,NA
"35VPD4",NA,NA,NA,140,NA
"35VPE1",NA,NA,NA,115,NA
"35VPE2",NA,NA,NA,142,NA
"35VPE3",NA,NA,NA,76,NA
"35VPE4",NA,NA,NA,94,NA
"35VPF1",NA,NA,NA,136,NA
"35VPF2",NA,NA,NA,158,NA
"35VPF3",NA,NA,NA,88,NA
"35VPF4",NA,NA,NA,125,NA
"35VPG1",NA,NA,NA,158,NA
"35VPG2",NA,NA,NA,173,NA
"35VPH1",NA,3,NA,139,136
"35VPH2",NA,NA,NA,161,NA
"35VPJ1",153,153,170,170,17
"35VPJ2",167,167,177,177,10
"35VPK1",156,156,177,177,21
"35VPK2",164,164,177,177,13
"35VPL1",139,139,151,151,12
"35VPL2",149,149,161,161,12
"35WLM3",189,189,198,198,9
"35WLM4",150,150,182,182,32
"35WLN3",160,160,180,180,20
"35WLN4",NA,NA,NA,196,NA
"35WLP3",139,139,137,137,-2
"35WLP4",152,152,166,166,14
"35WLQ4",NA,136,NA,19,-117
"35WMM1",181,181,195,195,14
"35WMM2",154,154,164,164,10
"35WMM3",153,153,172,172,19
"35WMM4",154,154,167,167,13
"35WMN1",162,162,172,172,10
"35WMN2",178,178,207,207,29
"35WMN3",145,145,141,141,-4
"35WMN4",145,145,157,157,12
"35WMP1",144,144,168,168,24
"35WMP2",136,136,155,155,19
"35WMP3",135,135,151,151,16
"35WMP4",139,139,137,137,-2
"35WMQ1",116,116,132,132,16
"35WMQ2",127,127,131,131,4
"35WMQ3",130,130,138,138,8
"35WMQ4",125,125,124,124,-1
"35WMR1",107,107,120,120,13
"35WMR2",125,125,139,139,14
"35WMR3",119,119,114,114,-5
"35WMR4",129,129,131,131,2
"35WMS1",71,71,83,83,12
"35WMS2",113,113,109,109,-4
"35WMS3",122,122,120,120,-2
"35WMS4",132,132,135,135,3
"35WMT1",123,123,131,131,8
"35WMT2",99,99,91,91,-8
"35WMT3",84,84,95,95,11
"35WMT4",126,126,132,132,6
"35WMU1",94,94,68,68,-26
"35WMU2",94,94,87,87,-7
"35WMU3",NA,36,NA,53,17
"35WMU4",NA,77,NA,76,-1
"35WNM1",136,136,153,153,17
"35WNM2",NA,148,NA,185,37
"35WNM3",134,134,151,151,17
"35WNM4",142,142,162,162,20
"35WNN1",142,142,156,156,14
"35WNN2",150,150,144,144,-6
"35WNN3",NA,139,NA,174,35
"35WNN4",130,130,147,147,17
"35WNP1",131,131,137,137,6
"35WNP2",138,138,141,141,3
"35WNP3",123,123,147,147,24
"35WNP4",NA,142,NA,173,31
"35WNQ1",126,126,135,135,9
"35WNQ2",131,131,153,153,22
"35WNQ3",123,123,135,135,12
"35WNQ4",NA,127,NA,155,28
"35WNR1",129,129,137,137,8
"35WNR2",129,129,120,120,-9
"35WNR3",NA,110,NA,121,11
"35WNR4",113,113,110,110,-3
"35WNS1",128,128,130,130,2
"35WNS2",145,145,154,154,9
"35WNS3",NA,139,NA,137,-2
"35WNS4",NA,101,NA,98,-3
"35WNT1",110,110,127,127,17
"35WNT2",116,116,124,124,8
"35WNT3",102,102,118,118,16
"35WNT4",120,120,144,144,24
"35WNU1",NA,64,NA,86,22
"35WNU2",85,85,86,86,1
"35WNU3",NA,18,NA,64,46
"35WNU4",89,89,97,97,8
"35WPM1",131,131,127,127,-4
"35WPM2",136,136,154,154,18
"35WPN1",143,143,138,138,-5
"35WPN2",124,124,137,137,13
"35WPP1",NA,139,NA,141,2
"35WPP2",160,160,179,179,19
"35WPQ1",NA,105,NA,104,-1
"35WPQ2",NA,106,NA,31,-75
"35WPR1",NA,NA,NA,96,NA
"35WPR2",NA,104,NA,118,14
"35WPS2",NA,NA,NA,29,NA
"35XLF1",NA,NA,NA,23,NA
"35XLF4",NA,NA,NA,12,NA
"35XLG1",NA,NA,NA,11,NA
"35XLG2",NA,NA,NA,10,NA
"35XLH2",NA,NA,NA,8,NA
"35XME1",NA,NA,NA,8,NA
"35XME3",NA,NA,NA,2,NA
"35XMF1",NA,NA,NA,10,NA
"35XMF4",NA,NA,NA,8,NA
"35XMG2",NA,NA,NA,1,NA
"35XMG4",NA,NA,NA,8,NA
"35XMH3",NA,NA,NA,3,NA
"35XMH4",NA,NA,NA,5,NA
"35XMJ1",NA,NA,NA,7,NA
"35XMK1",NA,NA,NA,5,NA
"35XMK2",NA,NA,NA,12,NA
"35XMK3",NA,NA,NA,4,NA
"35XMK4",NA,NA,NA,8,NA
"35XNH1",NA,NA,NA,8,NA
"35XNH2",NA,NA,NA,3,NA
"35XNH3",NA,NA,NA,6,NA
"35XNJ1",NA,NA,NA,6,NA
"35XNJ3",NA,NA,NA,1,NA
"36STF3",NA,NA,NA,123,NA
"36STF4",NA,NA,NA,105,NA
"36STG3",NA,NA,NA,129,NA
"36STG4",NA,NA,NA,80,NA
"36STH3",NA,NA,NA,107,NA
"36STH4",NA,NA,NA,107,NA
"36STJ3",NA,NA,NA,108,NA
"36STJ4",NA,NA,NA,38,NA
"36STK4",NA,NA,NA,113,NA
"36SUF1",NA,NA,NA,107,NA
"36SUF3",NA,NA,NA,137,NA
"36SUF4",NA,NA,NA,8,NA
"36SUG1",NA,NA,NA,112,NA
"36SUG2",NA,NA,NA,103,NA
"36SUG3",NA,NA,NA,114,NA
"36SUG4",NA,NA,NA,115,NA
"36SUH1",NA,NA,NA,115,NA
"36SUH2",NA,NA,NA,119,NA
"36SUH3",NA,NA,NA,97,NA
"36SUH4",NA,NA,NA,71,NA
"36SUJ1",NA,NA,NA,51,NA
"36SUJ2",NA,NA,NA,88,NA
"36SUJ3",NA,NA,NA,117,NA
"36SUJ4",NA,NA,NA,88,NA
"36SUK2",NA,NA,NA,91,NA
"36SUK4",NA,NA,NA,133,NA
"36SVD1",NA,NA,NA,58,NA
"36SVD2",NA,NA,NA,29,NA
"36SVD3",NA,NA,NA,75,NA
"36SVD4",NA,NA,NA,74,NA
"36SVE3",NA,NA,NA,54,NA
"36SVE4",NA,NA,NA,51,NA
"36SVF1",NA,NA,NA,85,NA
"36SVF2",NA,NA,NA,91,NA
"36SVF3",NA,NA,NA,89,NA
"36SVF4",NA,NA,NA,65,NA
"36SVG1",NA,NA,NA,94,NA
"36SVG2",NA,NA,NA,109,NA
"36SVG3",NA,NA,NA,76,NA
"36SVG4",NA,NA,NA,47,NA
"36SVH1",NA,NA,NA,31,NA
"36SVH2",NA,NA,NA,102,NA
"36SVH3",NA,NA,NA,58,NA
"36SVH4",NA,NA,NA,72,NA
"36SVJ1",NA,NA,NA,70,NA
"36SVJ2",NA,NA,NA,68,NA
"36SVJ3",NA,NA,NA,128,NA
"36SVJ4",NA,NA,NA,92,NA
"36SVK2",NA,NA,NA,134,NA
"36SVK4",NA,NA,NA,157,NA
"36SWD1",NA,NA,NA,73,NA
"36SWD2",NA,NA,NA,70,NA
"36SWD3",NA,NA,NA,70,NA
"36SWE1",NA,NA,NA,28,NA
"36SWE2",NA,NA,NA,58,NA
"36SWE4",NA,NA,NA,59,NA
"36SWF1",NA,NA,NA,83,NA
"36SWF2",NA,NA,NA,92,NA
"36SWF3",NA,NA,NA,86,NA
"36SWF4",NA,NA,NA,145,NA
"36SWG1",NA,NA,NA,42,NA
"36SWG2",NA,NA,NA,91,NA
"36SWG3",NA,NA,NA,95,NA
"36SWG4",NA,NA,NA,105,NA
"36SWH1",NA,NA,NA,76,NA
"36SWH2",NA,NA,NA,64,NA
"36SWH3",NA,NA,NA,62,NA
"36SWH4",NA,NA,NA,40,NA
"36SWJ1",NA,NA,NA,69,NA
"36SWJ2",NA,NA,NA,115,NA
"36SWJ3",NA,NA,NA,66,NA
"36SWJ4",NA,NA,NA,30,NA
"36SWK2",NA,NA,NA,89,NA
"36SWK4",NA,NA,NA,31,NA
"36SXD1",NA,NA,NA,9,NA
"36SXE1",NA,NA,NA,39,NA
"36SXE2",NA,NA,NA,53,NA
"36SXF1",NA,NA,NA,87,NA
