"Forest","Agriculture","Urban","Grassland","Other","Area_Total","natural_sp","human_dominated_sp","Sp_Total"
35260000,588260000,15310000,22680000,1838490000,2.5e+09,26,53,79
1303310000,305530000,20620000,69660000,800880000,2.5e+09,18,40,58
262930000,735460000,61660000,87710000,1352240000,2.5e+09,27,51,78
616920000,513390000,16490000,123640000,1229560000,2.5e+09,25,54,79
169070000,1400280000,103680000,387490000,439480000,2.5e+09,26,51,77
451330000,878040000,14020000,368090000,788520000,2.5e+09,22,41,63
187880000,615780000,11790000,152610000,1531940000,2.5e+09,21,44,65
0,47470000,540000,17550000,1991160000,2056720000,11,25,36
50260000,439800000,12370000,62630000,1934940000,2.5e+09,19,26,45
397970000,721050000,26160000,175570000,1179250000,2.5e+09,23,51,74
530020000,640780000,24200000,292780000,1012220000,2.5e+09,19,47,66
127700000,801320000,60600000,84530000,1425850000,2.5e+09,22,30,52
83730000,239270000,20150000,137010000,2019840000,2.5e+09,21,35,56
725820000,541060000,35700000,219260000,978160000,2.5e+09,32,66,98
245250000,389020000,18580000,84840000,1762310000,2.5e+09,22,49,71
147220000,1008300000,44080000,37020000,1263380000,2.5e+09,23,36,59
306530000,505730000,55530000,74540000,1557670000,2.5e+09,22,34,56
6180000,1937490000,99890000,179900000,276540000,2.5e+09,25,38,63
177070000,1199990000,62220000,88640000,972080000,2.5e+09,32,69,101
374120000,405150000,55230000,51260000,1.565e+09,2450760000,33,65,98
382710000,485980000,46260000,55430000,1529620000,2.5e+09,19,32,51
673700000,366980000,8630000,409420000,1041270000,2.5e+09,20,51,71
222490000,214280000,44190000,73620000,1945420000,2.5e+09,23,57,80
830930000,1377630000,86230000,105780000,99430000,2.5e+09,32,61,93
435160000,1712920000,85770000,78380000,187770000,2.5e+09,36,70,106
6.36e+08,1498810000,91100000,81610000,192480000,2.5e+09,33,66,99
1202170000,512060000,9360000,277100000,499310000,2.5e+09,25,56,81
314840000,1889230000,1.62e+08,6e+06,127930000,2.5e+09,36,69,105
358670000,1647110000,92910000,82170000,319140000,2.5e+09,43,80,123
313360000,1796120000,142110000,21050000,227360000,2.5e+09,35,61,96
5910000,2268320000,127110000,55560000,43100000,2.5e+09,36,61,97
249670000,1937590000,118290000,42860000,151590000,2.5e+09,36,74,110
305390000,1789600000,122090000,151460000,131460000,2.5e+09,43,82,125
534780000,1635340000,111310000,72230000,146340000,2.5e+09,39,69,108
337350000,1218090000,87280000,506850000,350430000,2.5e+09,39,83,122
489750000,1445250000,94510000,199450000,271040000,2.5e+09,36,74,110
768790000,1053190000,308960000,146240000,222820000,2.5e+09,41,81,122
181310000,1736630000,260750000,159370000,161940000,2.5e+09,42,90,132
451520000,1128250000,5.94e+08,119690000,206540000,2.5e+09,40,76,116
444560000,1194570000,185360000,400330000,275180000,2.5e+09,41,84,125
774510000,1548840000,69480000,4.9e+07,58170000,2.5e+09,30,47,77
1280690000,732240000,37850000,85980000,363240000,2.5e+09,21,56,77
231790000,1889420000,203100000,31470000,144220000,2.5e+09,36,76,112
104510000,1814790000,301320000,49090000,230290000,2.5e+09,41,79,120
15560000,2.048e+09,111940000,218610000,105890000,2.5e+09,39,78,117
118690000,1832470000,182600000,148320000,217920000,2.5e+09,43,92,135
5650000,2276610000,112360000,74410000,30970000,2.5e+09,37,62,99
14020000,1961030000,118010000,255750000,151190000,2.5e+09,36,70,106
268700000,1623180000,107860000,360990000,139270000,2.5e+09,41,88,129
254650000,1618250000,176400000,294900000,155800000,2.5e+09,42,93,135
35840000,2.187e+09,99400000,154970000,22790000,2.5e+09,34,69,103
33570000,2154280000,108850000,173390000,29910000,2.5e+09,41,81,122
169700000,1829550000,153980000,218760000,128010000,2.5e+09,37,73,110
106090000,1566320000,128980000,475880000,222730000,2.5e+09,41,92,133
612460000,994960000,30560000,280590000,581430000,2.5e+09,34,64,98
744960000,832580000,36840000,284620000,6.01e+08,2.5e+09,43,100,143
843330000,509850000,14850000,474020000,657950000,2.5e+09,35,67,102
811520000,734850000,49750000,320840000,583040000,2.5e+09,32,67,99
737680000,1480700000,116800000,22330000,142490000,2.5e+09,30,56,86
479230000,1465210000,79910000,199020000,276630000,2.5e+09,44,89,133
1794860000,312840000,32580000,3.19e+08,40720000,2.5e+09,28,53,81
1721180000,417870000,14300000,99510000,247140000,2.5e+09,27,63,90
220590000,1676420000,187930000,356580000,58480000,2.5e+09,36,63,99
159970000,1895810000,99470000,301470000,43280000,2.5e+09,34,66,100
881870000,1021920000,105500000,404440000,86270000,2.5e+09,31,53,84
1268350000,696540000,70590000,416210000,48310000,2.5e+09,23,50,73
134790000,1684670000,146590000,429770000,104180000,2.5e+09,40,85,125
86870000,2003600000,170990000,192940000,45600000,2.5e+09,37,65,102
701340000,1279800000,107340000,364740000,46780000,2.5e+09,35,69,104
1199140000,868670000,88090000,293640000,50460000,2.5e+09,32,59,91
91580000,1392620000,148540000,690170000,177090000,2.5e+09,40,97,137
60010000,1760910000,91750000,521270000,66060000,2.5e+09,41,88,129
722230000,1203200000,154620000,199340000,220610000,2.5e+09,38,76,114
271730000,1658860000,195610000,306760000,67040000,2.5e+09,38,78,116
441530000,1274430000,88580000,16860000,678600000,2.5e+09,36,74,110
118710000,918090000,127630000,18930000,1316640000,2.5e+09,37,64,101
789160000,723550000,42380000,198920000,745990000,2.5e+09,37,73,110
378760000,1775280000,92630000,91440000,161890000,2.5e+09,30,53,83
895120000,1002800000,6.4e+07,119320000,418760000,2.5e+09,44,100,144
355380000,1352440000,135030000,183120000,474030000,2.5e+09,35,61,96
1188270000,623260000,31810000,327010000,329650000,2.5e+09,36,73,109
879890000,839650000,86690000,344190000,349580000,2.5e+09,43,77,120
1182050000,592900000,36040000,286860000,402150000,2.5e+09,37,75,112
999170000,600020000,70850000,425280000,404680000,2.5e+09,40,87,127
441800000,1166930000,350290000,263870000,277110000,2.5e+09,41,85,126
144730000,1867100000,145500000,136270000,206400000,2.5e+09,36,74,110
1434170000,368640000,53520000,549470000,94200000,2.5e+09,23,50,73
457890000,1646510000,100900000,272900000,21800000,2.5e+09,27,51,78
1584840000,221110000,25620000,422510000,245920000,2.5e+09,19,52,71
1481110000,402860000,53440000,475980000,86610000,2.5e+09,32,57,89
1640900000,438470000,63330000,300260000,57040000,2.5e+09,24,44,68
1279140000,418460000,55240000,669150000,78010000,2.5e+09,31,58,89
231200000,1750720000,182720000,295840000,39520000,2.5e+09,34,64,98
892260000,606310000,37180000,298640000,665610000,2.5e+09,39,69,108
396610000,1313360000,60670000,22760000,706600000,2.5e+09,31,54,85
1585060000,438900000,45160000,133760000,297120000,2.5e+09,40,76,116
906630000,883910000,96050000,267650000,345760000,2.5e+09,34,67,101
1216440000,727890000,104090000,175760000,275820000,2.5e+09,38,77,115
237100000,1813140000,109240000,173860000,166660000,2.5e+09,44,78,122
364850000,1281540000,148790000,643710000,61110000,2.5e+09,37,72,109
1303630000,329190000,83100000,736290000,47790000,2.5e+09,25,54,79
751980000,1166730000,329210000,103190000,148890000,2.5e+09,42,79,121
393450000,1300640000,517020000,142450000,146440000,2.5e+09,45,92,137
897310000,524170000,620300000,283780000,174440000,2.5e+09,36,81,117
825150000,958740000,421540000,151400000,143170000,2.5e+09,41,90,131
547560000,1614550000,120650000,185590000,31650000,2.5e+09,35,66,101
1253530000,897580000,104730000,183910000,60250000,2.5e+09,43,84,127
741120000,1120290000,1.44e+08,333670000,160920000,2.5e+09,33,73,106
811110000,988330000,268560000,316340000,115660000,2.5e+09,37,74,111
528890000,1334950000,130520000,378700000,126940000,2.5e+09,39,84,123
446370000,1613610000,144140000,218660000,77220000,2.5e+09,37,82,119
217050000,1860520000,101090000,268680000,52660000,2.5e+09,35,78,113
542350000,1336420000,349360000,220280000,51590000,2.5e+09,37,77,114
761390000,1.28e+09,212470000,158850000,87290000,2.5e+09,38,75,113
243690000,1909870000,72240000,95690000,178510000,2.5e+09,37,81,118
608100000,1664970000,68750000,93960000,64220000,2.5e+09,42,83,125
534220000,1636820000,77920000,88240000,162800000,2.5e+09,42,84,126
1058940000,1134270000,73920000,151690000,81180000,2.5e+09,35,75,110
790250000,1.394e+09,72420000,137690000,105640000,2.5e+09,37,79,116
379250000,1745790000,116710000,155920000,102330000,2.5e+09,43,81,124
460950000,1741170000,89870000,98350000,109660000,2.5e+09,43,83,126
388230000,326410000,98540000,133830000,1524320000,2471330000,37,78,115
746250000,1.097e+09,280670000,102370000,273710000,2.5e+09,42,83,125
80980000,8.89e+08,82100000,30730000,1417190000,2.5e+09,40,83,123
1387350000,780940000,131100000,152590000,48020000,2.5e+09,39,65,104
519760000,1780750000,130730000,29800000,38960000,2.5e+09,44,77,121
1353780000,744280000,95650000,251020000,55270000,2.5e+09,42,67,109
904040000,1132080000,111340000,224230000,128310000,2.5e+09,40,79,119
1505600000,522150000,150160000,208920000,113170000,2.5e+09,41,67,108
993130000,901640000,188510000,294770000,121950000,2.5e+09,40,85,125
1410670000,653960000,147250000,194700000,93420000,2.5e+09,44,81,125
1310700000,486290000,108330000,330170000,264510000,2.5e+09,40,67,107
1645580000,342950000,99940000,267130000,144400000,2.5e+09,38,72,110
389630000,1796860000,201050000,99460000,1.3e+07,2.5e+09,34,68,102
725120000,1158030000,395910000,141450000,79490000,2.5e+09,40,76,116
222940000,1712480000,173220000,334660000,56700000,2.5e+09,39,86,125
736190000,1398240000,172060000,101380000,92130000,2.5e+09,36,77,113
820410000,1140610000,137860000,272270000,128850000,2.5e+09,36,81,117
847850000,1134050000,99900000,338160000,80040000,2.5e+09,38,79,117
1180250000,780500000,157760000,217470000,164020000,2.5e+09,36,83,119
774410000,1122960000,231460000,296520000,74650000,2.5e+09,40,80,120
303530000,1792710000,157460000,184750000,61550000,2.5e+09,36,80,116
612020000,1489560000,186750000,131140000,80530000,2.5e+09,38,75,113
547260000,1254800000,423230000,156240000,118470000,2.5e+09,42,86,128
503400000,1664140000,79130000,187540000,65790000,2.5e+09,37,79,116
634790000,1283280000,67090000,465960000,48880000,2.5e+09,39,82,121
355390000,1851060000,87610000,99800000,106140000,2.5e+09,38,80,118
472500000,1591200000,86460000,298280000,51560000,2.5e+09,37,72,109
497340000,1594400000,138140000,179370000,90750000,2.5e+09,38,84,122
774980000,1309730000,82450000,125430000,207410000,2.5e+09,40,80,120
689060000,1424290000,97570000,157640000,131440000,2.5e+09,40,74,114
747120000,1306660000,113380000,182730000,150110000,2.5e+09,39,84,123
1302370000,700370000,73070000,251970000,172220000,2.5e+09,40,79,119
0,0,0,0,2.24e+08,2.24e+08,40,83,123
469100000,847330000,37960000,50620000,556140000,1961150000,40,83,123
346770000,818750000,25230000,74730000,71100000,1336580000,43,81,124
10470000,0,880000,0,918630000,929980000,31,57,88
1225890000,940640000,78100000,141790000,113580000,2.5e+09,41,72,113
1293710000,594350000,128230000,283080000,200630000,2.5e+09,38,70,108
1198500000,761530000,83860000,261980000,194130000,2.5e+09,40,73,113
826770000,1056540000,202760000,227430000,186500000,2.5e+09,40,81,121
1010750000,622940000,155910000,454650000,255750000,2.5e+09,41,74,115
1269990000,380770000,77250000,267350000,504640000,2.5e+09,35,60,95
1304550000,785940000,125720000,246110000,37680000,2.5e+09,40,68,108
1314150000,706970000,103050000,201170000,174660000,2.5e+09,40,63,103
676160000,1400430000,172240000,143450000,107720000,2.5e+09,38,80,118
649820000,1578450000,153610000,83560000,34560000,2.5e+09,38,74,112
651960000,1302080000,238510000,162540000,144910000,2.5e+09,38,79,117
527080000,1567260000,185830000,116490000,103340000,2.5e+09,38,80,118
473400000,1678770000,152430000,118640000,76760000,2.5e+09,40,86,126
880820000,1193850000,155880000,156390000,113060000,2.5e+09,39,79,118
751610000,898040000,498560000,236310000,115480000,2.5e+09,41,89,130
891620000,1070270000,154550000,243370000,140190000,2.5e+09,43,85,128
587370000,1280350000,158790000,407640000,65850000,2.5e+09,40,83,123
603050000,1376070000,1.34e+08,310450000,76430000,2.5e+09,40,87,127
809680000,1008030000,85710000,540500000,56080000,2.5e+09,41,86,127
810380000,1039120000,180690000,351980000,117830000,2.5e+09,42,91,133
530110000,1397160000,109200000,412640000,50890000,2.5e+09,42,90,132
712660000,1311530000,111300000,317630000,46880000,2.5e+09,37,82,119
651520000,1316130000,74530000,1.48e+08,309820000,2.5e+09,45,85,130
1238950000,484970000,38940000,631480000,105660000,2.5e+09,39,80,119
708530000,1247490000,61130000,180350000,302500000,2.5e+09,42,83,125
647510000,1193230000,74680000,475110000,109470000,2.5e+09,43,90,133
203250000,730630000,18140000,74530000,60340000,1086890000,43,83,126
7210000,2710000,1740000,8320000,5220000,25200000,40,77,117
391240000,646550000,16760000,61970000,37980000,1154500000,44,84,128
643020000,1114020000,158920000,145320000,438720000,2.5e+09,47,85,132
238140000,514770000,26100000,230950000,539780000,1549740000,50,95,145
802660000,1121160000,42360000,385350000,148470000,2.5e+09,38,81,119
735830000,1103740000,64790000,317190000,172280000,2393830000,47,92,139
878240000,1160570000,177120000,152680000,131390000,2.5e+09,41,79,120
199360000,1629880000,141040000,343070000,186650000,2.5e+09,42,85,127
223810000,1477550000,153660000,163820000,95370000,2114210000,42,94,136
388970000,1476740000,226760000,171780000,2.35e+08,2499250000,39,79,118
1462070000,647630000,75790000,297120000,17390000,2.5e+09,39,59,98
1214160000,970480000,162780000,105650000,46930000,2.5e+09,38,64,102
1417520000,678970000,119950000,247700000,35860000,2.5e+09,37,62,99
1374430000,821770000,129340000,72570000,101890000,2.5e+09,42,74,116
1068180000,1006460000,125110000,225560000,74690000,2.5e+09,40,87,127
546090000,1224580000,165820000,155430000,72590000,2164510000,40,77,117
592190000,740650000,53460000,139390000,28120000,1553810000,48,90,138
8880000,4010000,350000,1730000,0,14970000,40,87,127
375130000,1645800000,208370000,214250000,56450000,2.5e+09,42,86,128
803370000,1402850000,103820000,164100000,25860000,2.5e+09,38,91,129
505270000,1076980000,77330000,324680000,93270000,2077530000,45,94,139
345530000,1724790000,128110000,275510000,26060000,2.5e+09,42,85,127
585330000,1355920000,123450000,381070000,42590000,2488360000,40,85,125
608010000,1247960000,115180000,444270000,84580000,2.5e+09,41,90,131
298390000,464960000,36670000,189010000,42590000,1031620000,43,97,140
541530000,5.44e+08,35540000,197740000,57650000,1376460000,46,96,142
560030000,1242090000,176850000,435170000,85860000,2.5e+09,45,88,133
709920000,1296550000,85090000,352960000,55480000,2.5e+09,39,86,125
1157810000,574240000,46910000,408670000,137140000,2324770000,46,90,136
593800000,322580000,43240000,145370000,52810000,1157800000,49,91,140
873410000,1238350000,65120000,186390000,136730000,2.5e+09,40,84,124
658350000,905420000,5.7e+07,580580000,298650000,2.5e+09,47,93,140
1023170000,374530000,28650000,121250000,104710000,1652310000,49,94,143
568870000,753070000,39480000,203210000,51250000,1615880000,48,89,137
251160000,1492180000,68190000,51300000,50190000,1913020000,39,74,113
363840000,1621920000,31610000,159160000,90880000,2267410000,46,80,126
823620000,1145720000,214990000,89460000,226210000,2.5e+09,44,92,136
440330000,1436800000,78320000,290530000,254020000,2.5e+09,45,90,135
689920000,1299650000,56050000,185250000,269130000,2.5e+09,41,87,128
516830000,1649090000,80180000,73220000,180680000,2.5e+09,38,61,99
563580000,1668420000,78730000,47710000,141560000,2.5e+09,39,65,104
0,3340000,0,3190000,0,6530000,38,80,118
137890000,1045790000,94090000,241200000,122700000,1641670000,41,82,123
413650000,468410000,67470000,187300000,31720000,1168550000,38,78,116
910690000,148210000,22250000,178460000,44330000,1303940000,35,62,97
693720000,45260000,7150000,85440000,10420000,841990000,33,61,94
372200000,159130000,45050000,181120000,32920000,790420000,30,62,92
430520000,46040000,106600000,1210000,1915630000,2.5e+09,35,82,117
951810000,220530000,42320000,11790000,1273550000,2.5e+09,40,90,130
1326570000,436960000,97360000,22550000,616560000,2.5e+09,43,91,134
1912370000,27410000,2470000,980000,556770000,2.5e+09,24,62,86
1858960000,167190000,16030000,1390000,456430000,2.5e+09,39,86,125
545960000,40200000,9740000,650000,1688770000,2285320000,38,73,111
1036900000,117210000,66800000,2940000,1276150000,2.5e+09,41,89,130
745040000,909340000,64140000,239110000,542370000,2.5e+09,48,90,138
738820000,1189310000,57170000,144950000,369750000,2.5e+09,43,90,133
833890000,979740000,43510000,115410000,527450000,2.5e+09,42,80,122
702810000,1424340000,83870000,134100000,154880000,2.5e+09,37,74,111
592630000,359420000,11620000,127360000,1408970000,2.5e+09,46,86,132
1006910000,653540000,39080000,147950000,652520000,2.5e+09,41,82,123
155900000,30440000,3230000,35840000,2274590000,2.5e+09,36,84,120
875470000,378680000,81800000,1420000,1162630000,2.5e+09,43,93,136
905530000,309990000,68690000,0,1215790000,2.5e+09,42,101,143
880820000,400040000,25480000,1630000,1192030000,2.5e+09,47,97,144
1288530000,777730000,75540000,0,358200000,2.5e+09,42,98,140
1.209e+09,924720000,183170000,9e+05,182210000,2.5e+09,44,96,140
1150070000,143100000,12210000,1140000,1193480000,2.5e+09,48,107,155
666400000,204610000,94800000,1720000,1532470000,2.5e+09,48,105,153
1604130000,425830000,19840000,0,450200000,2.5e+09,39,91,130
1780020000,388620000,24630000,0,306730000,2.5e+09,42,94,136
1.15e+09,382800000,76360000,0,890840000,2.5e+09,44,104,148
1266550000,433050000,43940000,0,756460000,2.5e+09,45,108,153
1243760000,933410000,94670000,0,228160000,2.5e+09,38,89,127
1406270000,650310000,34670000,0,408750000,2.5e+09,36,93,129
516080000,66810000,31660000,0,1885450000,2.5e+09,44,100,144
438540000,119520000,46920000,460000,1762160000,2367600000,46,102,148
1284010000,540650000,34490000,0,640850000,2.5e+09,46,104,150
667290000,1286900000,51370000,120350000,374090000,2.5e+09,43,80,123
662970000,1439590000,84540000,52470000,260430000,2.5e+09,37,74,111
604440000,1437550000,95400000,95600000,267010000,2.5e+09,40,80,120
689090000,770490000,38070000,169140000,833210000,2.5e+09,46,93,139
370270000,152270000,188100000,78060000,1673610000,2462310000,42,88,130
423320000,214200000,7130000,154670000,1641010000,2440330000,35,91,126
657460000,279850000,10430000,94190000,1458070000,2.5e+09,50,105,155
31430000,35150000,6650000,17930000,2135360000,2226520000,40,86,126
64480000,8080000,0,6800000,2072240000,2151600000,33,70,103
370980000,114900000,14080000,155010000,1845030000,2.5e+09,42,99,141
801290000,214780000,52900000,160820000,1270210000,2.5e+09,48,90,138
1146920000,498970000,16860000,342540000,494710000,2.5e+09,48,95,143
1460660000,563630000,71620000,0,404090000,2.5e+09,45,95,140
282510000,18020000,12410000,0,1919480000,2232420000,43,91,134
1330350000,894060000,37550000,0,238040000,2.5e+09,41,87,128
1146090000,1117030000,52530000,460000,183890000,2.5e+09,39,85,124
1.884e+09,157230000,13800000,0,444970000,2.5e+09,42,86,128
1270770000,460380000,198290000,0,570560000,2.5e+09,45,95,140
1623060000,491990000,35620000,0,349330000,2.5e+09,40,91,131
1687920000,358880000,19670000,920000,432610000,2.5e+09,38,90,128
1554350000,423850000,63870000,460000,457470000,2.5e+09,45,100,145
1525520000,438230000,25760000,0,510490000,2.5e+09,39,92,131
1668680000,18300000,11870000,2140000,799010000,2.5e+09,25,73,98
1661370000,19200000,1320000,840000,817270000,2.5e+09,22,59,81
1251250000,7370000,1670000,730000,1238980000,2.5e+09,20,63,83
794870000,0,0,2100000,1703030000,2.5e+09,9,46,55
1203470000,146900000,11320000,0,1138310000,2.5e+09,22,63,85
404730000,14670000,720000,6050000,2073830000,2.5e+09,14,43,57
370090000,21930000,1240000,29340000,2077400000,2.5e+09,19,66,85
159380000,0,0,35760000,2304860000,2.5e+09,15,48,63
479480000,62940000,23570000,250000,1933760000,2.5e+09,23,70,93
127090000,13430000,2520000,0,2356960000,2.5e+09,9,46,55
3.87e+08,65830000,5540000,0,2041630000,2.5e+09,11,43,54
1765060000,11530000,3370000,1060000,718980000,2.5e+09,25,66,91
1855410000,53050000,6130000,320000,585090000,2.5e+09,22,65,87
1909370000,199790000,31890000,3390000,355560000,2.5e+09,33,77,110
1948770000,163250000,5480000,1060000,381440000,2.5e+09,37,79,116
1581060000,6090000,9620000,6820000,896410000,2.5e+09,22,73,95
1710280000,20060000,4720000,12440000,752500000,2.5e+09,28,77,105
1919420000,30270000,5370000,3110000,541830000,2.5e+09,22,56,78
1644780000,470000,1350000,1370000,852030000,2.5e+09,14,44,58
1688960000,5100000,7300000,2850000,795790000,2.5e+09,21,69,90
1758530000,0,770000,2030000,738670000,2.5e+09,20,59,79
1691520000,1720000,11660000,260000,794840000,2.5e+09,20,58,78
745830000,0,2800000,5310000,1746060000,2.5e+09,13,47,60
1302990000,1120000,3490000,5440000,1186960000,2.5e+09,17,57,74
1476140000,820000,1690000,2640000,1018710000,2.5e+09,14,39,53
465920000,0,0,38100000,1995980000,2.5e+09,17,63,80
835890000,7250000,2120000,0,1654740000,2.5e+09,13,42,55
1137950000,1930000,0,0,1360120000,2.5e+09,14,53,67
459920000,1930000,0,0,2038150000,2.5e+09,15,46,61
496670000,55660000,22360000,4e+05,1696420000,2271510000,34,76,110
470950000,58840000,2e+06,320000,1562790000,2094900000,38,77,115
491290000,24270000,40520000,3270000,1940650000,2.5e+09,37,85,122
1672710000,63460000,12260000,16550000,735020000,2.5e+09,25,77,102
1604750000,2380000,3320000,6640000,882910000,2.5e+09,17,47,64
1302700000,8600000,6080000,4090000,1178530000,2.5e+09,18,55,73
1584420000,5850000,1910000,0,907820000,2.5e+09,28,80,108
1765180000,1310000,11490000,2950000,719070000,2.5e+09,30,76,106
621650000,0,0,0,1878350000,2.5e+09,17,55,72
495850000,160930000,25670000,1280000,1619350000,2303080000,45,100,145
1622430000,59050000,12710000,19920000,785890000,2.5e+09,29,83,112
1763610000,13040000,13090000,770000,709490000,2.5e+09,29,79,108
1713870000,14540000,7210000,12670000,751710000,2.5e+09,26,85,111
1377820000,353250000,35020000,226190000,507720000,2.5e+09,35,65,100
214810000,573480000,52500000,69630000,1589580000,2.5e+09,33,71,104
1866070000,281230000,25310000,121220000,206170000,2.5e+09,30,68,98
797410000,1158150000,75450000,224170000,244820000,2.5e+09,33,65,98
1394870000,555150000,49570000,275030000,225380000,2.5e+09,30,74,104
944680000,669720000,101140000,680240000,104220000,2.5e+09,33,72,105
1383720000,440390000,38510000,101570000,535810000,2.5e+09,34,64,98
100590000,650500000,34620000,30380000,1582890000,2398980000,43,77,120
940180000,804260000,42030000,116540000,596990000,2.5e+09,34,73,107
198580000,696010000,26490000,40900000,1516570000,2478550000,38,68,106
1612470000,400360000,40430000,131620000,315120000,2.5e+09,31,74,105
678790000,1089260000,91550000,297200000,343200000,2.5e+09,39,83,122
1155960000,728540000,84630000,292750000,238120000,2.5e+09,41,83,124
1422230000,652280000,118130000,120810000,186550000,2.5e+09,35,76,111
1441570000,395720000,117480000,406220000,139010000,2.5e+09,30,58,88
636740000,1113610000,197280000,479580000,72790000,2.5e+09,37,73,110
1375380000,469430000,77380000,358980000,218830000,2.5e+09,34,62,96
899420000,775240000,78770000,597250000,149320000,2.5e+09,40,74,114
1414400000,107660000,42100000,619570000,229350000,2413080000,21,48,69
1444860000,122330000,58900000,527260000,241680000,2395030000,22,43,65
1561920000,237240000,33040000,359280000,308520000,2.5e+09,21,47,68
1055950000,880360000,21210000,106080000,436400000,2.5e+09,36,73,109
394200000,1033970000,47890000,94340000,929600000,2.5e+09,46,95,141
1.11e+08,2009410000,63640000,139890000,176060000,2.5e+09,27,55,82
538350000,1328860000,61710000,245310000,325770000,2.5e+09,41,84,125
334210000,1629120000,95200000,257710000,183760000,2.5e+09,35,77,112
159540000,1800420000,65130000,268900000,206010000,2.5e+09,35,70,105
929140000,1102540000,107410000,147510000,213400000,2.5e+09,36,65,101
1100730000,909450000,104700000,153990000,231130000,2.5e+09,39,84,123
869390000,1218840000,133940000,127760000,150070000,2.5e+09,38,71,109
659460000,1426690000,105340000,200460000,108050000,2.5e+09,39,90,129
229460000,1846010000,170640000,104310000,149580000,2.5e+09,43,81,124
460740000,1604110000,124170000,140250000,170730000,2.5e+09,42,79,121
313830000,1827980000,119950000,86790000,151450000,2.5e+09,44,91,135
508950000,1664570000,133730000,106900000,85850000,2.5e+09,30,63,93
243800000,1511030000,517980000,101790000,125400000,2.5e+09,33,71,104
1072620000,880830000,117790000,331750000,97010000,2.5e+09,32,63,95
1557890000,354920000,112020000,401960000,73210000,2.5e+09,22,49,71
1834750000,181550000,47670000,336150000,99880000,2.5e+09,20,51,71
1639740000,267750000,66740000,317640000,208130000,2.5e+09,22,51,73
1679170000,279360000,99820000,298220000,143430000,2.5e+09,24,53,77
493480000,1374900000,219790000,356460000,55370000,2.5e+09,33,66,99
1221370000,871020000,49250000,134090000,224270000,2.5e+09,44,95,139
653550000,130190000,22760000,22980000,1452920000,2282400000,45,92,137
749980000,1323080000,122910000,156660000,147370000,2.5e+09,36,73,109
460640000,1384670000,127620000,2.49e+08,278070000,2.5e+09,50,106,156
466270000,632970000,117910000,49130000,1233720000,2.5e+09,43,91,134
295230000,209590000,34390000,38370000,1673040000,2250620000,49,88,137
446440000,1609410000,146990000,109040000,188120000,2.5e+09,48,99,147
394760000,1777070000,128390000,110860000,88920000,2.5e+09,32,54,86
213140000,1939640000,156470000,71360000,119390000,2.5e+09,37,72,109
39730000,2014370000,103040000,299140000,43720000,2.5e+09,35,59,94
177350000,1416020000,81780000,222800000,35020000,1932970000,38,85,123
560420000,1453190000,162730000,270690000,52970000,2.5e+09,25,50,75
340870000,1293820000,137880000,264880000,63560000,2101010000,36,70,106
108510000,958340000,88240000,287240000,51260000,1493590000,38,80,118
417450000,1310970000,230650000,390300000,111810000,2461180000,38,81,119
159560000,362480000,66900000,61800000,43470000,694210000,37,71,108
31320000,1023590000,64040000,86690000,1283230000,2488870000,43,88,131
568380000,1339700000,98010000,273270000,220640000,2.5e+09,40,86,126
58730000,299180000,25670000,61220000,2055200000,2.5e+09,41,83,124
206100000,401590000,45290000,50500000,165340000,868820000,43,95,138
104880000,375250000,17700000,63240000,968030000,1529100000,45,92,137
739740000,1190160000,127640000,173580000,268880000,2.5e+09,44,90,134
1078540000,949170000,60550000,160100000,251640000,2.5e+09,43,82,125
832530000,980940000,232550000,253990000,199990000,2.5e+09,46,85,131
1123630000,687430000,35200000,208040000,170580000,2224880000,47,90,137
719440000,1502280000,90490000,82350000,105440000,2.5e+09,39,75,114
725650000,1433330000,73450000,8.3e+07,184570000,2.5e+09,36,71,107
744620000,1340850000,58660000,174900000,180970000,2.5e+09,41,77,118
584740000,1473800000,61590000,190660000,189210000,2.5e+09,42,73,115
271700000,120000,340000,71290000,53190000,396640000,26,57,83
235390000,38590000,17790000,23810000,22740000,338320000,25,57,82
15930000,55070000,3360000,21080000,560000,9.6e+07,40,76,116
715160000,90110000,7630000,37750000,137980000,988630000,44,92,136
720190000,310710000,40380000,89480000,158380000,1319140000,42,93,135
789570000,1111460000,40810000,289020000,269140000,2.5e+09,44,93,137
1162320000,709390000,60500000,240260000,327530000,2.5e+09,47,100,147
702580000,527090000,69230000,249240000,360670000,1908810000,47,100,147
270090000,634400000,21790000,128950000,176910000,1232140000,49,101,150
139510000,1331990000,160110000,423330000,44240000,2099180000,37,75,112
229830000,226530000,11410000,98320000,96760000,662850000,49,101,150
11950000,222140000,19080000,49660000,36790000,339620000,33,69,102
935590000,1014360000,49770000,194670000,305610000,2.5e+09,39,80,119
338580000,1984890000,73650000,28840000,74040000,2.5e+09,41,68,109
1133590000,563940000,36060000,224420000,541990000,2.5e+09,44,82,126
7.76e+08,1330400000,41020000,136180000,216400000,2.5e+09,44,81,125
742130000,245580000,341820000,140920000,1029550000,2.5e+09,44,90,134
963090000,790170000,19180000,126520000,601040000,2.5e+09,43,85,128
1092250000,614420000,40010000,243020000,510300000,2.5e+09,42,80,122
1183430000,431710000,42780000,103920000,738160000,2.5e+09,46,99,145
