"Forest","Agriculture","Other","Area_Total","natural_sp","human_dominated_sp","Sp_Total"
754660000,1310440000,434900000,2.5e+09,41,82,123
733390000,1418370000,348240000,2.5e+09,40,80,120
472420000,1600660000,426920000,2.5e+09,41,85,126
591120000,1523580000,385300000,2.5e+09,41,83,124
437790000,1726200000,336010000,2.5e+09,37,83,120
734250000,1350080000,415670000,2.5e+09,40,84,124
818650000,1191460000,489890000,2.5e+09,40,83,123
686500000,1294130000,519370000,2.5e+09,39,78,117
489850000,1503870000,506280000,2.5e+09,37,78,115
423180000,1797640000,279180000,2.5e+09,38,76,114
1381970000,733660000,384370000,2.5e+09,35,77,112
1146400000,1004440000,349160000,2.5e+09,40,76,116
1308090000,659170000,532740000,2.5e+09,38,80,118
614750000,1577220000,308030000,2.5e+09,36,77,113
531840000,1676900000,291260000,2.5e+09,40,75,115
86830000,2162830000,250340000,2.5e+09,44,81,125
156190000,482620000,1850480000,2489290000,36,76,112
891460000,677120000,931420000,2.5e+09,43,88,131
823970000,1057310000,618720000,2.5e+09,36,84,120
754140000,249480000,1496380000,2.5e+09,39,83,122
68680000,223550000,1901310000,2193540000,41,84,125
1827970000,279210000,392820000,2.5e+09,36,76,112
1723890000,416410000,359700000,2.5e+09,36,74,110
512640000,1264250000,723110000,2.5e+09,40,88,128
1606720000,559140000,334140000,2.5e+09,35,78,113
1678520000,327990000,493490000,2.5e+09,38,80,118
573350000,216250000,1710400000,2.5e+09,36,80,116
2031290000,80010000,388700000,2.5e+09,30,64,94
1849520000,206140000,444340000,2.5e+09,35,74,109
1584710000,13050000,902240000,2.5e+09,24,74,98
1941870000,21010000,537120000,2.5e+09,26,74,100
1341380000,15480000,1143140000,2.5e+09,28,74,102
674990000,11210000,1813800000,2.5e+09,20,61,81
861590000,7660000,1630750000,2.5e+09,26,70,96
1749780000,243850000,506370000,2.5e+09,32,81,113
1553200000,602760000,344040000,2.5e+09,36,88,124
1553780000,249390000,696830000,2.5e+09,34,81,115
1215810000,384870000,899320000,2.5e+09,43,95,138
1927420000,211260000,361320000,2.5e+09,32,79,111
1631100000,243060000,625840000,2.5e+09,33,82,115
1811430000,360630000,327940000,2.5e+09,36,79,115
1738250000,237720000,524030000,2.5e+09,34,80,114
1062820000,1111470000,325710000,2.5e+09,38,89,127
1484920000,648640000,366440000,2.5e+09,36,86,122
692870000,518010000,1289120000,2.5e+09,38,87,125
1257050000,374710000,868240000,2.5e+09,38,86,124
676320000,294220000,1529460000,2.5e+09,38,86,124
396340000,230140000,1873520000,2.5e+09,38,78,116
1734910000,322920000,442170000,2.5e+09,42,85,127
1494110000,291730000,714160000,2.5e+09,40,84,124
1821420000,60310000,618270000,2.5e+09,26,66,92
1869170000,195800000,435030000,2.5e+09,32,76,108
1876480000,14440000,609080000,2.5e+09,34,71,105
1930770000,40240000,528990000,2.5e+09,35,69,104
1802420000,26820000,670760000,2.5e+09,29,66,95
1763600000,28360000,708040000,2.5e+09,27,76,103
1863240000,63130000,573630000,2.5e+09,36,80,116
1493640000,3090000,1003270000,2.5e+09,20,58,78
1658450000,930000,840620000,2.5e+09,21,59,80
1687400000,16970000,795630000,2.5e+09,24,61,85
1717430000,280000,782290000,2.5e+09,17,58,75
1200820000,2760000,1296420000,2.5e+09,20,61,81
1587340000,8750000,903910000,2.5e+09,26,65,91
1675540000,163180000,661280000,2.5e+09,31,65,96
1704180000,23550000,772270000,2.5e+09,25,67,92
1650980000,65240000,783780000,2.5e+09,31,74,105
2009820000,158960000,331220000,2.5e+09,27,74,101
778870000,175930000,1545130000,2499930000,43,98,141
204290000,393420000,1900860000,2498570000,42,100,142
1973960000,264810000,261230000,2.5e+09,32,77,109
2.055e+09,122390000,322610000,2.5e+09,33,78,111
1976500000,180640000,342860000,2.5e+09,38,85,123
1669970000,193220000,636810000,2.5e+09,35,85,120
1009490000,1076010000,414500000,2.5e+09,38,89,127
1869470000,211590000,418940000,2.5e+09,35,80,115
818750000,477560000,1203690000,2.5e+09,38,91,129
1023020000,888930000,588050000,2.5e+09,42,87,129
1842220000,337160000,320620000,2.5e+09,33,82,115
1134200000,769820000,595980000,2.5e+09,43,82,125
1499220000,499680000,501100000,2.5e+09,38,86,124
1850240000,200880000,448880000,2.5e+09,38,83,121
1837730000,220080000,442190000,2.5e+09,33,80,113
1666110000,428600000,405290000,2.5e+09,34,85,119
1208750000,735010000,556240000,2.5e+09,42,89,131
1893960000,43760000,562280000,2.5e+09,29,73,102
1790190000,158690000,551120000,2.5e+09,35,78,113
1818020000,154460000,527520000,2.5e+09,35,79,114
1763640000,38700000,697660000,2.5e+09,29,64,93
1800840000,36250000,662910000,2.5e+09,34,74,108
1868380000,102600000,529020000,2.5e+09,35,76,111
1908060000,223160000,368780000,2.5e+09,36,79,115
1805820000,27070000,667110000,2.5e+09,23,59,82
1798940000,32660000,668400000,2.5e+09,30,63,93
1888550000,56420000,555030000,2.5e+09,25,63,88
1767690000,93450000,638860000,2.5e+09,30,67,97
1447050000,39990000,1012960000,2.5e+09,29,70,99
1735330000,47470000,717200000,2.5e+09,29,64,93
1611180000,36330000,852490000,2.5e+09,18,51,69
1962160000,71470000,466370000,2.5e+09,23,60,83
109630000,81420000,2293590000,2484640000,38,88,126
1167480000,513680000,818840000,2.5e+09,39,85,124
1114620000,590400000,794980000,2.5e+09,41,93,134
925470000,314030000,1260500000,2.5e+09,35,85,120
357170000,111220000,1961090000,2429480000,37,88,125
1490020000,5.43e+08,466980000,2.5e+09,40,92,132
1031920000,1069900000,398180000,2.5e+09,41,89,130
456260000,14490000,1757610000,2228360000,36,78,114
1123560000,101460000,1274980000,2.5e+09,43,96,139
891540000,93950000,1514510000,2.5e+09,39,88,127
522640000,45560000,1892330000,2460530000,38,84,122
1929070000,111940000,458990000,2.5e+09,34,82,116
1292110000,185460000,1022430000,2.5e+09,41,91,132
1691890000,18800000,789310000,2.5e+09,17,52,69
1872590000,110160000,517250000,2.5e+09,30,73,103
772070000,102910000,1625020000,2.5e+09,20,57,77
778310000,74540000,1647150000,2.5e+09,20,60,80
314120000,120450000,2065430000,2.5e+09,16,56,72
647960000,70510000,1781530000,2.5e+09,16,53,69
171540000,112860000,2215600000,2.5e+09,20,70,90
777570000,22560000,1699870000,2.5e+09,22,60,82
499010000,13540000,1987450000,2.5e+09,22,62,84
1118180000,5570000,1376250000,2.5e+09,20,55,75
1306910000,4370000,1188720000,2.5e+09,26,69,95
782120000,31470000,1686410000,2.5e+09,13,48,61
813150000,21290000,1665560000,2.5e+09,15,50,65
501700000,6350000,1991950000,2.5e+09,16,62,78
317120000,46320000,2136560000,2.5e+09,20,56,76
776980000,144070000,1578950000,2.5e+09,28,69,97
640110000,29650000,1830240000,2.5e+09,27,60,87
171440000,32040000,2118060000,2321540000,23,66,89
268210000,56210000,2175580000,2.5e+09,21,65,86
561970000,54830000,1883200000,2.5e+09,22,60,82
1459470000,8160000,1032370000,2.5e+09,20,61,81
1686400000,30700000,782900000,2.5e+09,25,57,82
1369560000,27100000,1103340000,2.5e+09,27,73,100
1559760000,24210000,916030000,2.5e+09,28,60,88
1270680000,3950000,1225370000,2.5e+09,18,54,72
1435920000,3330000,1060750000,2.5e+09,22,60,82
1828470000,6820000,664710000,2.5e+09,20,54,74
1602790000,4980000,892230000,2.5e+09,23,64,87
148930000,1660000,2349410000,2.5e+09,14,49,63
355280000,460000,2144260000,2.5e+09,21,60,81
1120690000,0,1379310000,2.5e+09,19,47,66
609670000,28740000,1861590000,2.5e+09,24,70,94
483770000,30130000,1986100000,2.5e+09,18,53,71
675400000,60090000,1764510000,2.5e+09,14,50,64
622100000,48290000,1829610000,2.5e+09,18,62,80
453630000,37060000,2009310000,2.5e+09,14,52,66
761390000,127380000,1611230000,2.5e+09,21,66,87
1457570000,15980000,1026450000,2.5e+09,21,59,80
1592700000,19470000,887830000,2.5e+09,24,62,86
1434560000,19040000,1046400000,2.5e+09,22,57,79
263040000,0,2236960000,2.5e+09,13,53,66
1006040000,3e+05,1493660000,2.5e+09,13,40,53
792240000,71800000,1635960000,2.5e+09,11,44,55
119170000,250490000,2130340000,2.5e+09,22,41,63
130900000,438690000,1930410000,2.5e+09,35,68,103
477400000,681630000,1340970000,2.5e+09,27,48,75
105220000,618700000,1776080000,2.5e+09,29,65,94
1183190000,281070000,1035740000,2.5e+09,26,57,83
56870000,557200000,1885930000,2.5e+09,20,33,53
24260000,893750000,1581990000,2.5e+09,20,34,54
330770000,1033690000,1135540000,2.5e+09,20,40,60
221650000,1157330000,1121020000,2.5e+09,16,29,45
461250000,886360000,1152390000,2.5e+09,29,65,94
35260000,588260000,1876480000,2.5e+09,26,53,79
1303310000,305530000,891160000,2.5e+09,18,40,58
262930000,735460000,1501610000,2.5e+09,27,51,78
616920000,513390000,1369690000,2.5e+09,25,54,79
169070000,1400280000,930650000,2.5e+09,26,51,77
451330000,878040000,1170630000,2.5e+09,22,41,63
187880000,615780000,1696340000,2.5e+09,21,44,65
0,47470000,2009250000,2056720000,11,25,36
50260000,439800000,2009940000,2.5e+09,19,26,45
397970000,721050000,1380980000,2.5e+09,23,51,74
530020000,640780000,1329200000,2.5e+09,19,47,66
127700000,801320000,1570980000,2.5e+09,22,30,52
83730000,239270000,2.177e+09,2.5e+09,21,35,56
725820000,541060000,1233120000,2.5e+09,32,66,98
245250000,389020000,1865730000,2.5e+09,22,49,71
147220000,1008300000,1344480000,2.5e+09,23,36,59
306530000,505730000,1687740000,2.5e+09,22,34,56
6180000,1937490000,556330000,2.5e+09,25,38,63
177070000,1199990000,1122940000,2.5e+09,32,69,101
374120000,405150000,1671490000,2450760000,33,65,98
382710000,485980000,1631310000,2.5e+09,19,32,51
673700000,366980000,1459320000,2.5e+09,20,51,71
222490000,214280000,2063230000,2.5e+09,23,57,80
830930000,1377630000,291440000,2.5e+09,32,61,93
435160000,1712920000,351920000,2.5e+09,36,70,106
6.36e+08,1498810000,365190000,2.5e+09,33,66,99
1202170000,512060000,785770000,2.5e+09,25,56,81
314840000,1889230000,295930000,2.5e+09,36,69,105
358670000,1647110000,494220000,2.5e+09,43,80,123
313360000,1796120000,390520000,2.5e+09,35,61,96
5910000,2268320000,225770000,2.5e+09,36,61,97
249670000,1937590000,312740000,2.5e+09,36,74,110
305390000,1789600000,405010000,2.5e+09,43,82,125
534780000,1635340000,329880000,2.5e+09,39,69,108
337350000,1218090000,944560000,2.5e+09,39,83,122
489750000,1445250000,5.65e+08,2.5e+09,36,74,110
768790000,1053190000,678020000,2.5e+09,41,81,122
181310000,1736630000,582060000,2.5e+09,42,90,132
451520000,1128250000,920230000,2.5e+09,40,76,116
444560000,1194570000,860870000,2.5e+09,41,84,125
774510000,1548840000,176650000,2.5e+09,30,47,77
1280690000,732240000,487070000,2.5e+09,21,56,77
231790000,1889420000,378790000,2.5e+09,36,76,112
104510000,1814790000,580700000,2.5e+09,41,79,120
15560000,2.048e+09,436440000,2.5e+09,39,78,117
118690000,1832470000,548840000,2.5e+09,43,92,135
5650000,2276610000,217740000,2.5e+09,37,62,99
14020000,1961030000,524950000,2.5e+09,36,70,106
268700000,1623180000,608120000,2.5e+09,41,88,129
254650000,1618250000,627100000,2.5e+09,42,93,135
35840000,2.187e+09,277160000,2.5e+09,34,69,103
33570000,2154280000,312150000,2.5e+09,41,81,122
169700000,1829550000,500750000,2.5e+09,37,73,110
106090000,1566320000,827590000,2.5e+09,41,92,133
612460000,994960000,892580000,2.5e+09,34,64,98
744960000,832580000,922460000,2.5e+09,43,100,143
843330000,509850000,1146820000,2.5e+09,35,67,102
811520000,734850000,953630000,2.5e+09,32,67,99
737680000,1480700000,281620000,2.5e+09,30,56,86
479230000,1465210000,555560000,2.5e+09,44,89,133
1794860000,312840000,392300000,2.5e+09,28,53,81
1721180000,417870000,360950000,2.5e+09,27,63,90
220590000,1676420000,602990000,2.5e+09,36,63,99
159970000,1895810000,444220000,2.5e+09,34,66,100
881870000,1021920000,596210000,2.5e+09,31,53,84
1268350000,696540000,535110000,2.5e+09,23,50,73
134790000,1684670000,680540000,2.5e+09,40,85,125
86870000,2003600000,409530000,2.5e+09,37,65,102
701340000,1279800000,518860000,2.5e+09,35,69,104
1199140000,868670000,432190000,2.5e+09,32,59,91
91580000,1392620000,1015800000,2.5e+09,40,97,137
60010000,1760910000,679080000,2.5e+09,41,88,129
722230000,1203200000,574570000,2.5e+09,38,76,114
271730000,1658860000,569410000,2.5e+09,38,78,116
441530000,1274430000,784040000,2.5e+09,36,74,110
118710000,918090000,1463200000,2.5e+09,37,64,101
789160000,723550000,987290000,2.5e+09,37,73,110
378760000,1775280000,345960000,2.5e+09,30,53,83
895120000,1002800000,602080000,2.5e+09,44,100,144
355380000,1352440000,792180000,2.5e+09,35,61,96
1188270000,623260000,688470000,2.5e+09,36,73,109
879890000,839650000,780460000,2.5e+09,43,77,120
1182050000,592900000,725050000,2.5e+09,37,75,112
999170000,600020000,900810000,2.5e+09,40,87,127
441800000,1166930000,891270000,2.5e+09,41,85,126
144730000,1867100000,488170000,2.5e+09,36,74,110
1434170000,368640000,697190000,2.5e+09,23,50,73
457890000,1646510000,395600000,2.5e+09,27,51,78
1584840000,221110000,694050000,2.5e+09,19,52,71
1481110000,402860000,616030000,2.5e+09,32,57,89
1640900000,438470000,420630000,2.5e+09,24,44,68
1279140000,418460000,802400000,2.5e+09,31,58,89
231200000,1750720000,518080000,2.5e+09,34,64,98
892260000,606310000,1001430000,2.5e+09,39,69,108
396610000,1313360000,790030000,2.5e+09,31,54,85
1585060000,438900000,476040000,2.5e+09,40,76,116
906630000,883910000,709460000,2.5e+09,34,67,101
1216440000,727890000,555670000,2.5e+09,38,77,115
237100000,1813140000,449760000,2.5e+09,44,78,122
364850000,1281540000,853610000,2.5e+09,37,72,109
1303630000,329190000,867180000,2.5e+09,25,54,79
751980000,1166730000,581290000,2.5e+09,42,79,121
393450000,1300640000,805910000,2.5e+09,45,92,137
897310000,524170000,1078520000,2.5e+09,36,81,117
825150000,958740000,716110000,2.5e+09,41,90,131
547560000,1614550000,337890000,2.5e+09,35,66,101
1253530000,897580000,348890000,2.5e+09,43,84,127
741120000,1120290000,638590000,2.5e+09,33,73,106
811110000,988330000,700560000,2.5e+09,37,74,111
528890000,1334950000,636160000,2.5e+09,39,84,123
446370000,1613610000,440020000,2.5e+09,37,82,119
217050000,1860520000,422430000,2.5e+09,35,78,113
542350000,1336420000,621230000,2.5e+09,37,77,114
761390000,1.28e+09,458610000,2.5e+09,38,75,113
243690000,1909870000,346440000,2.5e+09,37,81,118
608100000,1664970000,226930000,2.5e+09,42,83,125
534220000,1636820000,328960000,2.5e+09,42,84,126
1058940000,1134270000,306790000,2.5e+09,35,75,110
790250000,1.394e+09,315750000,2.5e+09,37,79,116
379250000,1745790000,374960000,2.5e+09,43,81,124
460950000,1741170000,297880000,2.5e+09,43,83,126
388230000,326410000,1756690000,2471330000,37,78,115
746250000,1.097e+09,656750000,2.5e+09,42,83,125
80980000,8.89e+08,1530020000,2.5e+09,40,83,123
1387350000,780940000,331710000,2.5e+09,39,65,104
519760000,1780750000,199490000,2.5e+09,44,77,121
1353780000,744280000,401940000,2.5e+09,42,67,109
904040000,1132080000,463880000,2.5e+09,40,79,119
1505600000,522150000,472250000,2.5e+09,41,67,108
993130000,901640000,605230000,2.5e+09,40,85,125
1410670000,653960000,435370000,2.5e+09,44,81,125
1310700000,486290000,703010000,2.5e+09,40,67,107
1645580000,342950000,511470000,2.5e+09,38,72,110
389630000,1796860000,313510000,2.5e+09,34,68,102
725120000,1158030000,616850000,2.5e+09,40,76,116
222940000,1712480000,564580000,2.5e+09,39,86,125
736190000,1398240000,365570000,2.5e+09,36,77,113
820410000,1140610000,538980000,2.5e+09,36,81,117
847850000,1134050000,518100000,2.5e+09,38,79,117
1180250000,780500000,539250000,2.5e+09,36,83,119
774410000,1122960000,602630000,2.5e+09,40,80,120
303530000,1792710000,403760000,2.5e+09,36,80,116
612020000,1489560000,398420000,2.5e+09,38,75,113
547260000,1254800000,697940000,2.5e+09,42,86,128
503400000,1664140000,332460000,2.5e+09,37,79,116
634790000,1283280000,581930000,2.5e+09,39,82,121
355390000,1851060000,293550000,2.5e+09,38,80,118
472500000,1591200000,436300000,2.5e+09,37,72,109
497340000,1594400000,408260000,2.5e+09,38,84,122
774980000,1309730000,415290000,2.5e+09,40,80,120
689060000,1424290000,386650000,2.5e+09,40,74,114
747120000,1306660000,446220000,2.5e+09,39,84,123
1302370000,700370000,497260000,2.5e+09,40,79,119
0,0,2.24e+08,2.24e+08,40,83,123
469100000,847330000,644720000,1961150000,40,83,123
346770000,818750000,171060000,1336580000,43,81,124
10470000,0,919510000,929980000,31,57,88
1225890000,940640000,333470000,2.5e+09,41,72,113
1293710000,594350000,611940000,2.5e+09,38,70,108
1198500000,761530000,539970000,2.5e+09,40,73,113
826770000,1056540000,616690000,2.5e+09,40,81,121
1010750000,622940000,866310000,2.5e+09,41,74,115
1269990000,380770000,849240000,2.5e+09,35,60,95
1304550000,785940000,409510000,2.5e+09,40,68,108
1314150000,706970000,478880000,2.5e+09,40,63,103
676160000,1400430000,423410000,2.5e+09,38,80,118
649820000,1578450000,271730000,2.5e+09,38,74,112
651960000,1302080000,545960000,2.5e+09,38,79,117
527080000,1567260000,405660000,2.5e+09,38,80,118
473400000,1678770000,347830000,2.5e+09,40,86,126
880820000,1193850000,425330000,2.5e+09,39,79,118
751610000,898040000,850350000,2.5e+09,41,89,130
891620000,1070270000,538110000,2.5e+09,43,85,128
587370000,1280350000,632280000,2.5e+09,40,83,123
603050000,1376070000,520880000,2.5e+09,40,87,127
809680000,1008030000,682290000,2.5e+09,41,86,127
810380000,1039120000,650500000,2.5e+09,42,91,133
530110000,1397160000,572730000,2.5e+09,42,90,132
712660000,1311530000,475810000,2.5e+09,37,82,119
651520000,1316130000,532350000,2.5e+09,45,85,130
1238950000,484970000,776080000,2.5e+09,39,80,119
708530000,1247490000,543980000,2.5e+09,42,83,125
647510000,1193230000,659260000,2.5e+09,43,90,133
203250000,730630000,153010000,1086890000,43,83,126
7210000,2710000,15280000,25200000,40,77,117
391240000,646550000,116710000,1154500000,44,84,128
643020000,1114020000,742960000,2.5e+09,47,85,132
238140000,514770000,796830000,1549740000,50,95,145
802660000,1121160000,576180000,2.5e+09,38,81,119
735830000,1103740000,554260000,2393830000,47,92,139
878240000,1160570000,461190000,2.5e+09,41,79,120
199360000,1629880000,670760000,2.5e+09,42,85,127
223810000,1477550000,412850000,2114210000,42,94,136
388970000,1476740000,633540000,2499250000,39,79,118
1462070000,647630000,390300000,2.5e+09,39,59,98
1214160000,970480000,315360000,2.5e+09,38,64,102
1417520000,678970000,403510000,2.5e+09,37,62,99
1374430000,821770000,303800000,2.5e+09,42,74,116
1068180000,1006460000,425360000,2.5e+09,40,87,127
546090000,1224580000,393840000,2164510000,40,77,117
592190000,740650000,220970000,1553810000,48,90,138
8880000,4010000,2080000,14970000,40,87,127
375130000,1645800000,479070000,2.5e+09,42,86,128
803370000,1402850000,293780000,2.5e+09,38,91,129
505270000,1076980000,495280000,2077530000,45,94,139
345530000,1724790000,429680000,2.5e+09,42,85,127
585330000,1355920000,547110000,2488360000,40,85,125
608010000,1247960000,644030000,2.5e+09,41,90,131
298390000,464960000,268270000,1031620000,43,97,140
541530000,5.44e+08,290930000,1376460000,46,96,142
560030000,1242090000,697880000,2.5e+09,45,88,133
709920000,1296550000,493530000,2.5e+09,39,86,125
1157810000,574240000,592720000,2324770000,46,90,136
593800000,322580000,241420000,1157800000,49,91,140
873410000,1238350000,388240000,2.5e+09,40,84,124
658350000,905420000,936230000,2.5e+09,47,93,140
1023170000,374530000,254610000,1652310000,49,94,143
568870000,753070000,293940000,1615880000,48,89,137
251160000,1492180000,169680000,1913020000,39,74,113
363840000,1621920000,281650000,2267410000,46,80,126
823620000,1145720000,530660000,2.5e+09,44,92,136
440330000,1436800000,622870000,2.5e+09,45,90,135
689920000,1299650000,510430000,2.5e+09,41,87,128
516830000,1649090000,334080000,2.5e+09,38,61,99
563580000,1668420000,2.68e+08,2.5e+09,39,65,104
0,3340000,3190000,6530000,38,80,118
137890000,1045790000,457990000,1641670000,41,82,123
413650000,468410000,286490000,1168550000,38,78,116
910690000,148210000,245040000,1303940000,35,62,97
693720000,45260000,103010000,841990000,33,61,94
372200000,159130000,259090000,790420000,30,62,92
430520000,46040000,2023440000,2.5e+09,35,82,117
951810000,220530000,1327660000,2.5e+09,40,90,130
1326570000,436960000,736470000,2.5e+09,43,91,134
1912370000,27410000,560220000,2.5e+09,24,62,86
1858960000,167190000,473850000,2.5e+09,39,86,125
545960000,40200000,1699160000,2285320000,38,73,111
1036900000,117210000,1345890000,2.5e+09,41,89,130
745040000,909340000,845620000,2.5e+09,48,90,138
738820000,1189310000,571870000,2.5e+09,43,90,133
833890000,979740000,686370000,2.5e+09,42,80,122
702810000,1424340000,372850000,2.5e+09,37,74,111
592630000,359420000,1547950000,2.5e+09,46,86,132
1006910000,653540000,839550000,2.5e+09,41,82,123
155900000,30440000,2313660000,2.5e+09,36,84,120
875470000,378680000,1245850000,2.5e+09,43,93,136
905530000,309990000,1284480000,2.5e+09,42,101,143
880820000,400040000,1219140000,2.5e+09,47,97,144
1288530000,777730000,433740000,2.5e+09,42,98,140
1.209e+09,924720000,366280000,2.5e+09,44,96,140
1150070000,143100000,1206830000,2.5e+09,48,107,155
666400000,204610000,1628990000,2.5e+09,48,105,153
1604130000,425830000,470040000,2.5e+09,39,91,130
1780020000,388620000,331360000,2.5e+09,42,94,136
1.15e+09,382800000,967200000,2.5e+09,44,104,148
1266550000,433050000,800400000,2.5e+09,45,108,153
1243760000,933410000,322830000,2.5e+09,38,89,127
1406270000,650310000,443420000,2.5e+09,36,93,129
516080000,66810000,1917110000,2.5e+09,44,100,144
438540000,119520000,1809540000,2367600000,46,102,148
1284010000,540650000,675340000,2.5e+09,46,104,150
667290000,1286900000,545810000,2.5e+09,43,80,123
662970000,1439590000,397440000,2.5e+09,37,74,111
604440000,1437550000,458010000,2.5e+09,40,80,120
689090000,770490000,1040420000,2.5e+09,46,93,139
370270000,152270000,1939770000,2462310000,42,88,130
423320000,214200000,1802810000,2440330000,35,91,126
657460000,279850000,1562690000,2.5e+09,50,105,155
31430000,35150000,2159940000,2226520000,40,86,126
64480000,8080000,2079040000,2151600000,33,70,103
370980000,114900000,2014120000,2.5e+09,42,99,141
801290000,214780000,1483930000,2.5e+09,48,90,138
1146920000,498970000,854110000,2.5e+09,48,95,143
1460660000,563630000,475710000,2.5e+09,45,95,140
282510000,18020000,1931890000,2232420000,43,91,134
1330350000,894060000,275590000,2.5e+09,41,87,128
1146090000,1117030000,236880000,2.5e+09,39,85,124
1.884e+09,157230000,458770000,2.5e+09,42,86,128
1270770000,460380000,768850000,2.5e+09,45,95,140
1623060000,491990000,384950000,2.5e+09,40,91,131
1687920000,358880000,453200000,2.5e+09,38,90,128
1554350000,423850000,521800000,2.5e+09,45,100,145
1525520000,438230000,536250000,2.5e+09,39,92,131
1668680000,18300000,813020000,2.5e+09,25,73,98
1661370000,19200000,819430000,2.5e+09,22,59,81
1251250000,7370000,1241380000,2.5e+09,20,63,83
794870000,0,1705130000,2.5e+09,9,46,55
1203470000,146900000,1149630000,2.5e+09,22,63,85
404730000,14670000,2080600000,2.5e+09,14,43,57
370090000,21930000,2107980000,2.5e+09,19,66,85
159380000,0,2340620000,2.5e+09,15,48,63
479480000,62940000,1957580000,2.5e+09,23,70,93
127090000,13430000,2359480000,2.5e+09,9,46,55
3.87e+08,65830000,2047170000,2.5e+09,11,43,54
1765060000,11530000,723410000,2.5e+09,25,66,91
1855410000,53050000,591540000,2.5e+09,22,65,87
1909370000,199790000,390840000,2.5e+09,33,77,110
1948770000,163250000,387980000,2.5e+09,37,79,116
1581060000,6090000,912850000,2.5e+09,22,73,95
1710280000,20060000,769660000,2.5e+09,28,77,105
1919420000,30270000,550310000,2.5e+09,22,56,78
1644780000,470000,854750000,2.5e+09,14,44,58
1688960000,5100000,805940000,2.5e+09,21,69,90
1758530000,0,741470000,2.5e+09,20,59,79
1691520000,1720000,806760000,2.5e+09,20,58,78
745830000,0,1754170000,2.5e+09,13,47,60
1302990000,1120000,1195890000,2.5e+09,17,57,74
1476140000,820000,1023040000,2.5e+09,14,39,53
465920000,0,2034080000,2.5e+09,17,63,80
835890000,7250000,1656860000,2.5e+09,13,42,55
1137950000,1930000,1360120000,2.5e+09,14,53,67
459920000,1930000,2038150000,2.5e+09,15,46,61
496670000,55660000,1719180000,2271510000,34,76,110
470950000,58840000,1565110000,2094900000,38,77,115
491290000,24270000,1984440000,2.5e+09,37,85,122
1672710000,63460000,763830000,2.5e+09,25,77,102
1604750000,2380000,892870000,2.5e+09,17,47,64
1302700000,8600000,1188700000,2.5e+09,18,55,73
1584420000,5850000,909730000,2.5e+09,28,80,108
1765180000,1310000,733510000,2.5e+09,30,76,106
621650000,0,1878350000,2.5e+09,17,55,72
495850000,160930000,1646300000,2303080000,45,100,145
1622430000,59050000,818520000,2.5e+09,29,83,112
1763610000,13040000,723350000,2.5e+09,29,79,108
1713870000,14540000,771590000,2.5e+09,26,85,111
1377820000,353250000,768930000,2.5e+09,35,65,100
214810000,573480000,1711710000,2.5e+09,33,71,104
1866070000,281230000,352700000,2.5e+09,30,68,98
797410000,1158150000,544440000,2.5e+09,33,65,98
1394870000,555150000,549980000,2.5e+09,30,74,104
944680000,669720000,885600000,2.5e+09,33,72,105
1383720000,440390000,675890000,2.5e+09,34,64,98
100590000,650500000,1647890000,2398980000,43,77,120
940180000,804260000,755560000,2.5e+09,34,73,107
198580000,696010000,1583960000,2478550000,38,68,106
1612470000,400360000,487170000,2.5e+09,31,74,105
678790000,1089260000,731950000,2.5e+09,39,83,122
1155960000,728540000,615500000,2.5e+09,41,83,124
1422230000,652280000,425490000,2.5e+09,35,76,111
1441570000,395720000,662710000,2.5e+09,30,58,88
636740000,1113610000,749650000,2.5e+09,37,73,110
1375380000,469430000,655190000,2.5e+09,34,62,96
899420000,775240000,825340000,2.5e+09,40,74,114
1414400000,107660000,891020000,2413080000,21,48,69
1444860000,122330000,827840000,2395030000,22,43,65
1561920000,237240000,700840000,2.5e+09,21,47,68
1055950000,880360000,563690000,2.5e+09,36,73,109
394200000,1033970000,1071830000,2.5e+09,46,95,141
1.11e+08,2009410000,379590000,2.5e+09,27,55,82
538350000,1328860000,632790000,2.5e+09,41,84,125
334210000,1629120000,536670000,2.5e+09,35,77,112
159540000,1800420000,540040000,2.5e+09,35,70,105
929140000,1102540000,468320000,2.5e+09,36,65,101
1100730000,909450000,489820000,2.5e+09,39,84,123
869390000,1218840000,411770000,2.5e+09,38,71,109
659460000,1426690000,413850000,2.5e+09,39,90,129
229460000,1846010000,424530000,2.5e+09,43,81,124
460740000,1604110000,435150000,2.5e+09,42,79,121
313830000,1827980000,358190000,2.5e+09,44,91,135
508950000,1664570000,326480000,2.5e+09,30,63,93
243800000,1511030000,745170000,2.5e+09,33,71,104
1072620000,880830000,546550000,2.5e+09,32,63,95
1557890000,354920000,587190000,2.5e+09,22,49,71
1834750000,181550000,483700000,2.5e+09,20,51,71
1639740000,267750000,592510000,2.5e+09,22,51,73
1679170000,279360000,541470000,2.5e+09,24,53,77
493480000,1374900000,631620000,2.5e+09,33,66,99
1221370000,871020000,407610000,2.5e+09,44,95,139
653550000,130190000,1498660000,2282400000,45,92,137
749980000,1323080000,426940000,2.5e+09,36,73,109
460640000,1384670000,654690000,2.5e+09,50,106,156
466270000,632970000,1400760000,2.5e+09,43,91,134
295230000,209590000,1745800000,2250620000,49,88,137
446440000,1609410000,444150000,2.5e+09,48,99,147
394760000,1777070000,328170000,2.5e+09,32,54,86
