"Forest","Agriculture","Other","Area_Total","natural_sp","human_dominated_sp","Sp_Total"
788690000,1370670000,340640000,2.5e+09,51,123,174
987820000,1037720000,474460000,2.5e+09,47,105,152
901640000,1197400000,400960000,2.5e+09,46,106,152
609910000,1508790000,381300000,2.5e+09,47,107,154
835290000,974730000,689980000,2.5e+09,49,121,170
489270000,1579190000,431540000,2.5e+09,48,112,160
397580000,1915600000,186820000,2.5e+09,41,96,137
736620000,1396260000,367120000,2.5e+09,47,113,160
671700000,1501820000,326480000,2.5e+09,47,110,157
473430000,1678280000,348290000,2.5e+09,48,121,169
559710000,1607430000,332860000,2.5e+09,47,111,158
434450000,1771360000,294190000,2.5e+09,48,112,160
722570000,1387060000,390370000,2.5e+09,50,113,163
810550000,1250830000,438620000,2.5e+09,45,116,161
684970000,1426680000,388350000,2.5e+09,47,107,154
498470000,1552870000,448660000,2.5e+09,47,106,153
431960000,1870130000,197910000,2.5e+09,44,95,139
1347760000,891710000,260530000,2.5e+09,42,99,141
1121690000,1088930000,289380000,2.5e+09,45,105,150
1473270000,712420000,314310000,2.5e+09,47,110,157
653100000,1627380000,219520000,2.5e+09,47,114,161
506120000,1707090000,286790000,2.5e+09,42,101,143
63070000,2200120000,236810000,2.5e+09,44,100,144
155710000,508210000,1825370000,2489290000,41,89,130
939720000,672550000,887730000,2.5e+09,43,110,153
810540000,1058520000,630940000,2.5e+09,46,113,159
789060000,240560000,1470380000,2.5e+09,45,107,152
69880000,224830000,1898830000,2193540000,42,110,152
1942520000,275580000,281900000,2.5e+09,42,97,139
1903880000,394760000,201360000,2.5e+09,41,101,142
525120000,1269920000,704960000,2.5e+09,42,104,146
1669220000,560640000,270140000,2.5e+09,40,98,138
1654110000,323370000,522520000,2.5e+09,41,94,135
578970000,216530000,1704500000,2.5e+09,39,94,133
2048220000,7.4e+07,377780000,2.5e+09,33,88,121
1823980000,201250000,474770000,2.5e+09,39,92,131
1599500000,12450000,888050000,2.5e+09,33,91,124
1756030000,20230000,723740000,2.5e+09,33,88,121
1157870000,15480000,1326650000,2.5e+09,38,108,146
613260000,10970000,1875770000,2.5e+09,30,91,121
827840000,7620000,1664540000,2.5e+09,34,94,128
1936070000,233170000,330760000,2.5e+09,43,100,143
1563460000,598690000,337850000,2.5e+09,46,111,157
1815990000,232420000,451590000,2.5e+09,43,100,143
1233130000,380890000,885980000,2.5e+09,47,122,169
1974630000,209110000,316260000,2.5e+09,42,100,142
1711250000,241290000,547460000,2.5e+09,42,106,148
1812470000,355850000,331680000,2.5e+09,39,93,132
1848180000,238120000,413700000,2.5e+09,41,98,139
1062240000,1111890000,325870000,2.5e+09,42,107,149
1498710000,653540000,347750000,2.5e+09,39,99,138
703010000,518140000,1278850000,2.5e+09,41,111,152
1258270000,365710000,876020000,2.5e+09,40,94,134
673120000,290640000,1536240000,2.5e+09,42,99,141
425450000,230580000,1843970000,2.5e+09,39,99,138
1670410000,317630000,511960000,2.5e+09,42,100,142
1515300000,280200000,704500000,2.5e+09,41,103,144
1836590000,60790000,602620000,2.5e+09,32,90,122
1791100000,192840000,516060000,2.5e+09,39,93,132
1839410000,13260000,647330000,2.5e+09,33,91,124
1799030000,39780000,661190000,2.5e+09,32,92,124
1658500000,32800000,808700000,2.5e+09,33,91,124
1402390000,33120000,1064490000,2.5e+09,33,89,122
1691520000,64370000,744110000,2.5e+09,34,106,140
1197130000,4840000,1298030000,2.5e+09,32,91,123
1390800000,1700000,1107500000,2.5e+09,32,88,120
1466380000,23720000,1009900000,2.5e+09,34,89,123
1511140000,650000,988210000,2.5e+09,33,87,120
1051080000,2090000,1446830000,2.5e+09,33,93,126
1480860000,10690000,1008450000,2.5e+09,34,94,128
1464460000,161120000,874420000,2.5e+09,34,96,130
1414800000,22910000,1062290000,2.5e+09,32,89,121
1510190000,57460000,932350000,2.5e+09,37,99,136
2087810000,139460000,272730000,2.5e+09,43,97,140
738990000,174080000,1586860000,2499930000,43,119,162
183480000,396900000,1918190000,2498570000,45,125,170
1904130000,262440000,333430000,2.5e+09,39,92,131
2094550000,105140000,300310000,2.5e+09,41,95,136
1813840000,180980000,505180000,2.5e+09,44,110,154
1504440000,194180000,801380000,2.5e+09,43,111,154
1000500000,1078880000,420620000,2.5e+09,40,104,144
1764510000,207740000,527750000,2.5e+09,37,96,133
908960000,479080000,1111960000,2.5e+09,45,114,159
999790000,890860000,609350000,2.5e+09,41,107,148
1785880000,340310000,373810000,2.5e+09,41,96,137
1134820000,761400000,603780000,2.5e+09,41,98,139
1514610000,493190000,492200000,2.5e+09,41,98,139
1720050000,198690000,581260000,2.5e+09,37,101,138
1759840000,207740000,532420000,2.5e+09,39,100,139
1627540000,422160000,450300000,2.5e+09,39,100,139
1301830000,733580000,464590000,2.5e+09,42,109,151
1795700000,43210000,661090000,2.5e+09,33,97,130
1820550000,155420000,524030000,2.5e+09,34,102,136
1865070000,154500000,480430000,2.5e+09,36,93,129
1772620000,36530000,690850000,2.5e+09,33,100,133
1788690000,37080000,674230000,2.5e+09,38,104,142
1621970000,95290000,782740000,2.5e+09,37,101,138
1803090000,212870000,484040000,2.5e+09,40,101,141
1704720000,25060000,770220000,2.5e+09,33,90,123
1533930000,31010000,935060000,2.5e+09,34,96,130
1655810000,51550000,792640000,2.5e+09,33,94,127
1736580000,83900000,679520000,2.5e+09,34,95,129
1353770000,39850000,1106380000,2.5e+09,33,91,124
1566190000,45420000,888390000,2.5e+09,33,93,126
1597610000,36130000,866260000,2.5e+09,34,97,131
1621320000,64840000,813840000,2.5e+09,36,99,135
104540000,80390000,2299710000,2484640000,39,110,149
1171320000,510830000,817850000,2.5e+09,41,98,139
1138680000,583190000,778130000,2.5e+09,45,107,152
932960000,314560000,1252480000,2.5e+09,42,109,151
364040000,114280000,1951160000,2429480000,43,108,151
1466160000,537450000,496390000,2.5e+09,42,108,150
967870000,1086690000,445440000,2.5e+09,41,105,146
452690000,14490000,1761180000,2228360000,40,112,152
1150010000,104200000,1245790000,2.5e+09,43,118,161
845850000,89510000,1564640000,2.5e+09,38,105,143
473020000,43130000,1944380000,2460530000,40,106,146
1739860000,94600000,665540000,2.5e+09,38,103,141
1234750000,180650000,1084600000,2.5e+09,45,121,166
1524840000,18740000,956420000,2.5e+09,33,98,131
1784670000,105810000,609520000,2.5e+09,34,98,132
773040000,105850000,1621110000,2.5e+09,27,76,103
769470000,80910000,1649620000,2.5e+09,30,85,115
315160000,120480000,2064360000,2.5e+09,30,77,107
648070000,70510000,1781420000,2.5e+09,28,74,102
171640000,112140000,2216220000,2.5e+09,30,81,111
764820000,22700000,1712480000,2.5e+09,31,86,117
511310000,13540000,1975150000,2.5e+09,32,87,119
1052880000,5260000,1441860000,2.5e+09,29,90,119
1220820000,4500000,1274680000,2.5e+09,32,92,124
787050000,31470000,1681480000,2.5e+09,24,56,80
821970000,21260000,1656770000,2.5e+09,25,81,106
499160000,6270000,1994570000,2.5e+09,26,87,113
317080000,46520000,2136400000,2.5e+09,25,75,100
784940000,143330000,1571730000,2.5e+09,35,96,131
643610000,29570000,1826820000,2.5e+09,39,103,142
171270000,32040000,2118230000,2321540000,29,86,115
268340000,56470000,2175190000,2.5e+09,32,87,119
562980000,54830000,1882190000,2.5e+09,29,83,112
1356410000,8100000,1135490000,2.5e+09,33,96,129
1413540000,30410000,1056050000,2.5e+09,32,87,119
1274440000,23140000,1202420000,2.5e+09,32,97,129
1429480000,24440000,1046080000,2.5e+09,33,98,131
1258690000,3950000,1237360000,2.5e+09,32,96,128
1426130000,3350000,1070520000,2.5e+09,32,95,127
1690200000,6840000,802960000,2.5e+09,33,98,131
1399610000,4280000,1096110000,2.5e+09,34,96,130
148460000,1660000,2349880000,2.5e+09,25,77,102
354140000,470000,2145390000,2.5e+09,29,84,113
1105960000,0,1394040000,2.5e+09,31,90,121
611390000,28410000,1860200000,2.5e+09,33,96,129
483610000,30130000,1986260000,2.5e+09,25,64,89
675420000,60090000,1764490000,2.5e+09,28,78,106
622240000,48290000,1829470000,2.5e+09,28,79,107
453710000,37060000,2009230000,2.5e+09,26,78,104
762160000,127330000,1610510000,2.5e+09,28,80,108
1234010000,16100000,1249890000,2.5e+09,32,94,126
1414330000,19920000,1065750000,2.5e+09,34,97,131
1359360000,1.9e+07,1121640000,2.5e+09,32,94,126
259890000,0,2240110000,2.5e+09,25,76,101
982890000,3e+05,1516810000,2.5e+09,32,90,122
795250000,71440000,1633310000,2.5e+09,21,59,80
34950000,283470000,2181580000,2.5e+09,15,59,74
100620000,493410000,1905970000,2.5e+09,31,96,127
422240000,724990000,1352770000,2.5e+09,34,104,138
39840000,691870000,1768290000,2.5e+09,39,107,146
1196180000,286930000,1016890000,2.5e+09,36,103,139
56600000,570090000,1873310000,2.5e+09,20,63,83
11900000,922240000,1565860000,2.5e+09,12,54,66
377580000,1116990000,1005430000,2.5e+09,24,73,97
298880000,1203720000,997400000,2.5e+09,22,60,82
181920000,937670000,1380410000,2.5e+09,32,97,129
30660000,595930000,1873410000,2.5e+09,28,78,106
883700000,359880000,1256420000,2.5e+09,26,90,116
229470000,769150000,1501380000,2.5e+09,27,78,105
376250000,558220000,1565530000,2.5e+09,35,96,131
149010000,1422780000,928210000,2.5e+09,34,97,131
408950000,905840000,1185210000,2.5e+09,32,89,121
163610000,616830000,1719560000,2.5e+09,27,83,110
0,51800000,2004920000,2056720000,12,41,53
44010000,457430000,1998560000,2.5e+09,16,60,76
366990000,732820000,1400190000,2.5e+09,27,82,109
561910000,683870000,1254220000,2.5e+09,25,81,106
138940000,812830000,1548230000,2.5e+09,20,58,78
77020000,250160000,2172820000,2.5e+09,16,63,79
558970000,564710000,1376320000,2.5e+09,33,104,137
289440000,408200000,1802360000,2.5e+09,25,67,92
107520000,1027640000,1364840000,2.5e+09,27,80,107
279290000,538380000,1682330000,2.5e+09,18,59,77
6150000,1977790000,516060000,2.5e+09,19,77,96
141420000,1224570000,1134010000,2.5e+09,34,93,127
366770000,464700000,1619290000,2450760000,29,74,103
327970000,513490000,1658540000,2.5e+09,20,62,82
672140000,353890000,1473970000,2.5e+09,21,67,88
268580000,284550000,1946870000,2.5e+09,29,100,129
700540000,1495230000,304230000,2.5e+09,38,81,119
447160000,1736750000,316090000,2.5e+09,47,106,153
673110000,1516710000,310180000,2.5e+09,35,82,117
1198400000,502580000,799020000,2.5e+09,30,94,124
333800000,1914430000,251770000,2.5e+09,41,83,124
363420000,1666190000,470390000,2.5e+09,46,96,142
340460000,1805110000,354430000,2.5e+09,31,67,98
7500000,2273400000,219100000,2.5e+09,39,90,129
260860000,1939780000,299360000,2.5e+09,42,90,132
286440000,1823370000,390190000,2.5e+09,40,97,137
501870000,1672630000,325500000,2.5e+09,41,91,132
284460000,1311750000,903790000,2.5e+09,40,97,137
492600000,1521050000,486350000,2.5e+09,40,90,130
813450000,1112470000,574080000,2.5e+09,49,107,156
169420000,1769570000,561010000,2.5e+09,43,108,151
498510000,1229280000,772210000,2.5e+09,40,90,130
455620000,1344500000,699880000,2.5e+09,41,92,133
779960000,1555340000,164700000,2.5e+09,28,79,107
1214020000,772020000,513960000,2.5e+09,28,80,108
245090000,1919640000,335270000,2.5e+09,46,93,139
111300000,1878300000,510400000,2.5e+09,43,94,137
18280000,2031620000,450100000,2.5e+09,46,104,150
118610000,1845840000,535550000,2.5e+09,51,116,167
4420000,2205220000,290360000,2.5e+09,37,86,123
13350000,1943900000,542750000,2.5e+09,50,114,164
206050000,1753170000,540780000,2.5e+09,42,101,143
217600000,1715230000,567170000,2.5e+09,47,105,152
30660000,2200640000,268700000,2.5e+09,32,88,120
33740000,2123600000,342660000,2.5e+09,36,88,124
183020000,1898240000,418740000,2.5e+09,38,90,128
98670000,1627860000,773470000,2.5e+09,45,111,156
557150000,1067240000,875610000,2.5e+09,41,120,161
771510000,897340000,831150000,2.5e+09,48,132,180
904590000,523770000,1071640000,2.5e+09,34,90,124
803310000,798660000,898030000,2.5e+09,44,129,173
680050000,1547450000,272500000,2.5e+09,30,71,101
448790000,1535330000,515880000,2.5e+09,48,111,159
1698430000,360480000,441090000,2.5e+09,35,79,114
1689470000,414450000,396080000,2.5e+09,30,79,109
222730000,1718550000,558720000,2.5e+09,34,81,115
146580000,1935010000,418410000,2.5e+09,27,74,101
871980000,979670000,648350000,2.5e+09,27,81,108
1213840000,703960000,582200000,2.5e+09,33,74,107
134290000,1664970000,700740000,2.5e+09,39,97,136
89840000,1905540000,504620000,2.5e+09,31,83,114
707150000,1166510000,626340000,2.5e+09,38,89,127
1181020000,802580000,516400000,2.5e+09,33,77,110
97510000,1451940000,950550000,2.5e+09,41,102,143
53070000,1811230000,635700000,2.5e+09,35,93,128
705900000,1323250000,470850000,2.5e+09,40,85,125
262660000,1634620000,602720000,2.5e+09,32,88,120
440070000,1335980000,723950000,2.5e+09,45,128,173
98020000,926560000,1475420000,2.5e+09,33,94,127
840710000,767920000,891370000,2.5e+09,37,106,143
355020000,1830740000,314240000,2.5e+09,34,99,133
902830000,980490000,616680000,2.5e+09,50,130,180
298380000,1402340000,799280000,2.5e+09,35,102,137
1185440000,596370000,718190000,2.5e+09,30,98,128
893120000,799700000,807180000,2.5e+09,47,123,170
1224340000,527870000,747790000,2.5e+09,42,130,172
996820000,577090000,926090000,2.5e+09,39,114,153
453890000,1171720000,874390000,2.5e+09,42,126,168
177350000,1800300000,522350000,2.5e+09,32,92,124
1351580000,471380000,677040000,2.5e+09,27,68,95
438380000,1612300000,449320000,2.5e+09,19,70,89
1531850000,247660000,720490000,2.5e+09,23,70,93
1468860000,429790000,601350000,2.5e+09,30,81,111
1593940000,428560000,477500000,2.5e+09,24,66,90
1263160000,337930000,898910000,2.5e+09,30,79,109
229170000,1684820000,586010000,2.5e+09,34,78,112
865330000,657180000,977490000,2.5e+09,37,103,140
372390000,1343980000,783630000,2.5e+09,37,103,140
1589580000,433600000,476820000,2.5e+09,35,114,149
906210000,864230000,729560000,2.5e+09,43,105,148
1190460000,721460000,588080000,2.5e+09,36,107,143
248420000,1703620000,547960000,2.5e+09,36,83,119
369140000,1312980000,817880000,2.5e+09,41,99,140
1185710000,386310000,927980000,2.5e+09,35,88,123
702430000,1202440000,595130000,2.5e+09,45,106,151
370240000,1466240000,663520000,2.5e+09,49,122,171
853930000,747360000,898710000,2.5e+09,50,113,163
746410000,1282040000,471550000,2.5e+09,52,119,171
533790000,1665820000,300390000,2.5e+09,46,104,150
1231500000,919040000,349460000,2.5e+09,47,107,154
688300000,1245920000,565780000,2.5e+09,48,105,153
791850000,1187790000,520360000,2.5e+09,44,112,156
516050000,1473500000,510450000,2.5e+09,46,106,152
425550000,1691230000,383220000,2.5e+09,46,114,160
226490000,1916270000,357240000,2.5e+09,46,115,161
521870000,1476130000,5.02e+08,2.5e+09,44,114,158
700690000,1409180000,390130000,2.5e+09,43,105,148
232120000,1996750000,271130000,2.5e+09,45,105,150
558640000,1757300000,184060000,2.5e+09,47,110,157
553380000,1685170000,261450000,2.5e+09,48,117,165
1045030000,1216210000,238760000,2.5e+09,49,106,155
779930000,1469030000,251040000,2.5e+09,46,109,155
350640000,1861170000,288190000,2.5e+09,49,106,155
440010000,1833380000,226610000,2.5e+09,48,112,160
425100000,358770000,1687460000,2471330000,46,111,157
727670000,1243680000,528650000,2.5e+09,47,107,154
74770000,918940000,1506290000,2.5e+09,54,117,171
1319450000,802100000,378450000,2.5e+09,39,87,126
487390000,1808690000,203920000,2.5e+09,57,112,169
1226820000,765830000,507350000,2.5e+09,44,108,152
904780000,1228320000,366900000,2.5e+09,51,107,158
1530960000,568530000,400510000,2.5e+09,46,114,160
911100000,1104210000,484690000,2.5e+09,48,112,160
1414160000,705360000,380480000,2.5e+09,48,117,165
1289370000,557880000,652750000,2.5e+09,38,102,140
1594340000,338710000,566950000,2.5e+09,46,117,163
375680000,1910940000,213380000,2.5e+09,47,105,152
630020000,1528510000,341470000,2.5e+09,40,108,148
199950000,1818670000,481380000,2.5e+09,47,112,159
710840000,1517690000,271470000,2.5e+09,45,109,154
816940000,1231790000,451270000,2.5e+09,44,108,152
843080000,1196760000,460160000,2.5e+09,46,108,154
1079600000,955180000,465220000,2.5e+09,47,111,158
737710000,1296230000,466060000,2.5e+09,50,114,164
315240000,1850460000,334300000,2.5e+09,46,109,155
633180000,1549430000,317390000,2.5e+09,47,112,159
536630000,1415140000,548230000,2.5e+09,44,109,153
506880000,1707440000,285680000,2.5e+09,47,111,158
605200000,1359610000,535190000,2.5e+09,41,105,146
382180000,1891170000,226650000,2.5e+09,48,114,162
456110000,1679560000,364330000,2.5e+09,38,100,138
471290000,1679530000,349180000,2.5e+09,48,112,160
730090000,1506290000,263620000,2.5e+09,47,106,153
639830000,1566610000,293560000,2.5e+09,44,105,149
703650000,1507490000,288860000,2.5e+09,47,119,166
1267440000,825580000,406980000,2.5e+09,48,112,160
0,0,2.24e+08,2.24e+08,48,117,165
443040000,913790000,597620000,1954450000,51,107,158
313450000,922230000,93390000,1329070000,50,115,165
11570000,0,919730000,931300000,35,84,119
1252450000,950200000,297350000,2.5e+09,46,117,163
1319740000,671990000,508270000,2.5e+09,45,96,141
1207450000,788870000,503680000,2.5e+09,48,115,163
867190000,1146370000,486440000,2.5e+09,42,90,132
1042100000,680430000,777470000,2.5e+09,38,98,136
1425360000,379670000,694970000,2.5e+09,37,98,135
1247410000,860550000,392040000,2.5e+09,46,111,157
1238780000,726180000,535040000,2.5e+09,47,104,151
631150000,1540310000,328540000,2.5e+09,47,109,156
565450000,1733140000,201410000,2.5e+09,44,104,148
626140000,1484930000,388930000,2.5e+09,47,109,156
520050000,1713140000,266810000,2.5e+09,48,108,156
407870000,1836090000,256040000,2.5e+09,46,118,164
851470000,1307490000,341040000,2.5e+09,53,120,173
703670000,1165590000,630740000,2.5e+09,47,113,160
791880000,1294010000,414110000,2.5e+09,48,115,163
534300000,1453720000,511980000,2.5e+09,46,107,153
537160000,1517830000,445010000,2.5e+09,46,115,161
787990000,1105310000,606700000,2.5e+09,46,110,156
771560000,1262770000,465670000,2.5e+09,48,114,162
547710000,1476760000,475530000,2.5e+09,49,118,167
682270000,1400500000,417230000,2.5e+09,47,113,160
614390000,1426460000,459150000,2.5e+09,52,116,168
1216060000,542850000,741090000,2.5e+09,49,107,156
701200000,1344380000,454420000,2.5e+09,50,109,159
683420000,1254510000,562070000,2.5e+09,55,122,177
181460000,776390000,121460000,1079310000,46,109,155
26920000,43920000,35050000,105890000,41,98,139
364990000,689060000,90470000,1144520000,48,116,164
630340000,1255350000,614310000,2.5e+09,50,115,165
258570000,618690000,904070000,1781330000,52,131,183
761730000,1367100000,371170000,2.5e+09,52,117,169
723580000,1255760000,501760000,2481100000,46,108,154
896910000,1208050000,395040000,2.5e+09,48,105,153
216220000,1720120000,563660000,2.5e+09,48,110,158
193820000,1496450000,414540000,2104810000,53,115,168
367770000,1644500000,487700000,2499970000,38,98,136
1396830000,761790000,341380000,2.5e+09,39,91,130
1165500000,1019750000,314750000,2.5e+09,36,102,138
1349150000,798470000,352380000,2.5e+09,48,104,152
1320380000,828760000,350860000,2.5e+09,50,116,166
1017300000,1100390000,382310000,2.5e+09,45,112,157
523830000,1312600000,322550000,2158980000,48,119,167
554770000,789550000,201900000,1546220000,58,122,180
7250000,4110000,2810000,14170000,59,127,186
352880000,1773600000,373520000,2.5e+09,49,107,156
764110000,1484130000,251760000,2.5e+09,48,110,158
455320000,1193170000,424390000,2072880000,57,125,182
325550000,1.801e+09,373450000,2.5e+09,54,123,177
579880000,1418530000,489040000,2487450000,47,112,159
584770000,1332140000,583090000,2.5e+09,54,123,177
289950000,480990000,255580000,1026520000,48,114,162
540160000,550720000,279570000,1370450000,58,130,188
556110000,1350240000,593650000,2.5e+09,51,115,166
694730000,1365530000,439740000,2.5e+09,47,109,156
1149760000,677360000,493780000,2320900000,56,128,184
576420000,360070000,216180000,1152670000,52,124,176
863220000,1285910000,350870000,2.5e+09,49,118,167
636770000,9.84e+08,879230000,2.5e+09,54,126,180
1105530000,461150000,288270000,1854950000,54,117,171
528550000,833620000,250230000,1612400000,48,113,161
267160000,1590780000,267180000,2125120000,48,115,163
3.77e+08,1742990000,270280000,2390270000,51,114,165
823010000,1197500000,479490000,2.5e+09,48,105,153
402090000,1487300000,610610000,2.5e+09,54,121,175
658920000,1334750000,506330000,2.5e+09,48,105,153
522450000,1683660000,293890000,2.5e+09,40,93,133
560200000,1667950000,271850000,2.5e+09,38,91,129
0,5e+05,3850000,4350000,43,100,143
123790000,1063210000,437890000,1624890000,46,102,148
451600000,445180000,344660000,1241440000,44,97,141
897980000,194850000,205530000,1298360000,45,111,156
670040000,45610000,119360000,835010000,38,91,129
354330000,186320000,326320000,866970000,42,96,138
437920000,47670000,2014410000,2.5e+09,42,106,148
926780000,224530000,1348690000,2.5e+09,44,113,157
1311300000,452610000,736090000,2.5e+09,45,115,160
1739890000,26770000,733340000,2.5e+09,34,97,131
1825860000,163810000,510330000,2.5e+09,38,119,157
568640000,37780000,1678900000,2285320000,38,111,149
1080220000,109480000,1310300000,2.5e+09,41,122,163
915250000,864830000,719920000,2.5e+09,48,113,161
773870000,1170880000,555250000,2.5e+09,51,125,176
1018930000,941400000,539670000,2.5e+09,45,108,153
698640000,1452900000,348460000,2.5e+09,47,118,165
712720000,276250000,1511030000,2.5e+09,44,101,145
1210520000,570140000,719340000,2.5e+09,46,103,149
151450000,44100000,2304450000,2.5e+09,38,91,129
861590000,399700000,1238710000,2.5e+09,47,127,174
932950000,306700000,1260350000,2.5e+09,45,124,169
877230000,4.02e+08,1220770000,2.5e+09,42,126,168
1240590000,771980000,487430000,2.5e+09,42,119,161
1201990000,929880000,368130000,2.5e+09,43,120,163
1156850000,150090000,1193060000,2.5e+09,50,135,185
662130000,209640000,1628230000,2.5e+09,49,136,185
1618670000,419010000,462320000,2.5e+09,38,106,144
1793820000,394780000,311400000,2.5e+09,43,117,160
1055200000,389270000,1055530000,2.5e+09,47,133,180
1.303e+09,430390000,766610000,2.5e+09,47,129,176
1098850000,921600000,479550000,2.5e+09,40,107,147
1378610000,628570000,492820000,2.5e+09,37,105,142
482740000,70110000,1947150000,2.5e+09,44,118,162
337280000,127190000,1903130000,2367600000,43,121,164
1109290000,524120000,866590000,2.5e+09,42,115,157
798020000,1180520000,521460000,2.5e+09,43,96,139
710690000,1350150000,439160000,2.5e+09,44,104,148
685300000,1.468e+09,346700000,2.5e+09,43,107,150
815680000,702340000,981980000,2.5e+09,49,121,170
394090000,141770000,1926450000,2462310000,48,121,169
401230000,245840000,1793260000,2440330000,42,123,165
645290000,311460000,1543250000,2.5e+09,50,131,181
31250000,44950000,2150320000,2226520000,41,104,145
62400000,10730000,2078470000,2151600000,37,99,136
346870000,214930000,1938200000,2.5e+09,44,132,176
770270000,320260000,1409470000,2.5e+09,44,119,163
1066260000,700450000,733290000,2.5e+09,47,129,176
1455440000,590310000,454250000,2.5e+09,45,128,173
281930000,21660000,1928830000,2232420000,48,120,168
1347750000,892990000,259260000,2.5e+09,41,118,159
1149560000,1.107e+09,243440000,2.5e+09,39,115,154
1777700000,190710000,531590000,2.5e+09,40,108,148
1219970000,502050000,777980000,2.5e+09,42,116,158
1482580000,500900000,516520000,2.5e+09,38,115,153
1550290000,387440000,562270000,2.5e+09,38,109,147
1176720000,396110000,927170000,2.5e+09,43,122,165
1445240000,426180000,628580000,2.5e+09,37,117,154
1445040000,18280000,1036680000,2.5e+09,33,98,131
1572100000,18570000,909330000,2.5e+09,34,95,129
1071120000,7470000,1421410000,2.5e+09,32,92,124
794880000,0,1705120000,2.5e+09,26,92,118
1210260000,148130000,1141610000,2.5e+09,34,87,121
404730000,14670000,2080600000,2.5e+09,26,71,97
352140000,21930000,2125930000,2.5e+09,25,83,108
148620000,0,2351380000,2.5e+09,20,65,85
480260000,63220000,1956520000,2.5e+09,29,80,109
127350000,13430000,2359220000,2.5e+09,21,54,75
387090000,65370000,2047540000,2.5e+09,26,65,91
1688360000,10750000,800890000,2.5e+09,34,100,134
1842980000,49960000,607060000,2.5e+09,34,96,130
1861100000,195150000,443750000,2.5e+09,36,103,139
1905540000,155550000,438910000,2.5e+09,35,111,146
1415610000,6080000,1078310000,2.5e+09,32,94,126
1587840000,19350000,892810000,2.5e+09,32,99,131
1802860000,30120000,667020000,2.5e+09,33,98,131
1477590000,470000,1021940000,2.5e+09,31,90,121
1614960000,5420000,879620000,2.5e+09,31,93,124
1708680000,0,791320000,2.5e+09,28,91,119
1675810000,1720000,822470000,2.5e+09,31,93,124
743770000,0,1756230000,2.5e+09,28,93,121
1273920000,490000,1225590000,2.5e+09,27,84,111
1298070000,820000,1201110000,2.5e+09,27,87,114
229370000,0,2270630000,2.5e+09,24,84,108
836070000,7250000,1656680000,2.5e+09,20,70,90
881040000,1990000,1616970000,2.5e+09,20,76,96
459920000,1930000,2038150000,2.5e+09,11,54,65
504560000,53940000,1713010000,2271510000,32,107,139
469480000,56170000,1569250000,2094900000,35,107,142
472770000,22720000,2004510000,2.5e+09,37,110,147
1521060000,59400000,919540000,2.5e+09,35,109,144
1389370000,2600000,1108030000,2.5e+09,28,86,114
1205530000,7930000,1286540000,2.5e+09,29,87,116
1292880000,3840000,1203280000,2.5e+09,32,94,126
1560310000,1650000,938040000,2.5e+09,33,90,123
451070000,0,2048930000,2.5e+09,22,74,96
428230000,137730000,1737120000,2303080000,42,121,163
1486880000,60800000,952320000,2.5e+09,33,108,141
1704540000,17770000,777690000,2.5e+09,33,98,131
1620160000,16400000,863440000,2.5e+09,33,105,138
1302620000,369700000,827680000,2.5e+09,35,113,148
173300000,586690000,1740010000,2.5e+09,44,126,170
1838600000,279560000,381840000,2.5e+09,36,94,130
816020000,1147490000,536490000,2.5e+09,30,82,112
1398640000,534560000,566800000,2.5e+09,38,101,139
904750000,753770000,841480000,2.5e+09,32,87,119
1294550000,432290000,773160000,2.5e+09,37,111,148
92390000,680760000,1625830000,2398980000,54,135,189
901460000,794650000,803890000,2.5e+09,38,105,143
179210000,691900000,1607440000,2478550000,45,111,156
1627990000,385290000,486720000,2.5e+09,41,114,155
688090000,1071880000,740030000,2.5e+09,45,112,157
1146430000,726910000,626660000,2.5e+09,44,126,170
1424630000,637570000,437800000,2.5e+09,41,114,155
1486310000,391980000,621710000,2.5e+09,26,84,110
625370000,1203680000,670950000,2.5e+09,44,106,150
1318660000,389220000,792120000,2.5e+09,38,103,141
848700000,659260000,992040000,2.5e+09,39,103,142
1452630000,248700000,738030000,2439360000,25,75,100
1551030000,360400000,494370000,2405800000,21,61,82
1547850000,176790000,775360000,2.5e+09,25,74,99
992550000,865870000,641580000,2.5e+09,37,104,141
452590000,1034510000,1012900000,2.5e+09,57,137,194
109370000,1983990000,406640000,2.5e+09,23,64,87
549160000,1283590000,667250000,2.5e+09,43,110,153
357650000,1614160000,528190000,2.5e+09,35,94,129
136380000,1770960000,592660000,2.5e+09,30,81,111
941140000,1086940000,471920000,2.5e+09,29,87,116
1109650000,867060000,523290000,2.5e+09,40,119,159
861150000,1239830000,399020000,2.5e+09,42,106,148
662030000,1410800000,427170000,2.5e+09,41,108,149
252310000,1857400000,390290000,2.5e+09,36,103,139
442020000,1610620000,447360000,2.5e+09,52,129,181
326310000,1800820000,372870000,2.5e+09,42,107,149
495840000,1683850000,320310000,2.5e+09,35,92,127
257760000,1714880000,527360000,2.5e+09,29,80,109
1029210000,811120000,659670000,2.5e+09,33,93,126
1495470000,378030000,626500000,2.5e+09,22,65,87
1824340000,193370000,482290000,2.5e+09,37,91,128
1501700000,106340000,891960000,2.5e+09,25,70,95
1648410000,144360000,707230000,2.5e+09,31,83,114
499260000,1337270000,663470000,2.5e+09,30,72,102
1244010000,885690000,370300000,2.5e+09,51,130,181
